id,study_id,contrast_id,authors,journal,year,title
14754865-1,14754865,1,"Giraud AL, Kell C, Thierfelder C, Sterzer P, Russ MO, Preibisch C, Kleinschmidt A","Cerebral cortex (New York, N.Y. : 1991)",2004,"Contributions of sensory input, auditory search and verbal comprehension to cortical activity during speech processing."
14755597-1,14755597,1,"Erickson KI, Milham MP, Colcombe SJ, Kramer AF, Banich MT, Webb A, Cohen NJ",Human brain mapping,2004,"Behavioral conflict, anterior cingulate cortex, and experiment duration: implications of diverging data."
14759627-1,14759627,1,"Santa Maria MP, Benedict RH, Bakshi R, Coad ML, Wack D, Burkard R, Weinstock-Guttman B, Roberts S, Lockwood AH",Journal of the neurological sciences,2004,Functional imaging during covert auditory attention in multiple sclerosis.
15006650-1,15006650,1,"Salgado-Pineda P, Junque C, Vendrell P, Baeza I, Bargallo N, Falcon C, Bernardo M",NeuroImage,2004,Decreased cerebral activation during CPT performance: structural and functional deficits in schizophrenic patients.
15006656-1,15006656,1,"Manoach DS, White NS, Lindgren KA, Heckers S, Coleman MJ, Dubal S, Holzman PS",NeuroImage,2004,Hemispheric specialization of the lateral prefrontal cortex for strategic processing during spatial and shape working memory.
15033182-1,15033182,1,"Videbech P, Ravnkilde B, Gammelgaard L, Egander A, Clemmensen K, Rasmussen NA, Gjedde A, Rosenberg R",Psychiatry research,2004,The Danish PET/depression project: performance on Stroop's test linked to white matter lesions in the brain.
15050593-1,15050593,1,"Kuo WJ, Yeh TC, Lee JR, Chen LF, Lee PL, Chen SS, Ho LT, Hung DL, Tzeng OJ, Hsieh JC",NeuroImage,2004,Orthographic and phonological processing of Chinese characters: an fMRI study.
15109998-1,15109998,1,"Chen JK, Johnston KM, Frey S, Petrides M, Worsley K, Ptito A",NeuroImage,2004,Functional abnormalities in symptomatic concussed athletes: an fMRI study.
15110014-1,15110014,1,"Nagai Y, Critchley HD, Featherstone E, Trimble MR, Dolan RJ",NeuroImage,2004,"Activity in ventromedial prefrontal cortex covaries with sympathetic skin conductance level: a physiological account of a ""default mode"" of brain function."
15115748-1,15115748,1,"Delgado MR, Stenger VA, Fiez JA","Cerebral cortex (New York, N.Y. : 1991)",2004,Motivation-dependent responses in the human caudate nucleus.
15158422-1,15158422,1,"McClure EB, Monk CS, Nelson EE, Zarahn E, Leibenluft E, Bilder RM, Charney DS, Ernst M, Pine DS",Biological psychiatry,2004,A developmental examination of gender differences in brain engagement during evaluation of threat.
15177789-1,15177789,1,"Fahim C, Stip E, Mancini-Marie A, Beauregard M",Brain and cognition,2004,Genes and memory: the neuroanatomical correlates of emotional memory in monozygotic twin discordant for schizophrenia.
15182316-1,15182316,1,"Fiehler K, Ullsperger M, von Cramon DY",The European journal of neuroscience,2004,Neural correlates of error detection and error correction: is there a common neuroanatomical substrate?
15182319-1,15182319,1,"Kelly AM, Hester R, Murphy K, Javitt DC, Foxe JJ, Garavan H",The European journal of neuroscience,2004,Prefrontal-subcortical dissociations underlying inhibitory control revealed by event-related fMRI.
15269107-1,15269107,1,"Aleman A, Formisano E, Koppenhagen H, Hagoort P, de Haan EH, Kahn RS","Cerebral cortex (New York, N.Y. : 1991)",2005,The functional neuroanatomy of metrical stress evaluation of perceived and imagined spoken words.
15275917-1,15275917,1,"MacSweeney M, Campbell R, Woll B, Giampietro V, David AS, McGuire PK, Calvert GA, Brammer MJ",NeuroImage,2004,Dissociating linguistic and nonlinguistic gestural communication in the brain.
15488417-1,15488417,1,"Kondo H, Osaka N, Osaka M",NeuroImage,2004,Cooperation of the anterior cingulate cortex and dorsolateral prefrontal cortex for attention shifting.
15488424-1,15488424,1,"Decety J, Jackson PL, Sommerville JA, Chaminade T, Meltzoff AN",NeuroImage,2004,The neural bases of cooperation and competition: an fMRI investigation.
15504333-1,15504333,1,"Piazza M, Izard V, Pinel P, Le Bihan D, Dehaene S",Neuron,2004,Tuning curves for approximate numerosity in the human intraparietal sulcus.
15528081-1,15528081,1,"Frangou S, Chitins X, Williams SC",NeuroImage,2004,Mapping IQ and gray matter density in healthy young people.
15563726-1,15563726,1,"Volle E, Pochon JB, Lehericy S, Pillon B, Dubois B, Levy R","Cerebral cortex (New York, N.Y. : 1991)",2005,Specific cerebral networks for maintenance and response organization within working memory as evidenced by the 'double delay/double response' paradigm.
15647525-1,15647525,1,"Raz N, Amedi A, Zohary E","Cerebral cortex (New York, N.Y. : 1991)",2005,V1 activation in congenitally blind humans is associated with episodic retrieval.
15733635-1,15733635,1,"Maihofner C, Forster C, Birklein F, Neundorfer B, Handwerker HO",Pain,2005,Brain processing during mechanical hyperalgesia in complex regional pain syndrome: a functional MRI study.
15808990-1,15808990,1,"Kiehl KA, Stevens MC, Laurens KR, Pearlson G, Calhoun VD, Liddle PF",NeuroImage,2005,An adaptive reflexive processing model of neurocognitive function: supporting evidence from a large scale (n = 100) fMRI study of an auditory oddball task.
15808996-1,15808996,1,"Breitenstein C, Jansen A, Deppe M, Foerster AF, Sommer J, Wolbers T, Knecht S",NeuroImage,2005,Hippocampus activity differentiates good from poor learners of a novel lexicon.
15850750-1,15850750,1,"Platek SM, Keenan JP, Mohamed FB",NeuroImage,2005,Sex differences in the neural correlates of child facial resemblance: an event-related fMRI study.
15878602-1,15878602,1,"Lee TM, Liu HL, Hung KN, Pu J, Ng YB, Mak AK, Gao JH, Chan CC",Neuropsychologia,2005,The cerebellum's involvement in the judgment of spatial orientation: a functional magnetic resonance imaging study.
15885507-1,15885507,1,"Laurens KR, Kiehl KA, Ngan ET, Liddle PF",Schizophrenia research,2005,Attention orienting dysfunction during salient novel stimulus processing in schizophrenia.
15927486-1,15927486,1,"Volz KG, Schubotz RI, von Cramon DY",NeuroImage,2005,Frontomedian activation depends on both feedback validity and valence: fMRI evidence for contextual feedback evaluation.
15964211-1,15964211,1,"Egner T, Jamieson G, Gruzelier J",NeuroImage,2005,Hypnosis decouples cognitive control from conflict monitoring processes of the frontal lobe.
15966001-1,15966001,1,"MacSweeney M, Campbell R, Woll B, Brammer MJ, Giampietro V, David AS, Calvert GA, McGuire PK",Human brain mapping,2006,Lexical and sentential processing in British Sign Language.
15970381-1,15970381,1,"Hao J, Li K, Li K, Zhang D, Wang W, Yang Y, Yan B, Shan B, Zhou X",Neuroscience letters,2005,Visual attention deficits in Alzheimer's disease: an fMRI study.
15970434-1,15970434,1,"Nakao T, Nakagawa A, Yoshiura T, Nakatani E, Nabeyama M, Yoshizato C, Kudoh A, Tada K, Yoshioka K, Kawamoto M",Psychiatry research,2005,A functional MRI comparison of patients with obsessive-compulsive disorder and normal controls during a Chinese character Stroop task.
15996878-1,15996878,1,"Critchley HD, Tang J, Glaser D, Butterworth B, Dolan RJ",NeuroImage,2005,Anterior cingulate activity during error and autonomic response.
16046064-1,16046064,1,"Schienle A, Schafer A, Walter B, Stark R, Vaitl D",Neuroscience letters,2005,"Brain activation of spider phobics towards disorder-relevant, generally disgust-  and fear-inducing pictures."
16055310-1,16055310,1,"Ongur D, Zalesak M, Weiss AP, Ditman T, Titone D, Heckers S",Psychiatry research,2005,Hippocampal activation during processing of previously seen visual stimulus pairs.
16080160-1,16080160,1,"Li G, Cheung RT, Gao JH, Lee TM, Tan LH, Fox PT, Jack CR Jr, Yang ES",Human brain mapping,2006,Cognitive processing in Chinese literate and illiterate subjects: an fMRI study.
16125977-1,16125977,1,"Simmons A, Stein MB, Matthews SC, Feinstein JS, Paulus MP",NeuroImage,2006,Affective ambiguity for a group recruits ventromedial prefrontal cortex.
16135780-1,16135780,1,"Kesler SR, Menon V, Reiss AL","Cerebral cortex (New York, N.Y. : 1991)",2006,Neuro-functional differences associated with arithmetic processing in Turner syndrome.
16150611-1,16150611,1,"Lau H, Rogers RD, Passingham RE",NeuroImage,2006,Dissociating response selection and conflict in the medial frontal surface.
16183659-1,16183659,1,"Honey GD, Pomarol-Clotet E, Corlett PR, Honey RA, McKenna PJ, Bullmore ET, Fletcher PC",Brain : a journal of neurology,2005,Functional dysconnectivity in schizophrenia associated with attentional modulation of motor function.
16256375-1,16256375,1,"Rahm B, Opwis K, Kaller CP, Spreer J, Schwarzwald R, Seifritz E, Halsband U, Unterrainer JM",NeuroImage,2006,Tracking the subprocesses of decision-based action in the human frontal lobes.
16284758-1,16284758,1,"Halari R, Sharma T, Hines M, Andrew C, Simmons A, Kumari V",Experimental brain research,2006,Comparable fMRI activity with differential behavioural performance on mental rotation and overt verbal fluency tasks in healthy men and women.
16289998-1,16289998,1,"Pastor MA, Macaluso E, Day BL, Frackowiak RS",NeuroImage,2006,The neural basis of temporal auditory discrimination.
16290016-1,16290016,1,"Ochsner KN, Beer JS, Robertson ER, Cooper JC, Gabrieli JD, Kihsltrom JF, D'Esposito M",NeuroImage,2005,The neural correlates of direct and reflected self-knowledge.
16325382-1,16325382,1,"Bokde AL, Dong W, Born C, Leinsinger G, Meindl T, Teipel SJ, Reiser M, Hampel H",Brain research. Cognitive brain research,2005,Task difficulty in a simultaneous face matching task modulates activity in face fusiform area.
16337110-1,16337110,1,"Nebel K, Wiese H, Stude P, de Greiff A, Diener HC, Keidel M",Brain research. Cognitive brain research,2005,On the neural basis of focused and divided attention.
16343769-1,16343769,1,"Levesque J, Beauregard M, Mensour B",Neuroscience letters,2006,Effect of neurofeedback training on the neural substrates of selective attention  in children with attention-deficit/hyperactivity disorder: a functional magnetic  resonance imaging study.
16376861-1,16376861,1,"Woodward TS, Ruff CC, Ngan ET",Brain research,2006,Short- and long-term changes in anterior cingulate activation during resolution of task-set competition.
16388970-1,16388970,1,"Mayer AR, Harrington D, Adair JC, Lee R",NeuroImage,2006,The neural networks underlying endogenous auditory covert orienting and reorienting.
16400153-1,16400153,1,"Dobbins IG, Han S","Cerebral cortex (New York, N.Y. : 1991)",2006,Isolating rule- versus evidence-based prefrontal activity during episodic and lexical discrimination: a functional magnetic resonance imaging investigation of  detection theory distinctions.
16420462-1,16420462,1,"Vollm B, Richardson P, McKie S, Elliott R, Deakin JF, Anderson IM",The European journal of neuroscience,2006,Serotonergic modulation of neuronal responses to behavioural inhibition and reinforcing stimuli: an fMRI study in healthy volunteers.
16460792-1,16460792,1,"Plante E, Holland SK, Schmithorst VJ",Brain and language,2006,Prosodic processing by children: an fMRI study.
16469419-1,16469419,1,"Brickman AM, Habeck C, Zarahn E, Flynn J, Stern Y",Neurobiology of aging,2007,Structural MRI covariance patterns associated with normal aging and neuropsychological functioning.
16488627-1,16488627,1,"Drobyshevsky A, Baumann SB, Schneider W",NeuroImage,2006,"A rapid fMRI task battery for mapping of visual, motor, cognitive, and emotional  function."
16616048-1,16616048,1,"Ramautar JR, Slagter HA, Kok A, Ridderinkhof KR",Brain research,2006,Probability effects in the stop-signal paradigm: the insula and the significance  of failed inhibition.
16616832-1,16616832,1,"Kumari V, Aasen I, Taylor P, Ffytche DH, Das M, Barkataki I, Goswami S, O'Connell P, Howlett M, Williams SC, Sharma T",Schizophrenia research,2006,Neural dysfunction and violence in schizophrenia: an fMRI investigation.
16632202-1,16632202,1,"Albuquerque RJ, de Leeuw R, Carlson CR, Okeson JP, Miller CS, Andersen AH",Pain,2006,Cerebral activation during thermal stimulation of patients who have burning mouth disorder: an fMRI study.
16707737-1,16707737,1,"Bor D, Owen AM","Cerebral cortex (New York, N.Y. : 1991)",2007,A common prefrontal-parietal network for mnemonic and mathematical recoding strategies within working memory.
16731517-1,16731517,1,"Dosenbach NU, Visscher KM, Palmer ED, Miezin FM, Wenger KK, Kang HC, Burgund ED, Grimes AL, Schlaggar BL, Petersen SE",Neuron,2006,A core system for the implementation of task sets.
16757182-1,16757182,1,"Forkstam C, Hagoort P, Fernandez G, Ingvar M, Petersson KM",NeuroImage,2006,Neural correlates of artificial syntactic structure classification.
16761271-1,16761271,1,"Halder P, Brem S, Bucher K, Boujraf S, Summers P, Dietrich T, Kollias S, Martin E, Brandeis D",Human brain mapping,2007,Electrophysiological and hemodynamic evidence for late maturation of hand power grip and force control under visual feedback.
16769093-1,16769093,1,"Fernandes MA, Pacurar A, Moscovitch M, Grady C",Neuropsychologia,2006,Neural correlates of auditory recognition under full and divided attention in younger and older adults.
16823591-1,16823591,1,"Allen PP, Cleare AJ, Lee F, Fusar-Poli P, Tunstall N, Fu CH, Brammer MJ, McGuire PK",Psychopharmacology,2006,Effect of acute tryptophan depletion on pre-frontal engagement.
16828063-1,16828063,1,"Mizuno A, Villalobos ME, Davies MM, Dahl BC, Muller RA",Brain research,2006,Partially enhanced thalamocortical functional connectivity in autism.
16860474-1,16860474,1,"Buchsbaum MS, Buchsbaum BR, Chokron S, Tang C, Wei TC, Byne W",Neuroscience letters,2006,Thalamocortical circuits: fMRI assessment of the pulvinar and medial dorsal nucleus in normal volunteers.
16908199-1,16908199,1,"Garrett AS, Maddock RJ",NeuroImage,2006,Separating subjective emotion from the perception of emotion-inducing stimuli: an fMRI study.
16951408-1,16951408,1,"Cole LJ, Farrell MJ, Duff EP, Barber JB, Egan GF, Gibson SJ",Brain : a journal of neurology,2006,Pain sensitivity and fMRI pain-related brain activity in Alzheimer's disease.
16956979-1,16956979,1,"Nieuwenhuis S, Schweizer TS, Mars RB, Botvinick MM, Hajcak G","Cerebral cortex (New York, N.Y. : 1991)",2007,Error-likelihood prediction in the medial frontal cortex: a critical evaluation.
16959868-1,16959868,1,"Kristjansson A, Vuilleumier P, Schwartz S, Macaluso E, Driver J","Cerebral cortex (New York, N.Y. : 1991)",2007,Neural basis for priming of pop-out during visual search revealed with fMRI.
16962339-1,16962339,1,"Moulier V, Mouras H, Pelegrini-Issac M, Glutron D, Rouxel R, Grandjean B, Bittoun J, Stoleru S",NeuroImage,2006,Neuroanatomical correlates of penile erection evoked by photographic stimuli in human males.
16963184-1,16963184,1,"Price DD, Craggs J, Verne GN, Perlstein WM, Robinson ME",Pain,2007,Placebo analgesia is accompanied by large reductions in pain-related brain activity in irritable bowel syndrome patients.
17050704-1,17050704,1,"Becerra L, Morris S, Bazes S, Gostic R, Sherman S, Gostic J, Pendse G, Moulton E, Scrivani S, Keith D, Chizh B, Borsook D",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Trigeminal neuropathic pain alters responses in CNS circuits to mechanical (brush) and thermal (cold and heat) stimuli.
17118409-1,17118409,1,"Eshel N, Nelson EE, Blair RJ, Pine DS, Ernst M",Neuropsychologia,2007,Neural substrates of choice selection in adults and adolescents: development of the ventrolateral prefrontal and anterior cingulate cortices.
17126368-1,17126368,1,"Grossman M, Troiani V, Koenig P, Work M, Moore P",Neuropsychologia,2007,How necessary are the stripes of a tiger? Diagnostic and characteristic features  in an fMRI study of word meaning.
17133391-1,17133391,1,"Eippert F, Veit R, Weiskopf N, Erb M, Birbaumer N, Anders S",Human brain mapping,2007,Regulation of emotional responses elicited by threat-related stimuli.
17133392-1,17133392,1,"Santi A, Grodzinsky Y",Human brain mapping,2007,Taxing working memory with syntax: bihemispheric modulations.
17137563-1,17137563,1,"Eisenberger NI, Way BM, Taylor SE, Welch WT, Lieberman MD",Biological psychiatry,2007,Understanding genetic risk for aggression: clues from the brain's response to social exclusion.
17204249-1,17204249,1,"Wu CT, Weissman DH, Roberts KC, Woldorff MG",Brain research,2007,The neural circuitry underlying the executive control of auditory spatial attention.
17239620-1,17239620,1,"Blair KS, Smith BW, Mitchell DG, Morton J, Vythilingam M, Pessoa L, Fridberg D, Zametkin A, Sturman D, Nelson EE, Drevets WC, Pine DS, Martin A, Blair RJ",NeuroImage,2007,Modulation of emotion by cognition and cognition by emotion.
17251412-1,17251412,1,"Makin TR, Holmes NP, Zohary E",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,Is that near my hand? Multisensory representation of peripersonal space in human  intraparietal sulcus.
17292631-1,17292631,1,"Marsh AA, Blair KS, Vythilingam M, Busis S, Blair RJ",NeuroImage,2007,Response options and expectations of reward in decision-making: the differential  roles of dorsal and rostral anterior cingulate cortex.
17321554-1,17321554,1,"Georgiou-Karistianis N, Sritharan A, Farrow M, Cunnington R, Stout J, Bradshaw J, Churchyard A, Brawn TL, Chua P, Chiu E, Thiruvady D, Egan G",Neuropsychologia,2007,Increased cortical recruitment in Huntington's disease using a Simon task.
17359923-1,17359923,1,"Jiang X, Bradley E, Rini RA, Zeffiro T, Vanmeter J, Riesenhuber M",Neuron,2007,Categorization training results in shape- and category-selective human neural plasticity.
17360197-1,17360197,1,"Seifert F, Maihofner C",NeuroImage,2007,Representation of cold allodynia in the human brain--a functional MRI study.
17372276-1,17372276,1,"Hasson U, Nusbaum HC, Small SL","Cerebral cortex (New York, N.Y. : 1991)",2007,Brain networks subserving the extraction of sentence information and its encoding to memory.
17408973-1,17408973,1,"Cook DB, O'Connor PJ, Lange G, Steffener J",NeuroImage,2007,Functional neuroimaging correlates of mental fatigue induced by cognition among chronic fatigue syndrome patients and controls.
17418591-1,17418591,1,"Kondo HM, Kashino M",NeuroImage,2007,Neural mechanisms of auditory awareness underlying verbal transformations.
17499168-1,17499168,1,"Wolfensteller U, Schubotz RI, von Cramon DY",NeuroImage,2007,Understanding non-biological dynamics with your own premotor system.
17525987-1,17525987,1,"Fitzgerald PB, Srithiran A, Benitez J, Daskalakis ZZ, Oxley TJ, Kulkarni J, Egan GF",Human brain mapping,2008,An fMRI study of prefrontal brain activation during multiple tasks in patients with major depressive disorder.
17555989-1,17555989,1,"Sabb FW, Bilder RM, Chou M, Bookheimer SY",NeuroImage,2007,Working memory effects on semantic processing: priming differences in pars orbitalis.
17575278-1,17575278,1,"Maihofner C, Baron R, DeCol R, Binder A, Birklein F, Deuschl G, Handwerker HO, Schattschneider J",Brain : a journal of neurology,2007,The motor system shows adaptive changes in complex regional pain syndrome.
17603027-1,17603027,1,"Baumann S, Koeneke S, Schmidt CF, Meyer M, Lutz K, Jancke L",Brain research,2007,A network for audio-motor coordination in skilled pianists and non-musicians.
17627851-1,17627851,1,"Monti MM, Osherson DN, Martinez MJ, Parsons LM",NeuroImage,2007,Functional neuroanatomy of deductive inference: a language-independent distributed network.
17636562-1,17636562,1,"Han S, Gao X, Humphreys GW, Ge J",Human brain mapping,2008,Neural processing of threat cues in social environments.
17652462-1,17652462,1,"Hanakawa T, Dimyan MA, Hallett M","Cerebral cortex (New York, N.Y. : 1991)",2008,The representation of blinking movement in cingulate motor areas: a functional magnetic resonance imaging study.
17662699-1,17662699,1,"Shibata M, Abe J, Terao A, Miyamoto T",Brain research,2007,Neural mechanisms involved in the comprehension of metaphoric and literal sentences: an fMRI study.
17681798-1,17681798,1,"Mueller VA, Brass M, Waszak F, Prinz W",NeuroImage,2007,The role of the preSMA and the rostral cingulate zone in internally selected actions.
17686467-1,17686467,1,"Noriuchi M, Kikuchi Y, Senoo A",Biological psychiatry,2008,The functional neuroanatomy of maternal love: mother's response to infant's attachment behaviors.
17689571-1,17689571,1,"Schoning S, Engelien A, Kugel H, Schafer S, Schiffbauer H, Zwitserlood P, Pletziger E, Beizai P, Kersting A, Ohrmann P, Greb RR, Lehmann W, Heindel W, Arolt V, Konrad C",Neuropsychologia,2007,"Functional anatomy of visuo-spatial working memory during mental rotation is influenced by sex, menstrual cycle, and sex steroid hormones."
