id,study_id,contrast_id,authors,journal,year,title
15733635-1,15733635,1,"Maihofner C, Forster C, Birklein F, Neundorfer B, Handwerker HO",Pain,2005,Brain processing during mechanical hyperalgesia in complex regional pain syndrome: a functional MRI study.
15734345-1,15734345,1,"Skipper JI, Nusbaum HC, Small SL",NeuroImage,2005,Listening to talking faces: motor cortical activation during speech perception.
15784423-1,15784423,1,Schmithorst VJ,NeuroImage,2005,Separate cortical networks involved in music perception: preliminary functional MRI evidence for modularity of music processing.
15922156-1,15922156,1,"Fugelsang JA, Roser ME, Corballis PM, Gazzaniga MS, Dunbar KN",Brain research. Cognitive brain research,2005,Brain mechanisms underlying perceptual causality.
15946863-1,15946863,1,"Hutcherson CA, Goldin PR, Ochsner KN, Gabrieli JD, Barrett LF, Gross JJ",NeuroImage,2005,Attention and emotion: does rating emotion alter neural responses to amusing and  sad films?
15955475-1,15955475,1,"Burton MW, Locasto PC, Krebs-Noble D, Gullapalli RP",NeuroImage,2005,A systematic investigation of the functional neuroanatomy of auditory and visual  phonological processing.
15955488-1,15955488,1,"Stevens MC, Calhoun VD, Kiehl KA",NeuroImage,2005,Hemispheric differences in hemodynamics elicited by auditory oddball stimuli.
15961048-1,15961048,1,"Ferretti A, Caulo M, Del Gratta C, Di Matteo R, Merla A, Montorsi F, Pizzella V, Pompa P, Rigatti P, Rossini PM, Salonia A, Tartaro A, Romani GL",NeuroImage,2005,Dynamics of male sexual arousal: distinct components of brain activation revealed by fMRI.
15996878-1,15996878,1,"Critchley HD, Tang J, Glaser D, Butterworth B, Dolan RJ",NeuroImage,2005,Anterior cingulate activity during error and autonomic response.
16027012-1,16027012,1,"King JA, Hartley T, Spiers HJ, Maguire EA, Burgess N",NeuroImage,2005,Anterior prefrontal involvement in episodic retrieval reflects contextual interference.
16043128-1,16043128,1,"Keedwell PA, Andrew C, Williams SC, Brammer MJ, Phillips ML",Biological psychiatry,2005,The neural correlates of anhedonia in major depressive disorder.
16061398-1,16061398,1,"Kufahl PR, Li Z, Risinger RC, Rainey CJ, Wu G, Bloom AS, Li SJ",NeuroImage,2005,Neural responses to acute cocaine administration in the human brain detected by fMRI.
16084739-1,16084739,1,"Kuchinke L, Jacobs AM, Grubich C, Vo ML, Conrad M, Herrmann M",NeuroImage,2005,Incidental effects of emotional valence in single word processing: an fMRI study.
16087353-1,16087353,1,"Straube T, Glauer M, Dilger S, Mentzel HJ, Miltner WH",NeuroImage,2006,Effects of cognitive-behavioral therapy on brain activation in specific phobia.
16135781-1,16135781,1,"Liu X, Banich MT, Jacobson BL, Tanabe JL","Cerebral cortex (New York, N.Y. : 1991)",2006,Functional dissociation of attentional selection within PFC: response and non-response related aspects of attentional selection as ascertained by fMRI.
16207891-1,16207891,1,"Goldstein JM, Jerram M, Poldrack R, Ahern T, Kennedy DN, Seidman LJ, Makris N",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Hormonal cycle modulates arousal circuitry in women using functional magnetic resonance imaging.
16275018-1,16275018,1,"Bermpohl F, Pascual-Leone A, Amedi A, Merabet LB, Fregni F, Gaab N, Alsop D, Schlaug G, Northoff G",NeuroImage,2006,Dissociable networks for the expectancy and perception of emotional stimuli in the human brain.
16325382-1,16325382,1,"Bokde AL, Dong W, Born C, Leinsinger G, Meindl T, Teipel SJ, Reiser M, Hampel H",Brain research. Cognitive brain research,2005,Task difficulty in a simultaneous face matching task modulates activity in face fusiform area.
16337816-1,16337816,1,"Lawrence EJ, Shaw P, Giampietro VP, Surguladze S, Brammer MJ, David AS",NeuroImage,2006,The role of 'shared representations' in social perception and empathy: an fMRI study.
16481375-1,16481375,1,"Wang AT, Lee SS, Sigman M, Dapretto M",Brain : a journal of neurology,2006,Neural basis of irony comprehension in children with autism: the role of prosody  and context.
16488627-1,16488627,1,"Drobyshevsky A, Baumann SB, Schneider W",NeuroImage,2006,"A rapid fMRI task battery for mapping of visual, motor, cognitive, and emotional  function."
16584892-1,16584892,1,"Spiers HJ, Maguire EA",NeuroImage,2006,"Thoughts, behaviour, and brain dynamics during navigation in the real world."
16616048-1,16616048,1,"Ramautar JR, Slagter HA, Kok A, Ridderinkhof KR",Brain research,2006,Probability effects in the stop-signal paradigm: the insula and the significance  of failed inhibition.
16639742-1,16639742,1,"Abutalebi J, Keim R, Brambati SM, Tettamanti M, Cappa SF, De Bleser R, Perani D",Human brain mapping,2007,Late acquisition of literacy in a native language.
16683265-1,16683265,1,"Rubia K, Smith AB, Woolley J, Nosarti C, Heyman I, Taylor E, Brammer M",Human brain mapping,2006,Progressive increase of frontostriatal brain activation from childhood to adulthood during event-related tasks of cognitive control.
16757182-1,16757182,1,"Forkstam C, Hagoort P, Fernandez G, Ingvar M, Petersson KM",NeuroImage,2006,Neural correlates of artificial syntactic structure classification.
16781872-1,16781872,1,"Carlson T, Grol MJ, Verstraten FA",NeuroImage,2006,Dynamics of visual recognition revealed by fMRI.
16797190-1,16797190,1,"Rowe JB, Siebner H, Filipovic SR, Cordivari C, Gerschlager W, Rothwell J, Frackowiak R",NeuroImage,2006,Aging is associated with contrasting changes in local and distant cortical connectivity in the human motor system.
16806317-1,16806317,1,"Raposo A, Moss HE, Stamatakis EA, Tyler LK",Neuropsychologia,2006,Repetition suppression and semantic enhancement: an investigation of the neural correlates of priming.
16837058-1,16837058,1,"Malhi GS, Lagopoulos J, Owen AM, Ivanovski B, Shnier R, Sachdev P",Journal of affective disorders,2007,Reduced activation to implicit affect induction in euthymic bipolar patients: an  fMRI study.
16855090-1,16855090,1,"McNealy K, Mazziotta JC, Dapretto M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Cracking the language code: neural mechanisms underlying speech parsing.
16930636-1,16930636,1,"Woodruff CC, Uncapher MR, Rugg MD",Neuropsychologia,2006,Neural correlates of differential retrieval orientation: Sustained and item-related components.
16997580-1,16997580,1,"Ciesielski KT, Lesnik PG, Savoy RL, Grant EP, Ahlfors SP",NeuroImage,2006,Developmental neural networks in children performing a Categorical N-Back Task.
17029760-1,17029760,1,"Fitzgerald PB, Oxley TJ, Laird AR, Kulkarni J, Egan GF, Daskalakis ZJ",Psychiatry research,2006,An analysis of functional neuroimaging studies of dorsolateral prefrontal cortical activity in depression.
17046287-1,17046287,1,"Schnell K, Heekeren K, Schnitker R, Daumann J, Weber J, Hesselmann V, Moller-Hartmann W, Thron A, Gouzoulis-Mayfrank E",NeuroImage,2007,An fMRI approach to particularize the frontoparietal network for visuomotor action monitoring: Detection of incongruence between test subjects' actions and resulting perceptions.
17071110-1,17071110,1,"Lotze M, Veit R, Anders S, Birbaumer N",NeuroImage,2007,Evidence for a different role of the ventral and dorsal medial prefrontal cortex  for social reactive aggression: An interactive fMRI study.
17079679-1,17079679,1,"Wiech K, Kalisch R, Weiskopf N, Pleger B, Stephan KE, Dolan RJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Anterolateral prefrontal cortex mediates the analgesic effect of expected and perceived control over pain.
17112750-1,17112750,1,"Herwig U, Kaffenberger T, Baumgartner T, Jancke L",NeuroImage,2007,Neural correlates of a 'pessimistic' attitude when anticipating events of unknown emotional valence.
17122317-1,17122317,1,"Tobler PN, O'Doherty JP, Dolan RJ, Schultz W",Journal of neurophysiology,2007,Reward value coding distinct from risk attitude-related uncertainty coding in human reward systems.
17150987-1,17150987,1,"Moriguchi Y, Decety J, Ohnishi T, Maeda M, Mori T, Nemoto K, Matsuda H, Komaki G","Cerebral cortex (New York, N.Y. : 1991)",2007,Empathy and judging other's pain: an fMRI study of alexithymia.
17204433-1,17204433,1,"Degerman A, Rinne T, Pekkola J, Autti T, Jaaskelainen IP, Sams M, Alho K",NeuroImage,2007,Human brain activity associated with audiovisual perception and attention.
17210136-1,17210136,1,"Coccaro EF, McCloskey MS, Fitzgerald DA, Phan KL",Biological psychiatry,2007,Amygdala and orbitofrontal reactivity to social threat in individuals with impulsive aggression.
17336094-1,17336094,1,"Caria A, Veit R, Sitaram R, Lotze M, Weiskopf N, Grodd W, Birbaumer N",NeuroImage,2007,Regulation of anterior insular cortex activity using real-time fMRI.
17360197-1,17360197,1,"Seifert F, Maihofner C",NeuroImage,2007,Representation of cold allodynia in the human brain--a functional MRI study.
17460071-1,17460071,1,"Liu X, Powell DK, Wang H, Gold BT, Corbly CR, Joseph JE",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,Functional dissociation in frontal and striatal areas for processing of positive  and negative reward information.
17483451-1,17483451,1,"Yacubian J, Sommer T, Schroeder K, Glascher J, Kalisch R, Leuenberger B, Braus DF, Buchel C",Proceedings of the National Academy of Sciences of the United States of America,2007,Gene-gene interaction associated with neural reward sensitivity.
17483530-1,17483530,1,"Lee TW, Dolan RJ, Critchley HD","Cerebral cortex (New York, N.Y. : 1991)",2008,Controlling emotional expression: behavioral and neural correlates of nonimitative emotional responses.
17493834-1,17493834,1,"van Reekum CM, Johnstone T, Urry HL, Thurow ME, Schaefer HS, Alexander AL, Davidson RJ",NeuroImage,2007,Gaze fixations predict brain activation during the voluntary regulation of picture-induced negative affect.
17521924-1,17521924,1,"Wrase J, Kahnt T, Schlagenhauf F, Beck A, Cohen MX, Knutson B, Heinz A",NeuroImage,2007,Different neural systems adjust motor behavior in response to reward and punishment.
17538951-1,17538951,1,"Rubia K, Smith AB, Taylor E, Brammer M",Human brain mapping,2007,Linear age-correlated functional development of right inferior fronto-striato-cerebellar networks during response inhibition and anterior cingulate during error-related processes.
17555989-1,17555989,1,"Sabb FW, Bilder RM, Chou M, Bookheimer SY",NeuroImage,2007,Working memory effects on semantic processing: priming differences in pars orbitalis.
17566768-1,17566768,1,"Rothemund Y, Preuschhof C, Bohner G, Bauknecht HC, Klingebiel R, Flor H, Klapp BF",NeuroImage,2007,Differential activation of the dorsal striatum by high-calorie visual food stimuli in obese individuals.
17588777-1,17588777,1,"Morrison I, Downing PE",NeuroImage,2007,Organization of felt and seen pain responses in anterior cingulate cortex.
17611124-1,17611124,1,"Nieuwland MS, Petersson KM, Van Berkum JJ",NeuroImage,2007,On sense and reference: examining the functional neuroanatomy of referential processing.
17643400-1,17643400,1,"Kobayashi C, Glover GH, Temple E",Brain research,2007,Cultural and linguistic effects on neural bases of 'Theory of Mind' in American and Japanese children.
17651704-1,17651704,1,"Andersson F, Glaser B, Spiridon M, Debbane M, Vuilleumier P, Eliez S",Biological psychiatry,2008,Impaired activation of face processing networks revealed by functional magnetic resonance imaging in 22q11.2 deletion syndrome.
17888408-1,17888408,1,"Grimm S, Beck J, Schuepbach D, Hell D, Boesiger P, Bermpohl F, Niehaus L, Boeker H, Northoff G",Biological psychiatry,2008,Imbalance between left and right dorsolateral prefrontal cortex in major depression is linked to negative emotional judgment: an fMRI study in severe major depressive disorder.
17904385-1,17904385,1,"Redcay E, Kennedy DP, Courchesne E",NeuroImage,2007,fMRI during natural sleep as a method to study brain function during early childhood.
17919932-1,17919932,1,"Hotz-Boendermaker S, Funk M, Summers P, Brugger P, Hepp-Reymond MC, Curt A, Kollias SS",NeuroImage,2008,Preservation of motor programs in paraplegics as demonstrated by attempted and imagined foot movements.
17963797-1,17963797,1,"Billington J, Baron-Cohen S, Bor D",Neuropsychologia,2008,Systemizing influences attentional processes during the Navon task: an fMRI study.
17963998-1,17963998,1,"Mandzia JL, McAndrews MP, Grady CL, Graham SJ, Black SE",Neurobiology of aging,2009,Neural correlates of incidental memory in mild cognitive impairment: an fMRI study.
17996854-1,17996854,1,"Anguera JA, Russell CA, Noll DC, Seidler RD",Brain research,2007,Neural correlates associated with intermanual transfer of sensorimotor adaptation.
18077688-1,18077688,1,"Abutalebi J, Brambati SM, Annoni JM, Moro A, Cappa SF, Perani D",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,The neural cost of the auditory perception of language switches: an event-related functional magnetic resonance imaging study in bilinguals.
18093809-1,18093809,1,"Morey RA, Petty CM, Cooper DA, Labar KS, McCarthy G",Psychiatry research,2008,Neural systems for executive and emotional processing are modulated by symptoms of posttraumatic stress disorder in Iraq War veterans.
18094020-1,18094020,1,"Schwartz S, Ponz A, Poryazova R, Werth E, Boesiger P, Khatami R, Bassetti CL",Brain : a journal of neurology,2008,Abnormal activity in hypothalamus and amygdala during humour processing in human  narcolepsy with cataplexy.
18234684-1,18234684,1,"Rowe J, Hughes L, Eckstein D, Owen AM","Cerebral cortex (New York, N.Y. : 1991)",2008,Rule-selection and action-selection have a shared neuroanatomical basis in the human prefrontal and parietal cortex.
18313223-1,18313223,1,"Lui F, Duzzi D, Corradini M, Serafini M, Baraldi P, Porro CA",Pain,2008,Touch or pain? Spatio-temporal patterns of cortical fMRI activity following brief mechanical stimuli.
18387586-1,18387586,1,"Zanolie K, Teng S, Donohue SE, van Duijvenvoorde AC, Band GP, Rombouts SA, Crone EA",Cortex; a journal devoted to the study of the nervous system and behavior,2008,Switching between colors and shapes on the basis of positive and negative feedback: an fMRI and EEG study on feedback-based learning.
18486489-1,18486489,1,"Vanderwal T, Hunyadi E, Grupe DW, Connors CM, Schultz RT",NeuroImage,2008,"Self, mother and abstract other: an fMRI study of reflective social processing."
18499479-1,18499479,1,"Landgrebe M, Barta W, Rosengarth K, Frick U, Hauser S, Langguth B, Rutschmann R, Greenlee MW, Hajak G, Eichhammer P",NeuroImage,2008,Neuronal correlates of symptom formation in functional somatic syndromes: a fMRI  study.
18499480-1,18499480,1,"Weiss T, Straube T, Boettcher J, Hecht H, Spohn D, Miltner WH",NeuroImage,2008,Brain activation upon selective stimulation of cutaneous C- and Adelta-fibers.
18514546-1,18514546,1,"Schulte-Ruther M, Markowitsch HJ, Shah NJ, Fink GR, Piefke M",NeuroImage,2008,Gender differences in brain networks supporting empathy.
18555209-1,18555209,1,"Kleinhans NM, Muller RA, Cohen DN, Courchesne E",Brain research,2008,Atypical functional lateralization of language in autism spectrum disorders.
18587523-1,18587523,1,"Jung WH, Gu BM, Kang DH, Park JY, Yoo SY, Choi CH, Lee JM, Kwon JS",European archives of psychiatry and clinical neuroscience,2009,BOLD response during visual perception of biological motion in obsessive-compulsive disorder : an fMRI study using the dynamic point-light animation paradigm.
18661505-1,18661505,1,"Mayer AR, Franco AR, Harrington DL",Human brain mapping,2009,Neuronal modulation of auditory attention by informative and uninformative spatial cues.
18768697-1,18768697,1,"Marschner A, Kalisch R, Vervliet B, Vansteenwegen D, Buchel C",The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,Dissociable roles for the hippocampus and the amygdala in human cued versus context fear conditioning.
18774224-1,18774224,1,"Wiech K, Farias M, Kahane G, Shackel N, Tiede W, Tracey I",Pain,2008,An fMRI study measuring analgesia enhanced by religion as a belief system.
18824236-1,18824236,1,"Peck KK, Galgano JF, Branski RC, Bogomolny D, Ho M, Holodny AI, Kraus DH",NeuroImage,2009,Event-related functional MRI investigation of vocal pitch variation.
18937281-1,18937281,1,"Nahab FB, Hattori N, Saad ZS, Hallett M",Human brain mapping,2009,Contagious yawning and the frontal lobe: an fMRI study.
18973818-1,18973818,1,"Stevenson RA, James TW",NeuroImage,2009,Audiovisual integration in human superior temporal sulcus: Inverse effectiveness  and the neural processing of speech and object recognition.
18992228-1,18992228,1,"Pessoa L, Rossi A, Japee S, Desimone R, Ungerleider LG",Brain research,2009,Attentional control during the transient updating of cue information.
19001084-1,19001084,1,"Snijders TM, Vosse T, Kempen G, Van Berkum JJ, Petersson KM, Hagoort P","Cerebral cortex (New York, N.Y. : 1991)",2009,Retrieval and unification of syntactic structure in sentence comprehension: an FMRI study using word-category ambiguity.
19010424-1,19010424,1,"Humbert IA, Fitzgerald ME, McLaren DG, Johnson S, Porcaro E, Kosmatka K, Hind J, Robbins J",NeuroImage,2009,Neurophysiology of swallowing: effects of age and bolus type.
19016600-1,19016600,1,"Menenti L, Petersson KM, Scheeringa R, Hagoort P",Journal of cognitive neuroscience,2009,When elephants fly: differential sensitivity of right and left inferior frontal gyri to discourse and world knowledge.
19027077-1,19027077,1,"Dube AA, Duquette M, Roy M, Lepore F, Duncan G, Rainville P",NeuroImage,2009,Brain activity associated with the electrodermal reactivity to acute heat pain.
19041331-1,19041331,1,"Addis DR, Pan L, Vu MA, Laiser N, Schacter DL",Neuropsychologia,2009,Constructive episodic simulation of the future and the past: distinct subsystems  of a core brain network mediate imagining and remembering.
19097861-1,19097861,1,"Spoletini I, Cherubini A, Di Paola M, Banfi G, Rusch N, Martinotti G, Bria P, Rubino IA, Siracusano A, Caltagirone C, Spalletta G",Schizophrenia research,2009,Reduced fronto-temporal connectivity is associated with frontal gray matter density reduction and neuropsychological deficit in schizophrenia.
19107754-1,19107754,1,"Chiao JY, Harada T, Komeda H, Li Z, Mano Y, Saito D, Parrish TB, Sadato N, Iidaka T",Human brain mapping,2009,Neural basis of individualistic and collectivistic views of self.
19357267-1,19357267,1,"Shulman GL, Astafiev SV, Franke D, Pope DL, Snyder AZ, McAvoy MP, Corbetta M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,Interaction of stimulus-driven reorienting and expectation in ventral and dorsal  frontoparietal and basal ganglia-cortical networks.
19376244-1,19376244,1,"Narberhaus A, Lawrence E, Allin MP, Walshe M, McGuire P, Rifkin L, Murray R, Nosarti C",NeuroImage,2009,Neural substrates of visual paired associates in young adults with a history of very preterm birth: alterations in fronto-parieto-occipital networks and caudate  nucleus.
19419772-1,19419772,1,"Tost H, Ruf M, Schmal C, Schulze TG, Knorr C, Vollmert C, Bosshenz K, Ende G, Meyer-Lindenberg A, Henn FA, Rietschel M",Journal of affective disorders,2010,Prefrontal-temporal gray matter deficits in bipolar disorder patients with persecutory delusions.
19420090-1,19420090,1,"Passamonti L, Cerasa A, Liguori M, Gioia MC, Valentino P, Nistico R, Quattrone A, Fera F",Brain : a journal of neurology,2009,Neurobiological mechanisms underlying emotional processing in relapsing-remitting multiple sclerosis.
19425830-1,19425830,1,"Decety J, Echols S, Correll J",Journal of cognitive neuroscience,2010,The blame game: the effect of responsibility and social stigma on empathy for pain.
19428038-1,19428038,1,"Kim JW, Kim SE, Kim JJ, Jeong B, Park CH, Son AR, Song JE, Ki SW",Neuropsychologia,2009,Compassionate attitude towards others' suffering activates the mesolimbic neural  system.
19428413-1,19428413,1,"Grezes J, Wicker B, Berthoz S, de Gelder B",Neuropsychologia,2009,A failure to grasp the affective meaning of actions in autism spectrum disorder subjects.
19494158-1,19494158,1,"Kelly C, de Zubicaray G, Di Martino A, Copland DA, Reiss PT, Klein DF, Castellanos FX, Milham MP, McMahon K",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,L-dopa modulates functional connectivity in striatal cognitive and motor networks: a double-blind placebo-controlled study.
19505991-1,19505991,1,"Tyler LK, Shafto MA, Randall B, Wright P, Marslen-Wilson WD, Stamatakis EA","Cerebral cortex (New York, N.Y. : 1991)",2010,Preserving syntactic processing across the adult life span: the modulation of the frontotemporal language system in the context of age-related atrophy.
19632299-1,19632299,1,"Otsuka Y, Osaka N, Ikeda T, Osaka M",Neuroscience letters,2009,Individual differences in the theory of mind and superior temporal sulcus.
19647038-1,19647038,1,"Abel S, Dressel K, Kummerer D, Saur D, Mader I, Weiller C, Huber W",Neuroscience letters,2009,Correct and erroneous picture naming responses in healthy subjects.
19651222-1,19651222,1,"Vaden KI Jr, Muftuler LT, Hickok G",NeuroImage,2010,Phonological repetition-suppression in bilateral superior temporal sulci.
19733672-1,19733672,1,"Wolf I, Dziobek I, Heekeren HR",NeuroImage,2010,Neural correlates of social cognition in naturalistic settings: a model-free analysis approach.
19770047-1,19770047,1,"Longe O, Maratos FA, Gilbert P, Evans G, Volker F, Rockliff H, Rippon G",NeuroImage,2010,Having a word with yourself: neural correlates of self-criticism and self-reassurance.
19775870-1,19775870,1,"Euler M, Thoma RJ, Gangestad SW, Canive JM, Yeo RA",Schizophrenia research,2009,The impact of developmental instability on Voxel-Based Morphometry analyses of neuroanatomical abnormalities in schizophrenia.
19776365-1,19776365,1,"Vierow V, Fukuoka M, Ikoma A, Dorfler A, Handwerker HO, Forster C",Journal of neurophysiology,2009,Cerebral representation of the relief of itch by scratching.
19812331-1,19812331,1,"Moser D, Baker JM, Sanchez CE, Rorden C, Fridriksson J",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,Temporal order processing of syllables in the left parietal lobe.
19896540-1,19896540,1,"Lacey S, Flueckiger P, Stilla R, Lava M, Sathian K",NeuroImage,2010,Object familiarity modulates the relationship between visual object imagery and haptic shape perception.
19913624-1,19913624,1,"Saur D, Schelter B, Schnell S, Kratochvil D, Kupper H, Kellmeyer P, Kummerer D, Kloppel S, Glauche V, Lange R, Mader W, Feess D, Timmer J, Weiller C",NeuroImage,2010,Combining functional and anatomical connectivity reveals brain networks for auditory language comprehension.
19914778-1,19914778,1,"Owen DG, Clarke CF, Ganapathy S, Prato FS, St Lawrence KS",Pain,2010,Using perfusion MRI to measure the dynamic changes in neural activation associated with tonic muscular pain.
20016003-1,20016003,1,"Groen WB, Tesink C, Petersson KM, van Berkum J, van der Gaag RJ, Hagoort P, Buitelaar JK","Cerebral cortex (New York, N.Y. : 1991)",2010,"Semantic, factual, and social language comprehension in adolescents with autism:  an FMRI study."
20045478-1,20045478,1,"Benoit RG, Gilbert SJ, Volle E, Burgess PW",NeuroImage,2010,When I think about me and simulate you: medial rostral prefrontal cortex and self-referential processes.
20053347-1,20053347,1,"Khader PH, Jost K, Mertens M, Bien S, Rosler F",Brain research,2010,Neural correlates of generating visual nouns and motor verbs in a minimal phrase  context.
20127873-1,20127873,1,"Pouga L, Berthoz S, de Gelder B, Grezes J",Human brain mapping,2010,Individual differences in socioaffective skills influence the neural bases of fear processing: the case of alexithymia.
20156571-1,20156571,1,"Volkow ND, Tomasi D, Wang GJ, Fowler JS, Telang F, Wang R, Alexoff D, Logan J, Wong C, Pradhan K, Caparelli EC, Ma Y, Jayne M",NeuroImage,2010,Effects of low-field magnetic stimulation on brain glucose metabolism.
20219998-1,20219998,1,"Shulman GL, Pope DL, Astafiev SV, McAvoy MP, Snyder AZ, Corbetta M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2010,Right hemisphere dominance during spatial selective attention and target detection occurs outside the dorsal frontoparietal network.
