id,study_id,contrast_id,authors,journal,year,title
12040063-1,12040063,1,"Cools R, Clark L, Owen AM, Robbins TW",The Journal of neuroscience : the official journal of the Society for Neuroscience,2002,Defining the neural mechanisms of probabilistic reversal learning using event-related functional magnetic resonance imaging.
12062884-1,12062884,1,"Paulus MP, Hozack NE, Zauscher BE, Frank L, Brown GG, McDowell J, Braff DL",Biological psychiatry,2002,Parietal dysfunction is associated with increased outcome-related decision-making in schizophrenia patients.
12077009-1,12077009,1,"Pantano P, Iannetti GD, Caramia F, Mainero C, Di Legge S, Bozzao L, Pozzilli C, Lenzi GL",Brain : a journal of neurology,2002,Cortical motor reorganization after a single clinical attack of multiple sclerosis.
12112763-1,12112763,1,"Rivera SM, Menon V, White CD, Glaser B, Reiss AL",Human brain mapping,2002,Functional brain activation during arithmetic processing in females with fragile  X Syndrome is related to FMR1 protein expression.
12372290-1,12372290,1,"Pessoa L, Gutierrez E, Bandettini P, Ungerleider L",Neuron,2002,Neural correlates of visual working memory: fMRI amplitude predicts task performance.
12399015-1,12399015,1,"Jantzen KJ, Steinberg FL, Kelso JA",Neuroscience letters,2002,Practice-dependent modulation of neural activity during human sensorimotor coordination: a functional Magnetic Resonance Imaging study.
12427682-1,12427682,1,"Mellet E, Bricogne S, Crivello F, Mazoyer B, Denis M, Tzourio-Mazoyer N","Cerebral cortex (New York, N.Y. : 1991)",2002,Neural basis of mental scanning of a topographic representation built from a text.
12457762-1,12457762,1,"Ranganath C, Johnson MK, D'Esposito M",Neuropsychologia,2003,Prefrontal activity associated with working memory and episodic long-term memory.
12477696-1,12477696,1,"Daselaar SM, Veltman DJ, Rombouts SA, Raaijmakers JG, Jonker C",Brain : a journal of neurology,2003,Neuroanatomical correlates of episodic encoding and retrieval in young and elderly subjects.
12595190-1,12595190,1,"van den Heuvel OA, Groenewegen HJ, Barkhof F, Lazeron RH, van Dyck R, Veltman DJ",NeuroImage,2003,Frontostriatal system in planning complexity: a parametric functional magnetic resonance version of Tower of London task.
12599275-1,12599275,1,"Gaillard WD, Sachs BC, Whitnah JR, Ahmad Z, Balsamo LM, Petrella JR, Braniecki SH, McKinney CM, Hunter K, Xu B, Grandin CB",Human brain mapping,2003,Developmental aspects of language processing: fMRI of verbal fluency in children  and adults.
12599276-1,12599276,1,"Chee MW, Venkatraman V, Westphal C, Siong SC",Human brain mapping,2003,Comparison of block and event-related fMRI designs in evaluating the word-frequency effect.
12611986-1,12611986,1,"Strigo IA, Duncan GH, Boivin M, Bushnell MC",Journal of neurophysiology,2003,Differentiation of visceral and cutaneous pain in the human brain.
12631562-1,12631562,1,"Dreher JC, Grafman J","Cerebral cortex (New York, N.Y. : 1991)",2003,Dissociating the roles of the rostral anterior cingulate and the lateral prefrontal cortices in performing two tasks simultaneously or successively.
12667848-1,12667848,1,"Thees S, Blankenburg F, Taskin B, Curio G, Villringer A",NeuroImage,2003,Dipole source localization and fMRI of simultaneously recorded data applied to somatosensory categorization.
12667849-1,12667849,1,"Kuo WJ, Yeh TC, Lee CY, Wu Yu, Chou CC, Ho LT, Hung DL, Tzeng OJ, Hsieh JC",NeuroImage,2003,Frequency effects of Chinese character processing in the brain: an event-related  fMRI study.
12667852-1,12667852,1,"Kato M, Miyauchi S",NeuroImage,2003,Functional MRI of brain activation evoked by intentional eye blinking.
12668222-1,12668222,1,"Tillmann B, Janata P, Bharucha JJ",Brain research. Cognitive brain research,2003,Activation of the inferior frontal cortex in musical priming.
12713652-1,12713652,1,"Kostopoulos P, Petrides M",The European journal of neuroscience,2003,The mid-ventrolateral prefrontal cortex: insights into its role in memory retrieval.
12725767-1,12725767,1,"Knecht S, Jansen A, Frank A, van Randenborgh J, Sommer J, Kanowski M, Heinze HJ",NeuroImage,2003,How atypical is atypical language dominance?
12738341-1,12738341,1,"Wild B, Erb M, Eyb M, Bartels M, Grodd W",Psychiatry research,2003,Why are smiles contagious? An fMRI study of the interaction between perception of facial affect and facial movements.
12781727-1,12781727,1,"Joanisse MF, Gati JS",NeuroImage,2003,Overlapping neural regions for processing rapid temporal cues in speech and nonspeech signals.
12809980-1,12809980,1,"Daniels C, Witt K, Wolff S, Jansen O, Deuschl G",Neuroscience letters,2003,Rate dependency of the human cortical network subserving executive functions during generation of random number series--a functional magnetic resonance imaging study.
12867520-1,12867520,1,"Lewis SJ, Dove A, Robbins TW, Barker RA, Owen AM",The Journal of neuroscience : the official journal of the Society for Neuroscience,2003,Cognitive impairments in early Parkinson's disease are accompanied by reductions  in activity in frontostriatal neural circuitry.
12880783-1,12880783,1,"Giesbrecht B, Woldorff MG, Song AW, Mangun GR",NeuroImage,2003,Neural mechanisms of top-down control during spatial and feature attention.
12917383-1,12917383,1,"Shulman GL, McAvoy MP, Cowan MC, Astafiev SV, Tansy AP, d'Avossa G, Corbetta M",Journal of neurophysiology,2003,Quantitative analysis of attention and detection signals during visual search.
12948701-1,12948701,1,"Paulus MP, Rogalsky C, Simmons A, Feinstein JS, Stein MB",NeuroImage,2003,Increased activation in the right insula during risk-taking decision making is related to harm avoidance and neuroticism.
12948717-1,12948717,1,"Fiebach CJ, Friederici AD, Muller K, von Cramon DY, Hernandez AE",NeuroImage,2003,Distinct brain representations for early and late learned words.
12972367-1,12972367,1,"Kotz SA, Meyer M, Alter K, Besson M, von Cramon DY, Friederici AD",Brain and language,2003,On the lateralization of emotional prosody: an event-related functional MR investigation.
14561459-1,14561459,1,"Schubert T, Szameitat AJ",Brain research. Cognitive brain research,2003,Functional neuroanatomy of interference in overlapping dual tasks: an fMRI study.
14568448-1,14568448,1,"Booth JR, Burman DD, Meyer JR, Lei Z, Trommer BL, Davenport ND, Li W, Parrish TB, Gitelman DR, Mesulam MM",NeuroImage,2003,Neural development of selective attention and response inhibition.
14568478-1,14568478,1,"Kirsch P, Schienle A, Stark R, Sammer G, Blecker C, Walter B, Ott U, Burkart J, Vaitl D",NeuroImage,2003,Anticipation of reward in a nonaversive differential conditioning paradigm and the brain reward system: an event-related fMRI study.
14622587-1,14622587,1,"Molko N, Cachia A, Riviere D, Mangin JF, Bruandet M, Le Bihan D, Cohen L, Dehaene S",Neuron,2003,Functional and structural alterations of the intraparietal sulcus in a developmental dyscalculia of genetic origin.
14642287-1,14642287,1,"Wicker B, Keysers C, Plailly J, Royet JP, Gallese V, Rizzolatti G",Neuron,2003,Both of us disgusted in My insula: the common neural basis of seeing and feeling  disgust.
14673803-1,14673803,1,"Gandour J, Xu Y, Wong D, Dzemidzic M, Lowe M, Li X, Tong Y",Human brain mapping,2003,Neural correlates of segmental and tonal information in speech perception.
14683721-1,14683721,1,"Vingerhoets G, Van Borsel J, Tesink C, van den Noort M, Deblaere K, Seurinck R, Vandemaele P, Achten E",NeuroImage,2003,Multilingualism: an fMRI study.
14689505-1,14689505,1,"Mandzia JL, Black SE, McAndrews MP, Grady C, Graham S",Human brain mapping,2004,fMRI differences in encoding and retrieval of pictures due to encoding strategy in the elderly.
14689506-1,14689506,1,"Calhoun VD, Altschul D, McGinty V, Shih R, Scott D, Sears E, Pearlson GD",Human brain mapping,2004,Alcohol intoxication effects on visual perception: an fMRI study.
14736856-1,14736856,1,"Monchi O, Petrides M, Doyon J, Postuma RB, Worsley K, Dagher A",The Journal of neuroscience : the official journal of the Society for Neuroscience,2004,Neural bases of set-shifting deficits in Parkinson's disease.
14741672-1,14741672,1,"Crottaz-Herbette S, Anagnoson RT, Menon V",NeuroImage,2004,Modality effects in verbal working memory: differential prefrontal and parietal responses to auditory and visual stimuli.
14742598-1,14742598,1,"Brenneis C, Seppi K, Schocke M, Benke T, Wenning GK, Poewe W","Journal of neurology, neurosurgery, and psychiatry",2004,Voxel based morphometry reveals a distinct pattern of frontal atrophy in progressive supranuclear palsy.
14755593-1,14755593,1,"Gavrilescu M, Stuart GW, Waites A, Jackson G, Svalbe ID, Egan GF",Human brain mapping,2004,Changes in effective connectivity models in the presence of task-correlated motion: an fMRI study.
14972366-1,14972366,1,"Kiehl KA, Smith AM, Mendrek A, Forster BB, Hare RD, Liddle PF",Psychiatry research,2004,Temporal lobe abnormalities in semantic processing by criminal psychopaths as revealed by functional magnetic resonance imaging.
14980552-1,14980552,1,"Golestani N, Zatorre RJ",NeuroImage,2004,Learning new sounds of speech: reallocation of neural substrates.
14980580-1,14980580,1,"Phan KL, Taylor SF, Welsh RC, Ho SH, Britton JC, Liberzon I",NeuroImage,2004,Neural correlates of individual ratings of emotional salience: a trial-related fMRI study.
14984425-1,14984425,1,"Lewis SJ, Dove A, Robbins TW, Barker RA, Owen AM",The European journal of neuroscience,2004,Striatal contributions to working memory: a functional magnetic resonance imaging study in humans.
15006651-1,15006651,1,"Volz KG, Schubotz RI, von Cramon DY",NeuroImage,2004,Why am I unsure? Internal and external attributions of uncertainty dissociated by fMRI.
15006652-1,15006652,1,"Mainero C, Caramia F, Pozzilli C, Pisani A, Pestalozza I, Borriello G, Bozzao L, Pantano P",NeuroImage,2004,fMRI evidence of brain reorganization during attention and memory tasks in multiple sclerosis.
15010232-1,15010232,1,"Joubert S, Beauregard M, Walter N, Bourgouin P, Beaudoin G, Leroux JM, Karama S, Lecours AR",Brain and language,2004,Neural correlates of lexical and sublexical processes in reading.
15033182-1,15033182,1,"Videbech P, Ravnkilde B, Gammelgaard L, Egander A, Clemmensen K, Rasmussen NA, Gjedde A, Rosenberg R",Psychiatry research,2004,The Danish PET/depression project: performance on Stroop's test linked to white matter lesions in the brain.
15038009-1,15038009,1,"Wylie GR, Javitt DC, Foxe JJ",Human brain mapping,2004,Don't think of a white bear: an fMRI investigation of the effects of sequential instructional sets on cortical activity in a task-switching paradigm.
15050577-1,15050577,1,"Li P, Jin Z, Tan LH",NeuroImage,2004,Neural representations of nouns and verbs in Chinese: an fMRI study.
15091345-1,15091345,1,"Hashimoto R, Sakai KL",Neuron,2004,Learning letters in adulthood: direct visualization of cortical plasticity for forming a new link between orthography and phonology.
15109996-1,15109996,1,"Amunts K, Weiss PH, Mohlberg H, Pieperhoff P, Eickhoff S, Gurd JM, Marshall JC, Shah NJ, Fink GR, Zilles K",NeuroImage,2004,Analysis of neural mechanisms underlying verbal fluency in cytoarchitectonically  defined stereotaxic space--the roles of Brodmann areas 44 and 45.
15109998-1,15109998,1,"Chen JK, Johnston KM, Frey S, Petrides M, Worsley K, Ptito A",NeuroImage,2004,Functional abnormalities in symptomatic concussed athletes: an fMRI study.
15158422-1,15158422,1,"McClure EB, Monk CS, Nelson EE, Zarahn E, Leibenluft E, Bilder RM, Charney DS, Ernst M, Pine DS",Biological psychiatry,2004,A developmental examination of gender differences in brain engagement during evaluation of threat.
15190112-1,15190112,1,"Young JP, Herath P, Eickhoff S, Choi J, Grefkes C, Zilles K, Roland PE",The Journal of neuroscience : the official journal of the Society for Neuroscience,2004,Somatotopy and attentional modulation of the human parietal and opercular regions.
15193582-1,15193582,1,"Zafiris O, Kircheis G, Rood HA, Boers F, Haussinger D, Zilles K",NeuroImage,2004,Neural mechanism underlying impaired visual judgement in the dysmetabolic brain:  an fMRI study.
15193610-1,15193610,1,"Numminen J, Schurmann M, Hiltunen J, Joensuu R, Jousmaki V, Koskinen SK, Salmelin R, Hari R",NeuroImage,2004,Cortical activation during a spatiotemporal tactile comparison task.
15195287-1,15195287,1,"Haslinger B, Erhard P, Altenmuller E, Hennenlotter A, Schwaiger M, Grafin von Einsiedel H, Rummeny E, Conrad B, Ceballos-Baumann AO",Human brain mapping,2004,Reduced recruitment of motor association areas during bimanual coordination in concert pianists.
15210952-1,15210952,1,"Ishai A, Pessoa L, Bikle PC, Ungerleider LG",Proceedings of the National Academy of Sciences of the United States of America,2004,Repetition suppression of faces is modulated by emotion.
15215213-1,15215213,1,"Just MA, Cherkassky VL, Keller TA, Minshew NJ",Brain : a journal of neurology,2004,Cortical activation and synchronization during sentence comprehension in high-functioning autism: evidence of underconnectivity.
15219600-1,15219600,1,"Turk DJ, Banfield JF, Walling BR, Heatherton TF, Grafton ST, Handy TC, Gazzaniga MS, Macrae CN",NeuroImage,2004,From facial cue to dinner for two: the neural substrates of personal choice.
15363399-1,15363399,1,"Phelps EA, Delgado MR, Nearing KI, LeDoux JE",Neuron,2004,Extinction learning in humans: role of the amygdala and vmPFC.
15385595-1,15385595,1,"Naito E, Roland PE, Grefkes C, Choi HJ, Eickhoff S, Geyer S, Zilles K, Ehrsson HH",Journal of neurophysiology,2005,Dominance of the right hemisphere and role of area 2 in human kinesthesia.
15449356-1,15449356,1,"Burton H, Sinclair RJ, McLaren DG",Human brain mapping,2004,Cortical activity to vibrotactile stimulation: an fMRI study in blind and sighted individuals.
15469927-1,15469927,1,"Chee MW, Soon CS, Lee HL, Pallier C",Proceedings of the National Academy of Sciences of the United States of America,2004,Left insula activation: a marker for language attainment in bilinguals.
15488409-1,15488409,1,"Zhang JX, Feng CM, Fox PT, Gao JH, Tan LH",NeuroImage,2004,Is left inferior frontal gyrus a general mechanism for selection?
15488424-1,15488424,1,"Decety J, Jackson PL, Sommerville JA, Chaminade T, Meltzoff AN",NeuroImage,2004,The neural bases of cooperation and competition: an fMRI investigation.
15488426-1,15488426,1,"McIntosh AR, Chau WK, Protzner AB",NeuroImage,2004,Spatiotemporal analysis of event-related fMRI data using partial least squares.
15589105-1,15589105,1,"Tomasi D, Ernst T, Caparelli EC, Chang L",NeuroImage,2004,Practice-induced changes of brain function during visual attention: a parametric  fMRI study at 4 Tesla.
15635062-1,15635062,1,"Rodd JM, Davis MH, Johnsrude IS","Cerebral cortex (New York, N.Y. : 1991)",2005,The neural mechanisms of speech comprehension: fMRI studies of semantic ambiguity.
15652310-1,15652310,1,"Critchley HD, Rotshtein P, Nagai Y, O'Doherty J, Mathias CJ, Dolan RJ",NeuroImage,2005,Activity in the human brain predicting differential heart rate responses to emotional facial expressions.
15708643-1,15708643,1,"Muller TJ, Federspiel A, Horn H, Lovblad K, Lehmann C, Dierks T, Strik WK",International journal of psychophysiology : official journal of the International Organization of Psychophysiology,2005,The neurophysiological time pattern of illusionary visual perceptual transitions: a simultaneous EEG and fMRI study.
15716399-1,15716399,1,"Tatsuno Y, Sakai KL",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,"Language-related activations in the left prefrontal regions are differentially modulated by age, proficiency, and task demands."
15734346-1,15734346,1,"Kitada R, Hashimoto T, Kochiyama T, Kito T, Okada T, Matsumura M, Lederman SJ, Sadato N",NeuroImage,2005,Tactile estimation of the roughness of gratings yields a graded response in the human brain: an fMRI study.
15795139-1,15795139,1,"Fishbein DH, Eldreth DL, Hyde C, Matochik JA, London ED, Contoreggi C, Kurian V, Kimes AS, Breeden A, Grant S",Brain research. Cognitive brain research,2005,Risky decision making and the anterior cingulate cortex in abstinent drug abusers and nonusers.
15800185-1,15800185,1,"Huettel SA, Song AW, McCarthy G",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Decisions under uncertainty: probabilistic context influences activation of prefrontal and parietal cortices.
15808968-1,15808968,1,"Wilson KD, Woldorff MG, Mangun GR",NeuroImage,2005,Control networks and hemispheric asymmetries in parietal cortex during attentional orienting in different spatial reference frames.
15808973-1,15808973,1,"Reed CL, Klatzky RL, Halgren E",NeuroImage,2005,What vs. where in touch: an fMRI study.
15808989-1,15808989,1,"Kaufmann L, Koppelstaetter F, Delazer M, Siedentopf C, Rhomberg P, Golaszewski S, Felber S, Ischebeck A",NeuroImage,2005,Neural correlates of distance and congruity effects in a numerical Stroop task: an event-related fMRI study.
15834861-1,15834861,1,"Milham MP, Banich MT",Human brain mapping,2005,Anterior cingulate cortex: an fMRI analysis of conflict specificity and functional differentiation.
15836975-1,15836975,1,"Pukall CF, Strigo IA, Binik YM, Amsel R, Khalife S, Bushnell MC",Pain,2005,Neural correlates of painful genital touch in women with vulvar vestibulitis syndrome.
15850739-1,15850739,1,"Lewis PA, Critchley HD, Smith AP, Dolan RJ",NeuroImage,2005,Brain mechanisms for mood congruent memory facilitation.
15850740-1,15850740,1,"Karlsgodt KH, Shirinyan D, van Erp TG, Cohen MS, Cannon TD",NeuroImage,2005,Hippocampal activations during encoding and retrieval in a verbal working memory  paradigm.
15852471-1,15852471,1,"Pouthas V, George N, Poline JB, Pfeuty M, Vandemoorteele PF, Hugueville L, Ferrandez AM, Lehericy S, Lebihan D, Renault B",Human brain mapping,2005,Neural network involved in time perception: an fMRI study comparing long and short interval estimation.
15885507-1,15885507,1,"Laurens KR, Kiehl KA, Ngan ET, Liddle PF",Schizophrenia research,2005,Attention orienting dysfunction during salient novel stimulus processing in schizophrenia.
15888656-1,15888656,1,"Knutson B, Taylor J, Kaufman M, Peterson R, Glover G",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Distributed neural representation of expected value.
15901490-1,15901490,1,"Katzir T, Misra M, Poldrack RA",NeuroImage,2005,Imaging phonology without print: assessing the neural correlates of phonemic awareness using fMRI.
15936178-1,15936178,1,"Tessitore A, Hariri AR, Fera F, Smith WG, Das S, Weinberger DR, Mattay VS",Psychiatry research,2005,Functional changes in the activity of brain regions underlying emotion processing in the elderly.
15947065-1,15947065,1,"Buhmann C, Binkofski F, Klein C, Buchel C, van Eimeren T, Erdmann C, Hedrich K, Kasten M, Hagenah J, Deuschl G, Pramstaller PP, Siebner HR",Brain : a journal of neurology,2005,Motor reorganization in asymptomatic carriers of a single mutant Parkin allele: a human model for presymptomatic parkinsonism.
15970434-1,15970434,1,"Nakao T, Nakagawa A, Yoshiura T, Nakatani E, Nabeyama M, Yoshizato C, Kudoh A, Tada K, Yoshioka K, Kawamoto M",Psychiatry research,2005,A functional MRI comparison of patients with obsessive-compulsive disorder and normal controls during a Chinese character Stroop task.
15996878-1,15996878,1,"Critchley HD, Tang J, Glaser D, Butterworth B, Dolan RJ",NeuroImage,2005,Anterior cingulate activity during error and autonomic response.
16000652-1,16000652,1,"Crone EA, Wendelken C, Donohue SE, Bunge SA","Cerebral cortex (New York, N.Y. : 1991)",2006,Neural evidence for dissociable components of task-switching.
16027012-1,16027012,1,"King JA, Hartley T, Spiers HJ, Maguire EA, Burgess N",NeuroImage,2005,Anterior prefrontal involvement in episodic retrieval reflects contextual interference.
16046149-1,16046149,1,"Lacourse MG, Orr EL, Cramer SC, Cohen MJ",NeuroImage,2005,Brain activation during execution and motor imagery of novel and skilled sequential hand movements.
16051437-1,16051437,1,"Olausson H, Charron J, Marchand S, Villemure C, Strigo IA, Bushnell MC",Neuroscience letters,2005,Feelings of warmth correlate with neural activity in right anterior insular cortex.
16054840-1,16054840,1,"Wiese H, Stude P, Nebel K, Forsting M, de Greiff A",NeuroImage,2005,"Prefrontal cortex activity in self-initiated movements is condition-specific, but not movement-related."
16076549-1,16076549,1,"Manoach DS, White N, Lindgren KA, Heckers S, Coleman MJ, Dubal S, Goff DC, Holzman PS",Schizophrenia research,2005,Intact hemispheric specialization for spatial and shape working memory in schizophrenia.
16078183-1,16078183,1,"Koelsch S, Fritz T, V Cramon DY, Muller K, Friederici AD",Human brain mapping,2006,Investigating emotion with music: an fMRI study.
16095920-1,16095920,1,"Knops A, Nuerk HC, Fimm B, Vohn R, Willmes K",NeuroImage,2006,A special role for numbers in working memory? An fMRI study.
16109493-1,16109493,1,"Erickson KI, Colcombe SJ, Wadhwa R, Bherer L, Peterson MS, Scalf PE, Kramer AF",NeuroImage,2005,Neural correlates of dual-task performance after minimizing task-preparation.
16120772-1,16120772,1,"Bermudez P, Zatorre RJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Conditional associative memory for musical stimuli in nonmusicians: implications  for absolute pitch.
16140345-1,16140345,1,"Jackson PL, Brunet E, Meltzoff AN, Decety J",Neuropsychologia,2006,Empathy examined through the neural mechanisms involved in imagining how I feel versus how you feel pain.
16143545-1,16143545,1,"Wright P, Liu Y",NeuroImage,2006,Neutral faces activate the amygdala during identity matching.
16176365-1,16176365,1,"Johnston PJ, Stojanov W, Devir H, Schall U",The European journal of neuroscience,2005,Functional MRI of facial emotion recognition deficits in schizophrenia and their  electrophysiological correlates.
16181793-1,16181793,1,"Nitschke JB, Sarinopoulos I, Mackiewicz KL, Schaefer HS, Davidson RJ",NeuroImage,2006,Functional neuroanatomy of aversion and its anticipation.
16185668-1,16185668,1,"Kozel FA, Johnson KA, Mu Q, Grenesko EL, Laken SJ, George MS",Biological psychiatry,2005,Detecting deception using functional magnetic resonance imaging.
16195246-1,16195246,1,"Rosen HJ, Allison SC, Schauer GF, Gorno-Tempini ML, Weiner MW, Miller BL",Brain : a journal of neurology,2005,Neuroanatomical correlates of behavioural disorders in dementia.
16219423-1,16219423,1,"Yoon HW, Chung JY, Kim KH, Song MS, Park HW",Neuroscience letters,2006,An fMRI study of Chinese character reading and picture naming by native Korean speakers.
16228196-1,16228196,1,"Fu CH, Abel KM, Allin MP, Gasston D, Costafreda SG, Suckling J, Williams SC, McGuire PK",Psychopharmacology,2005,Effects of ketamine on prefrontal and striatal regions in an overt verbal fluency task: a functional magnetic resonance imaging study.
16275017-1,16275017,1,"Chou TL, Booth JR, Burman DD, Bitan T, Bigio JD, Lu D, Cone NE",NeuroImage,2006,Developmental changes in the neural correlates of semantic processing.
16280463-1,16280463,1,"Qiu Y, Noguchi Y, Honda M, Nakata H, Tamura Y, Tanaka S, Sadato N, Wang X, Inui K, Kakigi R","Cerebral cortex (New York, N.Y. : 1991)",2006,Brain processing of the signals ascending through unmyelinated C fibers in humans: an event-related functional magnetic resonance imaging study.
16289998-1,16289998,1,"Pastor MA, Macaluso E, Day BL, Frackowiak RS",NeuroImage,2006,The neural basis of temporal auditory discrimination.
16290016-1,16290016,1,"Ochsner KN, Beer JS, Robertson ER, Cooper JC, Gabrieli JD, Kihsltrom JF, D'Esposito M",NeuroImage,2005,The neural correlates of direct and reflected self-knowledge.
16298112-1,16298112,1,"Poirier C, Collignon O, Devolder AG, Renier L, Vanlierde A, Tranduy D, Scheiber C",Brain research. Cognitive brain research,2005,Specific activation of the V5 brain area by auditory motion processing: an fMRI study.
16310510-1,16310510,1,"Altshuler LL, Bookheimer SY, Townsend J, Proenza MA, Eisenberger N, Sabb F, Mintz J, Cohen MS",Biological psychiatry,2005,Blunted activation in orbitofrontal cortex during mania: a functional magnetic resonance imaging study.
16337110-1,16337110,1,"Nebel K, Wiese H, Stude P, de Greiff A, Diener HC, Keidel M",Brain research. Cognitive brain research,2005,On the neural basis of focused and divided attention.
16343948-1,16343948,1,"Rimol LM, Specht K, Hugdahl K",NeuroImage,2006,"Controlling for individual differences in fMRI brain activation to tones, syllables, and words."
16414281-1,16414281,1,"Britton JC, Phan KL, Taylor SF, Welsh RC, Berridge KC, Liberzon I",NeuroImage,2006,Neural correlates of social and nonsocial emotions: An fMRI study.
16460792-1,16460792,1,"Plante E, Holland SK, Schmithorst VJ",Brain and language,2006,Prosodic processing by children: an fMRI study.
16460961-1,16460961,1,"Kansaku K, Johnson A, Grillon ML, Garraux G, Sadato N, Hallett M",NeuroImage,2006,Neural correlates of counting of sequential sensory and motor events in the human brain.
16476669-1,16476669,1,"Kumaran D, Maguire EA",Neuron,2006,The dynamics of hippocampal activation during encoding of overlapping sequences.
16481375-1,16481375,1,"Wang AT, Lee SS, Sigman M, Dapretto M",Brain : a journal of neurology,2006,Neural basis of irony comprehension in children with autism: the role of prosody  and context.
16503328-1,16503328,1,"Johnson MR, Morris NA, Astur RS, Calhoun VD, Mathalon DH, Kiehl KA, Pearlson GD",Biological psychiatry,2006,A functional magnetic resonance imaging study of working memory abnormalities in  schizophrenia.
16513147-1,16513147,1,"Simons JS, Scholvinck ML, Gilbert SJ, Frith CD, Burgess PW",Neuropsychologia,2006,Differential components of prospective memory? Evidence from fMRI.
16516497-1,16516497,1,"Vinogradov S, Luks TL, Simpson GV, Schulman BJ, Glenn S, Wong AE",NeuroImage,2006,Brain activation patterns during memory of cognitive agency.
16517071-1,16517071,1,"Terekhin P, Forster C",Neuroscience letters,2006,Hypocapnia related changes in pain-induced brain activation as measured by functional MRI.
16520329-1,16520329,1,"Bokde AL, Lopez-Bayo P, Meindl T, Pechler S, Born C, Faltraco F, Teipel SJ, Moller HJ, Hampel H",Brain : a journal of neurology,2006,Functional connectivity of the fusiform gyrus during a face-matching task in subjects with mild cognitive impairment.
