id,study_id,contrast_id,authors,journal,year,title
16109493-1,16109493,1,"Erickson KI, Colcombe SJ, Wadhwa R, Bherer L, Peterson MS, Scalf PE, Kramer AF",NeuroImage,2005,Neural correlates of dual-task performance after minimizing task-preparation.
16112876-1,16112876,1,"Maihofner C, Handwerker HO",NeuroImage,2005,Differential coding of hyperalgesia in the human brain: a functional MRI study.
16148238-1,16148238,1,"Mechelli A, Friston KJ, Frackowiak RS, Price CJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Structural covariance in the human cortex.
16219423-1,16219423,1,"Yoon HW, Chung JY, Kim KH, Song MS, Park HW",Neuroscience letters,2006,An fMRI study of Chinese character reading and picture naming by native Korean speakers.
16221599-1,16221599,1,Muri RM,Progress in brain research,2006,MRI and fMRI analysis of oculomotor function.
16242351-1,16242351,1,"Meschyan G, Hernandez AE",NeuroImage,2006,Impact of language proficiency and orthographic transparency on bilingual word reading: an fMRI investigation.
16253524-1,16253524,1,"Wood G, Nuerk HC, Willmes K",NeuroImage,2006,Neural representations of two-digit numbers: a parametric fMRI study.
16262647-1,16262647,1,"Pihlajamaki M, Tanila H, Kononen M, Hanninen T, Aronen HJ, Soininen H",The European journal of neuroscience,2005,Distinct and overlapping fMRI activation networks for processing of novel identities and locations of objects.
16284758-1,16284758,1,"Halari R, Sharma T, Hines M, Andrew C, Simmons A, Kumari V",Experimental brain research,2006,Comparable fMRI activity with differential behavioural performance on mental rotation and overt verbal fluency tasks in healthy men and women.
16290017-1,16290017,1,"Gardini S, Cornoldi C, De Beni R, Venneri A",NeuroImage,2006,Left mediotemporal structures mediate the retrieval of episodic autobiographical  mental images.
16303290-1,16303290,1,"Lamm C, Fischmeister FP, Bauer H",Brain research. Cognitive brain research,2005,Individual differences in brain activity during visuo-spatial processing assessed by slow cortical potentials and LORETA.
16307253-1,16307253,1,"Sturm W, Schmenk B, Fimm B, Specht K, Weis S, Thron A, Willmes K",Experimental brain research,2006,Spatial attention: more than intrinsic alerting?
16427099-1,16427099,1,"Golestani N, Alario FX, Meriaux S, Le Bihan D, Dehaene S, Pallier C",Neuropsychologia,2006,Syntax production in bilinguals.
16432232-1,16432232,1,"Shapiro KA, Moo LR, Caramazza A",Proceedings of the National Academy of Sciences of the United States of America,2006,Cortical signatures of noun and verb production.
16446032-1,16446032,1,"Kim JS, Yoon HW, Kim BS, Jeun SS, Jung SL, Choe BY",Neuroscience letters,2006,Racial distinction of the unknown facial identity recognition mechanism by event-related fMRI.
16490365-1,16490365,1,"Gruber O, Karch S, Schlueter EK, Falkai P, Goschke T",NeuroImage,2006,Neural mechanisms of advance preparation in task switching.
16520329-1,16520329,1,"Bokde AL, Lopez-Bayo P, Meindl T, Pechler S, Born C, Faltraco F, Teipel SJ, Moller HJ, Hampel H",Brain : a journal of neurology,2006,Functional connectivity of the fusiform gyrus during a face-matching task in subjects with mild cognitive impairment.
16553630-1,16553630,1,"Blasi G, Goldberg TE, Weickert T, Das S, Kohn P, Zoltick B, Bertolino A, Callicott JH, Weinberger DR, Mattay VS",The European journal of neuroscience,2006,Brain regions underlying response inhibition and interference monitoring and suppression.
16553798-1,16553798,1,"Maihofner C, Herzner B, Otto Handwerker H",The European journal of neuroscience,2006,Secondary somatosensory cortex is important for the sensory-discriminative dimension of pain: a functional MRI study.
16574082-1,16574082,1,"Valdois S, Carbonnel S, Juphard A, Baciu M, Ans B, Peyrin C, Segebarth C",Brain research,2006,"Polysyllabic pseudo-word processing in reading and lexical decision: converging evidence from behavioral data, connectionist simulations and functional MRI."
16616832-1,16616832,1,"Kumari V, Aasen I, Taylor P, Ffytche DH, Das M, Barkataki I, Goswami S, O'Connell P, Howlett M, Williams SC, Sharma T",Schizophrenia research,2006,Neural dysfunction and violence in schizophrenia: an fMRI investigation.
16639742-1,16639742,1,"Abutalebi J, Keim R, Brambati SM, Tettamanti M, Cappa SF, De Bleser R, Perani D",Human brain mapping,2007,Late acquisition of literacy in a native language.
16641225-1,16641225,1,"Mohr HM, Goebel R, Linden DE",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Content- and task-specific dissociations of frontal activity during maintenance and manipulation in visual working memory.
16702002-1,16702002,1,"Majerus S, Poncelet M, Van der Linden M, Albouy G, Salmon E, Sterpenich V, Vandewalle G, Collette F, Maquet P",NeuroImage,2006,The left intraparietal sulcus and verbal short-term memory: focus of attention or serial order?
16707737-1,16707737,1,"Bor D, Owen AM","Cerebral cortex (New York, N.Y. : 1991)",2007,A common prefrontal-parietal network for mnemonic and mathematical recoding strategies within working memory.
16735070-1,16735070,1,"Ohnishi T, Matsuda H, Hirakata M, Ugawa Y",Neuroscience research,2006,Navigation ability dependent neural activation in the human brain: an fMRI study.
16761271-1,16761271,1,"Halder P, Brem S, Bucher K, Boujraf S, Summers P, Dietrich T, Kollias S, Martin E, Brandeis D",Human brain mapping,2007,Electrophysiological and hemodynamic evidence for late maturation of hand power grip and force control under visual feedback.
16762567-1,16762567,1,"Nelissen N, Van Paesschen W, Baete K, Van Laere K, Palmini A, Van Billoen H, Dupont P",NeuroImage,2006,Correlations of interictal FDG-PET metabolism and ictal SPECT perfusion changes in human temporal lobe epilepsy with hippocampal sclerosis.
16806976-1,16806976,1,"Li CS, Huang C, Constable RT, Sinha R",NeuroImage,2006,Gender differences in the neural correlates of response inhibition during a stop  signal task.
16855105-1,16855105,1,"Geng JJ, Eger E, Ruff CC, Kristjansson A, Rotshtein P, Driver J",Journal of neurophysiology,2006,On-line attentional selection from competing stimuli in opposite visual fields: effects on human visual cortex and control processes.
16861005-1,16861005,1,"Carlsson K, Andersson J, Petrovic P, Petersson KM, Ohman A, Ingvar M",NeuroImage,2006,Predictability modulates the affective and sensory-discriminative neural processing of pain.
16934491-1,16934491,1,"Sestieri C, Di Matteo R, Ferretti A, Del Gratta C, Caulo M, Tartaro A, Olivetti Belardinelli M, Romani GL",NeuroImage,2006,"What versus ""where"" in the audiovisual domain: an fMRI study."
16944483-1,16944483,1,"Forn C, Barros-Loscertales A, Escudero J, Benlloch V, Campos S, Antonia Parcet M, Avila C",Human brain mapping,2007,Compensatory activations in patients with multiple sclerosis during preserved performance on the auditory N-back task.
16949839-1,16949839,1,"Lee AC, Bandelow S, Schwarzbauer C, Henson RN, Graham KS",NeuroImage,2006,Perirhinal cortex activity during visual object discrimination: an event-related  fMRI study.
17005420-1,17005420,1,"Boghi A, Rasetti R, Avidano F, Manzone C, Orsi L, D'Agata F, Caroppo P, Bergui M, Rocca P, Pulvirenti L, Bradac GB, Bogetto F, Mutani R, Mortara P",NeuroImage,2006,The effect of gender on planning: An fMRI study using the Tower of London task.
17071112-1,17071112,1,"Hester R, D'Esposito M, Cole MW, Garavan H",NeuroImage,2007,Neural mechanisms for response selection: comparing selection of responses and items from working memory.
17175179-1,17175179,1,"Chang C, Crottaz-Herbette S, Menon V",NeuroImage,2007,Temporal dynamics of basal ganglia response and connectivity during verbal working memory.
17185003-1,17185003,1,"Klein TA, Endrass T, Kathmann N, Neumann J, von Cramon DY, Ullsperger M",NeuroImage,2007,Neural correlates of error awareness.
17217932-1,17217932,1,"Brody AL, Mandelkern MA, Olmstead RE, Jou J, Tiongson E, Allen V, Scheibal D, London ED, Monterosso JR, Tiffany ST, Korb A, Gan JJ, Cohen MS",Biological psychiatry,2007,Neural substrates of resisting craving during cigarette cue exposure.
17218001-1,17218001,1,"Masataka N, Ohnishi T, Imabayashi E, Hirakata M, Matsuda H",Brain and language,2007,Neural correlates for learning to read Roman numerals.
17224409-1,17224409,1,"Piazza M, Pinel P, Le Bihan D, Dehaene S",Neuron,2007,A magnitude code common to numerosities and number symbols in human intraparietal cortex.
17229828-1,17229828,1,"Kroliczak G, Cavina-Pratesi C, Goodman DA, Culham JC",Journal of neurophysiology,2007,What does the brain do when you fake it? An FMRI study of pantomimed and real grasping.
17239829-1,17239829,1,"Mao L, Zhou B, Zhou W, Han S",Brain research,2007,Neural correlates of covert orienting of visual spatial attention along vertical  and horizontal dimensions.
17240164-1,17240164,1,"Majerus S, Bastin C, Poncelet M, Van der Linden M, Salmon E, Collette F, Maquet P",NeuroImage,2007,Short-term memory and the left intraparietal sulcus: focus of attention? Further  evidence from a face short-term memory paradigm.
17292590-1,17292590,1,"Altamura M, Elvevag B, Blasi G, Bertolino A, Callicott JH, Weinberger DR, Mattay VS, Goldberg TE",Psychiatry research,2007,Dissociating the effects of Sternberg working memory demands in prefrontal cortex.
17315224-1,17315224,1,"Vohn R, Fimm B, Weber J, Schnitker R, Thron A, Spijkers W, Willmes K, Sturm W",Human brain mapping,2007,Management of attentional resources in within-modal and cross-modal divided attention tasks: an fMRI study.
17372726-1,17372726,1,"Baumann O, Ziemus B, Luerding R, Schuierer G, Bogdahn U, Greenlee MW",Experimental brain research,2007,Differences in cortical activation during smooth pursuit and saccadic eye movements following cerebellar lesions.
17394210-1,17394210,1,"van Duinen H, Renken R, Maurits NM, Zijdewind I",Human brain mapping,2008,Relation between muscle and brain activity during isometric contractions of the first dorsal interosseus muscle.
17418591-1,17418591,1,"Kondo HM, Kashino M",NeuroImage,2007,Neural mechanisms of auditory awareness underlying verbal transformations.
17433880-1,17433880,1,"Mizuhara H, Yamaguchi Y",NeuroImage,2007,Human cortical circuits for central executive function emerge by theta phase synchronization.
17434917-1,17434917,1,"Kelley TA, Serences JT, Giesbrecht B, Yantis S","Cerebral cortex (New York, N.Y. : 1991)",2008,Cortical mechanisms for shifting and holding visuospatial attention.
17449068-1,17449068,1,"Vilberg KL, Rugg MD",Neuropsychologia,2007,"Dissociation of the neural correlates of recognition memory according to familiarity, recollection, and amount of recollected information."
17462914-1,17462914,1,"Mayer JS, Bittner RA, Nikolic D, Bledowski C, Goebel R, Linden DE",NeuroImage,2007,Common neural substrates for visual working memory and attention.
17497631-1,17497631,1,"Shikata E, McNamara A, Sprenger A, Hamzei F, Glauche V, Buchel C, Binkofski F",Human brain mapping,2008,"Localization of human intraparietal areas AIP, CIP, and LIP using surface orientation and saccadic eye movement tasks."
17497646-1,17497646,1,"Nan Y, Knosche TR, Zysset S, Friederici AD",Human brain mapping,2008,Cross-cultural music phrase processing: an fMRI study.
17499173-1,17499173,1,"Tunik E, Rice NJ, Hamilton A, Grafton ST",NeuroImage,2007,Beyond grasping: representation of action in human anterior intraparietal sulcus.
17505817-1,17505817,1,"Jacobsen LK, Mencl WE, Constable RT, Westerveld M, Pugh KR",Psychopharmacology,2007,Impact of smoking abstinence on working memory neurocircuitry in adolescent daily tobacco smokers.
17566768-1,17566768,1,"Rothemund Y, Preuschhof C, Bohner G, Bauknecht HC, Klingebiel R, Flor H, Klapp BF",NeuroImage,2007,Differential activation of the dorsal striatum by high-calorie visual food stimuli in obese individuals.
17575278-1,17575278,1,"Maihofner C, Baron R, DeCol R, Binder A, Birklein F, Deuschl G, Handwerker HO, Schattschneider J",Brain : a journal of neurology,2007,The motor system shows adaptive changes in complex regional pain syndrome.
17618656-1,17618656,1,"Kates WR, Krauss BR, Abdulsabur N, Colgan D, Antshel KM, Higgins AM, Shprintzen RJ",Neuropsychologia,2007,The neural correlates of non-spatial working memory in velocardiofacial syndrome  (22q11.2 deletion syndrome).
17631361-1,17631361,1,"Kensinger EA, Schacter DL",Neuropsychologia,2007,Remembering the specific visual details of presented objects: neuroimaging evidence for effects of emotion.
17636562-1,17636562,1,"Han S, Gao X, Humphreys GW, Ge J",Human brain mapping,2008,Neural processing of threat cues in social environments.
17652463-1,17652463,1,"Fan J, Hof PR, Guise KG, Fossella JA, Posner MI","Cerebral cortex (New York, N.Y. : 1991)",2008,The functional integration of the anterior cingulate cortex during conflict processing.
17715198-1,17715198,1,"Herde L, Forster C, Strupf M, Handwerker HO",Journal of neurophysiology,2007,Itch induced by a novel method leads to limbic deactivations a functional MRI study.
17889835-1,17889835,1,"Stern ER, Wager TD, Egner T, Hirsch J, Mangels JA",Brain research,2007,Preparatory neural activity predicts performance on a conflict task.
17897405-1,17897405,1,"Ohlendorf S, Kimmig H, Glauche V, Haller S",The European journal of neuroscience,2007,"Gaze pursuit, 'attention pursuit' and their effects on cortical activations."
