id,study_id,contrast_id,authors,journal,year,title
11163375-1,11163375,1,"Koutstaal W, Wagner AD, Rotte M, Maril A, Buckner RL, Schacter DL",Neuropsychologia,2001,Perceptual specificity in visual object priming: functional magnetic resonance imaging evidence for a laterality difference in fusiform cortex.
11230093-1,11230093,1,"Schubotz RI, von Cramon DY","Cerebral cortex (New York, N.Y. : 1991)",2001,Interval and ordinal properties of sequences are associated with distinct premotor areas.
11240114-1,11240114,1,"Schubotz RI, von Cramon DY",Brain research. Cognitive brain research,2001,"Functional organization of the lateral premotor cortex: fMRI reveals different regions activated by anticipation of object properties, location and speed."
11339984-1,11339984,1,"Ferstl EC, von Cramon DY",Brain research. Cognitive brain research,2001,The role of coherence and cohesion in text comprehension: an event-related fMRI study.
11578663-1,11578663,1,"Curtis VA, Dixon TA, Morris RG, Bullmore ET, Brammer MJ, Williams SC, Sharma T, Murray RM, McGuire PK",Journal of affective disorders,2001,Differential frontal activation in schizophrenia and bipolar illness during verbal fluency.
11580903-1,11580903,1,"Donaldson DI, Petersen SE, Buckner RL",Neuron,2001,Dissociating memory retrieval processes using fMRI: evidence that priming does not support recognition memory.
11587893-1,11587893,1,"Campbell R, MacSweeney M, Surguladze S, Calvert G, McGuire P, Suckling J, Brammer MJ, David AS",Brain research. Cognitive brain research,2001,Cortical substrates for the perception of face actions: an fMRI study of the specificity of activation for seen speech and for meaningless lower-face acts (gurning).
11923436-1,11923436,1,"Shelton AL, Gabrieli JD",The Journal of neuroscience : the official journal of the Society for Neuroscience,2002,Neural correlates of encoding space from route and survey perspectives.
12023321-1,12023321,1,"Bornhovd K, Quante M, Glauche V, Bromm B, Weiller C, Buchel C",Brain : a journal of neurology,2002,"Painful stimuli evoke different stimulus-response functions in the amygdala, prefrontal, insula and somatosensory cortex: a single-trial fMRI study."
12032364-1,12032364,1,"Konishi S, Hayashi T, Uchida I, Kikyo H, Takahashi E, Miyashita Y",Proceedings of the National Academy of Sciences of the United States of America,2002,Hemispheric asymmetry in human lateral prefrontal cortex during cognitive set shifting.
12077007-1,12077007,1,"MacSweeney M, Woll B, Campbell R, McGuire PK, David AS, Williams SC, Suckling J, Calvert GA, Brammer MJ",Brain : a journal of neurology,2002,Neural systems underlying British Sign Language and audio-visual English processing in native users.
12122035-1,12122035,1,"Munk MH, Linden DE, Muckli L, Lanfermann H, Zanella FE, Singer W, Goebel R","Cerebral cortex (New York, N.Y. : 1991)",2002,Distributed cortical systems in visual short-term memory revealed by event-related functional magnetic resonance imaging.
12133565-1,12133565,1,"Heim S, Opitz B, Friederici AD",Neuroscience letters,2002,Broca's area in the human brain is involved in the selection of grammatical gender for language production: evidence from event-related functional magnetic resonance imaging.
12165380-1,12165380,1,"Kumari V, Gray JA, Honey GD, Soni W, Bullmore ET, Williams SC, Ng VW, Vythelingum GN, Simmons A, Suckling J, Corr PJ, Sharma T",Schizophrenia research,2002,Procedural learning in schizophrenia: a functional magnetic resonance imaging investigation.
12372291-1,12372291,1,"Dobbins IG, Foley H, Schacter DL, Wagner AD",Neuron,2002,Executive control during episodic retrieval: multiple prefrontal processes subserve source memory.
12379601-1,12379601,1,"Shulman GL, d'Avossa G, Tansy AP, Corbetta M","Cerebral cortex (New York, N.Y. : 1991)",2002,Two attentional processes in the parietal lobe.
12379604-1,12379604,1,"Hanakawa T, Honda M, Sawamoto N, Okada T, Yonekura Y, Fukuyama H, Shibasaki H","Cerebral cortex (New York, N.Y. : 1991)",2002,The role of rostral Brodmann area 6 in mental-operation tasks: an integrative neuroimaging approach.
12397138-1,12397138,1,"Dupont S, Samson Y, Van de Moortele PF, Samson S, Poline JB, Hasboun D, Le Bihan D, Baulac M","Journal of neurology, neurosurgery, and psychiatry",2002,Bilateral hemispheric alteration of memory processes in right medial temporal lobe epilepsy.
12417679-1,12417679,1,"Konishi S, Uchida I, Okuaki T, Machida T, Shirouzu I, Miyashita Y",The Journal of neuroscience : the official journal of the Society for Neuroscience,2002,Neural correlates of recency judgment.
12433382-1,12433382,1,"Weissman DH, Woldorff MG, Hazlett CJ, Mangun GR",Brain research. Cognitive brain research,2002,Effects of practice on executive control investigated with fMRI.
12486265-1,12486265,1,"Sperling RA, Bates JF, Chua EF, Cocchiarella AJ, Rentz DM, Rosen BR, Schacter DL, Albert MS","Journal of neurology, neurosurgery, and psychiatry",2003,fMRI studies of associative encoding in young and elderly controls and mild Alzheimer's disease.
12527103-1,12527103,1,"Manthey S, Schubotz RI, von Cramon DY",Brain research. Cognitive brain research,2003,Premotor cortex in observing erroneous action: an fMRI study.
12538399-1,12538399,1,"Grossman M, Koenig P, Glosser G, DeVita C, Moore P, Rhee J, Detre J, Alsop D, Gee J",Brain : a journal of neurology,2003,Neural basis for semantic memory difficulty in Alzheimer's disease: an fMRI study.
12546829-1,12546829,1,"Bor D, Duncan J, Wiseman RJ, Owen AM",Neuron,2003,Encoding strategies dissociate prefrontal activity from working memory demand.
12595200-1,12595200,1,"Chee MW, Lee HL, Soon CS, Westphal C, Venkatraman V",NeuroImage,2003,Reproducibility of the word frequency effect: comparison of signal change and voxel counting.
12599276-1,12599276,1,"Chee MW, Venkatraman V, Westphal C, Siong SC",Human brain mapping,2003,Comparison of block and event-related fMRI designs in evaluating the word-frequency effect.
12599278-1,12599278,1,"Siok WT, Jin Z, Fletcher P, Tan LH",Human brain mapping,2003,Distinct brain regions associated with syllable and phoneme.
12631567-1,12631567,1,"van Turennout M, Bielamowicz L, Martin A","Cerebral cortex (New York, N.Y. : 1991)",2003,Modulation of neural activity during object naming: effects of time and practice.
12668238-1,12668238,1,"Heim S, Opitz B, Muller K, Friederici AD",Brain research. Cognitive brain research,2003,Phonological processing during language production: fMRI evidence for a shared production-comprehension network.
12682281-1,12682281,1,"Carr L, Iacoboni M, Dubeau MC, Mazziotta JC, Lenzi GL",Proceedings of the National Academy of Sciences of the United States of America,2003,Neural mechanisms of empathy in humans: a relay from neural systems for imitation to limbic areas.
12744952-1,12744952,1,"Heim S, Opitz B, Friederici AD",Brain and language,2003,Distributed cortical networks for syntax processing: Broca's area as the common denominator.
12749964-1,12749964,1,"Verne GN, Himes NC, Robinson ME, Gopinath KS, Briggs RW, Crosson B, Price DD",Pain,2003,Central representation of visceral and cutaneous hypersensitivity in the irritable bowel syndrome.
12763188-1,12763188,1,"Saito DN, Okada T, Morita Y, Yonekura Y, Sadato N",Brain research. Cognitive brain research,2003,Tactile-visual cross-modal shape matching: a functional MRI study.
12781725-1,12781725,1,"Burgund ED, Lugar HM, Miezin FM, Petersen SE",NeuroImage,2003,Sustained and transient activity during an object-naming task: a mixed blocked and event-related fMRI study.
12811732-1,12811732,1,"Booth JR, Burman DD, Meyer JR, Gitelman DR, Parrish TB, Mesulam MM",Human brain mapping,2003,Relation between brain activation and lexical performance.
12873805-1,12873805,1,"Muller JL, Sommer M, Wagner V, Lange K, Taschler H, Roder CH, Schuierer G, Klein HE, Hajak G",Biological psychiatry,2003,Abnormalities in emotion processing within cortical and subcortical regions in criminal psychopaths: evidence from a functional magnetic resonance imaging study using pictures with emotional content.
12880785-1,12880785,1,"Charil A, Zijdenbos AP, Taylor J, Boelman C, Worsley KJ, Evans AC, Dagher A",NeuroImage,2003,Statistical mapping analysis of lesion location and neurological disability in multiple sclerosis: application to 452 patient data sets.
12880798-1,12880798,1,"Manjaly ZM, Marshall JC, Stephan KE, Gurd JM, Zilles K, Fink GR",NeuroImage,2003,In search of the hidden: an fMRI study with implications for the study of patients with autism and with acquired brain injury.
14550677-1,14550677,1,"Kumari V, Mitterschiffthaler MT, Teasdale JD, Malhi GS, Brown RG, Giampietro V, Brammer MJ, Poon L, Simmons A, Williams SC, Checkley SA, Sharma T",Biological psychiatry,2003,Neural abnormalities during cognitive generation of affect in treatment-resistant depression.
14568445-1,14568445,1,"Jobard G, Crivello F, Tzourio-Mazoyer N",NeuroImage,2003,Evaluation of the dual route theory of reading: a metanalysis of 35 neuroimaging  studies.
14642477-1,14642477,1,"Manoach DS, Greve DN, Lindgren KA, Dale AM",NeuroImage,2003,Identifying regional activity associated with temporally separated components of  working memory using event-related functional MRI.
14673803-1,14673803,1,"Gandour J, Xu Y, Wong D, Dzemidzic M, Lowe M, Li X, Tong Y",Human brain mapping,2003,Neural correlates of segmental and tonal information in speech perception.
14683700-1,14683700,1,"Specht K, Reul J",NeuroImage,2003,Functional segregation of the temporal lobes into highly differentiated subsystems for auditory perception: an auditory rapid event-related fMRI-task.
14683721-1,14683721,1,"Vingerhoets G, Van Borsel J, Tesink C, van den Noort M, Deblaere K, Seurinck R, Vandemaele P, Achten E",NeuroImage,2003,Multilingualism: an fMRI study.
14741309-1,14741309,1,"Kawashima R, Taira M, Okita K, Inoue K, Tajima N, Yoshida H, Sasaki T, Sugiura M, Watanabe J, Fukuda H",Brain research. Cognitive brain research,2004,A functional MRI study of simple arithmetic--a comparison between children and adults.
14741648-1,14741648,1,"Just MA, Newman SD, Keller TA, McEleney A, Carpenter PA",NeuroImage,2004,Imagery in sentence comprehension: an fMRI study.
14741658-1,14741658,1,"Thomsen T, Rimol LM, Ersland L, Hugdahl K",NeuroImage,2004,Dichotic listening reveals functional specificity in prefrontal cortex: an fMRI study.
14972366-1,14972366,1,"Kiehl KA, Smith AM, Mendrek A, Forster BB, Hare RD, Liddle PF",Psychiatry research,2004,Temporal lobe abnormalities in semantic processing by criminal psychopaths as revealed by functional magnetic resonance imaging.
14980552-1,14980552,1,"Golestani N, Zatorre RJ",NeuroImage,2004,Learning new sounds of speech: reallocation of neural substrates.
15006652-1,15006652,1,"Mainero C, Caramia F, Pozzilli C, Pisani A, Pestalozza I, Borriello G, Bozzao L, Pantano P",NeuroImage,2004,fMRI evidence of brain reorganization during attention and memory tasks in multiple sclerosis.
15010232-1,15010232,1,"Joubert S, Beauregard M, Walter N, Bourgouin P, Beaudoin G, Leroux JM, Karama S, Lecours AR",Brain and language,2004,Neural correlates of lexical and sublexical processes in reading.
15050593-1,15050593,1,"Kuo WJ, Yeh TC, Lee JR, Chen LF, Lee PL, Chen SS, Ho LT, Hung DL, Tzeng OJ, Hsieh JC",NeuroImage,2004,Orthographic and phonological processing of Chinese characters: an fMRI study.
15054061-1,15054061,1,"Pollmann S, Lepsien J, Hugdahl K, von Cramon DY","Cerebral cortex (New York, N.Y. : 1991)",2004,Auditory target detection in dichotic listening involves the orbitofrontal and hippocampal paralimbic belts.
15064407-1,15064407,1,"Qin Y, Carter CS, Silk EM, Stenger VA, Fissell K, Goode A, Anderson JR",Proceedings of the National Academy of Sciences of the United States of America,2004,The change of the brain activation patterns as children learn algebra equation solving.
15069021-1,15069021,1,"Liegeois F, Connelly A, Cross JH, Boyd SG, Gadian DG, Vargha-Khadem F, Baldeweg T",Brain : a journal of neurology,2004,Language reorganization in children with early-onset lesions of the left hemisphere: an fMRI study.
15140927-1,15140927,1,"Chee MW, Choo WC",The Journal of neuroscience : the official journal of the Society for Neuroscience,2004,Functional imaging of working memory after 24 hr of total sleep deprivation.
15178178-1,15178178,1,"Noppeney U, Phillips J, Price C",Neuropsychologia,2004,The neural areas that control the retrieval and selection of semantics.
15193581-1,15193581,1,"Bledowski C, Prvulovic D, Goebel R, Zanella FE, Linden DE",NeuroImage,2004,Attentional systems in target and distractor processing: a combined ERP and fMRI  study.
15193622-1,15193622,1,"Thomsen T, Specht K, Rimol LM, Hammar A, Nyttingnes J, Ersland L, Hugdahl K",NeuroImage,2004,Brain localization of attentional control in different age groups by combining functional and structural MRI.
15219587-1,15219587,1,"Matthews SC, Paulus MP, Simmons AN, Nelesen RA, Dimsdale JE",NeuroImage,2004,Functional subdivisions within anterior cingulate cortex and their relationship to autonomic nervous system function.
15275917-1,15275917,1,"MacSweeney M, Campbell R, Woll B, Giampietro V, David AS, McGuire PK, Calvert GA, Brammer MJ",NeuroImage,2004,Dissociating linguistic and nonlinguistic gestural communication in the brain.
15488409-1,15488409,1,"Zhang JX, Feng CM, Fox PT, Gao JH, Tan LH",NeuroImage,2004,Is left inferior frontal gyrus a general mechanism for selection?
15563723-1,15563723,1,"Sadato N, Okada T, Honda M, Matsuki K, Yoshida M, Kashikura K, Takei W, Sato T, Kochiyama T, Yonekura Y","Cerebral cortex (New York, N.Y. : 1991)",2005,"Cross-modal integration and plastic changes revealed by lip movement, random-dot  motion and sign languages in the hearing and deaf."
15564587-1,15564587,1,"Shomstein S, Yantis S",The Journal of neuroscience : the official journal of the Society for Neuroscience,2004,Control of attention shifts between vision and audition in human cortex.
15593271-1,15593271,1,"Laurens KR, Kiehl KA, Liddle PF",Human brain mapping,2005,A supramodal limbic-paralimbic-neocortical network supports goal-directed stimulus processing.
15647526-1,15647526,1,"Gold BT, Balota DA, Kirchhoff BA, Buckner RL","Cerebral cortex (New York, N.Y. : 1991)",2005,Common and dissociable activation patterns associated with controlled semantic and phonological processing: evidence from FMRI adaptation.
15705612-1,15705612,1,"Dannhauser TM, Walker Z, Stevens T, Lee L, Seal M, Shergill SS",Brain : a journal of neurology,2005,The functional anatomy of divided attention in amnestic mild cognitive impairment.
15784423-1,15784423,1,Schmithorst VJ,NeuroImage,2005,Separate cortical networks involved in music perception: preliminary functional MRI evidence for modularity of music processing.
15784435-1,15784435,1,"Gimenez M, Junque C, Vendrell P, Caldu X, Narberhaus A, Bargallo N, Falcon C, Botet F, Mercader JM",NeuroImage,2005,Hippocampal functional magnetic resonance imaging during a face-name learning task in adolescents with antecedents of prematurity.
15784437-1,15784437,1,"Choo WC, Lee WW, Venkatraman V, Sheu FS, Chee MW",NeuroImage,2005,Dissociation of cortical regions modulated by both working memory load and sleep  deprivation and by sleep deprivation alone.
15808991-1,15808991,1,"Villalobos ME, Mizuno A, Dahl BC, Kemmotsu N, Muller RA",NeuroImage,2005,Reduced functional connectivity between V1 and inferior frontal cortex associated with visuomotor performance in autism.
15850722-1,15850722,1,"Jantzen KJ, Steinberg FL, Kelso JA",NeuroImage,2005,Functional MRI reveals the existence of modality and coordination-dependent timing networks.
15866546-1,15866546,1,"Anand A, Li Y, Wang Y, Wu J, Gao S, Bukhari L, Mathews VP, Kalnin A, Lowe MJ",Biological psychiatry,2005,Activity and connectivity of brain mood regulating circuit in depression: a functional magnetic resonance study.
15878602-1,15878602,1,"Lee TM, Liu HL, Hung KN, Pu J, Ng YB, Mak AK, Gao JH, Chan CC",Neuropsychologia,2005,The cerebellum's involvement in the judgment of spatial orientation: a functional magnetic resonance imaging study.
15890534-1,15890534,1,"Goldin PR, Hutcherson CA, Ochsner KN, Glover GH, Gabrieli JD, Gross JJ",NeuroImage,2005,The neural bases of amusement and sadness: a comparison of block contrast and subject-specific emotion intensity regression approaches.
15893574-1,15893574,1,"Dong Y, Nakamura K, Okada T, Hanakawa T, Fukuyama H, Mazziotta JC, Shibasaki H",Neuroscience research,2005,Neural mechanisms underlying the processing of Chinese words: an fMRI study.
15907302-1,15907302,1,"Van de Winckel A, Sunaert S, Wenderoth N, Peeters R, Van Hecke P, Feys H, Horemans E, Marchal G, Swinnen SP, Perfetti C, De Weerdt W",NeuroImage,2005,Passive somatosensory discrimination tasks in healthy volunteers: differential networks involved in familiar versus unfamiliar shape and length discrimination.
15907313-1,15907313,1,"Tieleman A, Seurinck R, Deblaere K, Vandemaele P, Vingerhoets G, Achten E",NeuroImage,2005,Stimulus pacing affects the activation of the medial temporal lobe during a semantic classification task: an fMRI study.
15908119-1,15908119,1,"Specht K, Rimol LM, Reul J, Hugdahl K",Neuroscience letters,2005,Soundmorphing: a new approach to studying speech perception in humans.
15936178-1,15936178,1,"Tessitore A, Hariri AR, Fera F, Smith WG, Das S, Weinberger DR, Mattay VS",Psychiatry research,2005,Functional changes in the activity of brain regions underlying emotion processing in the elderly.
15955496-1,15955496,1,"Harvey PO, Fossati P, Pochon JB, Levy R, Lebastard G, Lehericy S, Allilaire JF, Dubois B",NeuroImage,2005,Cognitive control and brain resources in major depression: an fMRI study using the n-back task.
15970434-1,15970434,1,"Nakao T, Nakagawa A, Yoshiura T, Nakatani E, Nabeyama M, Yoshizato C, Kudoh A, Tada K, Yoshioka K, Kawamoto M",Psychiatry research,2005,A functional MRI comparison of patients with obsessive-compulsive disorder and normal controls during a Chinese character Stroop task.
15978846-1,15978846,1,"Takahashi H, Yahata N, Koeda M, Takano A, Asai K, Suhara T, Okubo Y",NeuroImage,2005,Effects of dopaminergic and serotonergic manipulation on emotional processing: a  pharmacological fMRI study.
15993759-1,15993759,1,"Xue G, Dong Q, Chen K, Jin Z, Chen C, Zeng Y, Reiman EM",Brain research. Cognitive brain research,2005,Cerebral asymmetry in children when reading Chinese characters.
16000632-1,16000632,1,"Tanabe HC, Honda M, Sadato N",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Functionally segregated neural substrates for arbitrary audiovisual paired-association learning.
16046149-1,16046149,1,"Lacourse MG, Orr EL, Cramer SC, Cohen MJ",NeuroImage,2005,Brain activation during execution and motor imagery of novel and skilled sequential hand movements.
16076549-1,16076549,1,"Manoach DS, White N, Lindgren KA, Heckers S, Coleman MJ, Dubal S, Goff DC, Holzman PS",Schizophrenia research,2005,Intact hemispheric specialization for spatial and shape working memory in schizophrenia.
16080162-1,16080162,1,"Bense S, Janusch B, Schlindwein P, Bauermann T, Vucurevic G, Brandt T, Stoeter P, Dieterich M",Human brain mapping,2006,Direction-dependent visual cortex activation during horizontal optokinetic stimulation (fMRI study).
16163517-1,16163517,1,"Sinha R, Lacadie C, Skudlarski P, Fulbright RK, Rounsaville BJ, Kosten TR, Wexler BE",Psychopharmacology,2005,Neural activity associated with stress-induced cocaine craving: a functional magnetic resonance imaging study.
16168736-1,16168736,1,"Tyler LK, Stamatakis EA, Post B, Randall B, Marslen-Wilson W",Neuropsychologia,2005,Temporal and frontal systems in speech comprehension: an fMRI study of past tense processing.
16181792-1,16181792,1,"Kumari V, Aasen I, ffytche D, Williams SC, Sharma T",NeuroImage,2006,"Neural correlates of adjunctive rivastigmine treatment to antipsychotics in schizophrenia: a randomized, placebo-controlled, double-blind fMRI study."
16225965-1,16225965,1,"Nielson KA, Douville KL, Seidenberg M, Woodard JL, Miller SK, Franczak M, Antuono P, Rao SM",Neurobiology of aging,2006,Age-related functional recruitment for famous name recognition: an event-related  fMRI study.
16234297-1,16234297,1,"Crinion J, Price CJ",Brain : a journal of neurology,2005,Right anterior superior temporal activation predicts auditory sentence comprehension following aphasic stroke.
16251214-1,16251214,1,"Cader S, Cifelli A, Abu-Omar Y, Palace J, Matthews PM",Brain : a journal of neurology,2006,Reduced brain functional reserve and altered functional connectivity in patients  with multiple sclerosis.
16256375-1,16256375,1,"Rahm B, Opwis K, Kaller CP, Spreer J, Schwarzwald R, Seifritz E, Halsband U, Unterrainer JM",NeuroImage,2006,Tracking the subprocesses of decision-based action in the human frontal lobes.
16290261-1,16290261,1,"Mashal N, Faust M, Hendler T, Jung-Beeman M",Brain and language,2007,An fMRI investigation of the neural correlates underlying the processing of novel metaphoric expressions.
16310346-1,16310346,1,"Heim S, Alter K, Ischebeck AK, Amunts K, Eickhoff SB, Mohlberg H, Zilles K, von Cramon DY, Friederici AD",Brain research. Cognitive brain research,2005,The role of the left Brodmann's areas 44 and 45 in reading words and pseudowords.
16325382-1,16325382,1,"Bokde AL, Dong W, Born C, Leinsinger G, Meindl T, Teipel SJ, Reiser M, Hampel H",Brain research. Cognitive brain research,2005,Task difficulty in a simultaneous face matching task modulates activity in face fusiform area.
16368249-1,16368249,1,"Fitzgerald DA, Angstadt M, Jelsone LM, Nathan PJ, Phan KL",NeuroImage,2006,Beyond threat: amygdala reactivity across multiple expressions of facial affect.
16427099-1,16427099,1,"Golestani N, Alario FX, Meriaux S, Le Bihan D, Dehaene S, Pallier C",Neuropsychologia,2006,Syntax production in bilinguals.
16460968-1,16460968,1,"Klein D, Zatorre RJ, Chen JK, Milner B, Crane J, Belin P, Bouffard M",NeuroImage,2006,Bilingual brain organization: a functional magnetic resonance adaptation study.
16488627-1,16488627,1,"Drobyshevsky A, Baumann SB, Schneider W",NeuroImage,2006,"A rapid fMRI task battery for mapping of visual, motor, cognitive, and emotional  function."
16503328-1,16503328,1,"Johnson MR, Morris NA, Astur RS, Calhoun VD, Mathalon DH, Kiehl KA, Pearlson GD",Biological psychiatry,2006,A functional magnetic resonance imaging study of working memory abnormalities in  schizophrenia.
16530429-1,16530429,1,"Cross ES, Hamilton AF, Grafton ST",NeuroImage,2006,Building a motor simulation de novo: observation of dance by dancers.
16549368-1,16549368,1,"Townsend J, Adamo M, Haist F",NeuroImage,2006,Changing channels: an fMRI study of aging and cross-modal attention shifts.
16553630-1,16553630,1,"Blasi G, Goldberg TE, Weickert T, Das S, Kohn P, Zoltick B, Bertolino A, Callicott JH, Weinberger DR, Mattay VS",The European journal of neuroscience,2006,Brain regions underlying response inhibition and interference monitoring and suppression.
16565951-1,16565951,1,"Chen X, Pereira F, Lee W, Strother S, Mitchell T",Human brain mapping,2006,Exploring predictive and reproducible modeling with the single-subject FIAC dataset.
16624961-1,16624961,1,"Urry HL, van Reekum CM, Johnstone T, Kalin NH, Thurow ME, Schaefer HS, Jackson CA, Frye CJ, Greischar LL, Alexander AL, Davidson RJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Amygdala and ventromedial prefrontal cortex are inversely coupled during regulation of negative affect and predict the diurnal pattern of cortisol secretion among older adults.
16638796-1,16638796,1,"Saur D, Lange R, Baumgaertner A, Schraknepper V, Willmes K, Rijntjes M, Weiller C",Brain : a journal of neurology,2006,Dynamics of language reorganization after stroke.
16639742-1,16639742,1,"Abutalebi J, Keim R, Brambati SM, Tettamanti M, Cappa SF, De Bleser R, Perani D",Human brain mapping,2007,Late acquisition of literacy in a native language.
16644239-1,16644239,1,"Kang E, Lee DS, Kang H, Hwang CH, Oh SH, Kim CS, Chung JK, Lee MC",NeuroImage,2006,The neural correlates of cross-modal interaction in speech perception during a semantic decision task on sentences: a PET study.
16650777-1,16650777,1,"Ecker C, Brammer MJ, David AS, Williams SC",NeuroImage,2006,Time-resolved fMRI of mental rotation revisited--dissociating visual perception from mental rotation in female subjects.
16672666-1,16672666,1,"Goldberg RF, Perfetti CA, Schneider W",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Perceptual knowledge retrieval activates sensory brain regions.
16713306-1,16713306,1,"Hofer A, Siedentopf CM, Ischebeck A, Rettenbacher MA, Verius M, Felber S, Fleischhacker WW",NeuroImage,2006,Gender differences in regional cerebral activity during the perception of emotion: a functional MRI study.
16718654-1,16718654,1,"Newman SD, Keller TA, Just MA",Human brain mapping,2007,Volitional control of attention and brain activation in dual task performance.
16754652-1,16754652,1,"Ryan L, Schnyer D","Cerebral cortex (New York, N.Y. : 1991)",2007,Regional specificity of format-specific priming effects in mirror word reading using functional magnetic resonance imaging.
16757182-1,16757182,1,"Forkstam C, Hagoort P, Fernandez G, Ingvar M, Petersson KM",NeuroImage,2006,Neural correlates of artificial syntactic structure classification.
16767768-1,16767768,1,"Jeong H, Sugiura M, Sassa Y, Haji T, Usui N, Taira M, Horie K, Sato S, Kawashima R",Human brain mapping,2007,Effect of syntactic similarity on cortical activation during second language processing: a comparison of English and Japanese among native Korean trilinguals.
16769743-1,16769743,1,"De Pisapia N, Slomski JA, Braver TS","Cerebral cortex (New York, N.Y. : 1991)",2007,Functional specializations in lateral prefrontal cortex associated with the integration and segregation of information in working memory.
16780808-1,16780808,1,"Schaefer HS, Putnam KM, Benca RM, Davidson RJ",Biological psychiatry,2006,Event-related functional magnetic resonance imaging measures of neural activity to positive social stimuli in pre- and post-treatment depression.
16806317-1,16806317,1,"Raposo A, Moss HE, Stamatakis EA, Tyler LK",Neuropsychologia,2006,Repetition suppression and semantic enhancement: an investigation of the neural correlates of priming.
16823591-1,16823591,1,"Allen PP, Cleare AJ, Lee F, Fusar-Poli P, Tunstall N, Fu CH, Brammer MJ, McGuire PK",Psychopharmacology,2006,Effect of acute tryptophan depletion on pre-frontal engagement.
16828063-1,16828063,1,"Mizuno A, Villalobos ME, Davies MM, Dahl BC, Muller RA",Brain research,2006,Partially enhanced thalamocortical functional connectivity in autism.
16855090-1,16855090,1,"McNealy K, Mazziotta JC, Dapretto M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Cracking the language code: neural mechanisms underlying speech parsing.
16859648-1,16859648,1,"Mattler U, Wustenberg T, Heinze HJ",Brain research,2006,Common modules for processing invalidly cued events in the human cortex.
16896984-1,16896984,1,"Martin R, Barr A, MacIntosh B, Smith R, Stevens T, Taves D, Gati J, Menon R, Hachinski V",Experimental brain research,2007,Cerebral cortical processing of swallowing in older adults.
16920164-1,16920164,1,"James KH, Gauthier I",Neuropsychologia,2006,Letter processing automatically recruits a sensory-motor brain network.
16934234-1,16934234,1,"Brambati SM, Termine C, Ruffino M, Danna M, Lanzi G, Stella G, Cappa SF, Perani D",Brain research,2006,Neuropsychological deficits and neural dysfunction in familial dyslexia.
17016713-1,17016713,1,"Arce E, Miller DA, Feinstein JS, Stein MB, Paulus MP",Psychopharmacology,2006,Lorazepam dose-dependently decreases risk-taking related activation in limbic areas.
17071109-1,17071109,1,"Ganis G, Schendan HE, Kosslyn SM",NeuroImage,2007,Neuroimaging evidence for object model verification theory: Role of prefrontal control in visual object categorization.
17116311-1,17116311,1,"Poirier C, De Volder A, Tranduy D, Scheiber C",Neuropsychologia,2007,Pattern recognition using a device substituting audition for vision in blindfolded sighted subjects.
17123479-1,17123479,1,"Bonner-Jackson A, Csernansky JG, Barch DM",Biological psychiatry,2007,Levels-of-processing effects in first-degree relatives of individuals with schizophrenia.
17133384-1,17133384,1,"Bitan T, Burman DD, Chou TL, Lu D, Cone NE, Cao F, Bigio JD, Booth JR",Human brain mapping,2007,The interaction between orthographic and phonological information in children: an fMRI study.
