id,study_id,contrast_id,authors,journal,year,title
15907302-1,15907302,1,"Van de Winckel A, Sunaert S, Wenderoth N, Peeters R, Van Hecke P, Feys H, Horemans E, Marchal G, Swinnen SP, Perfetti C, De Weerdt W",NeuroImage,2005,Passive somatosensory discrimination tasks in healthy volunteers: differential networks involved in familiar versus unfamiliar shape and length discrimination.
15907313-1,15907313,1,"Tieleman A, Seurinck R, Deblaere K, Vandemaele P, Vingerhoets G, Achten E",NeuroImage,2005,Stimulus pacing affects the activation of the medial temporal lobe during a semantic classification task: an fMRI study.
15919215-1,15919215,1,"Kensinger EA, Schacter DL",NeuroImage,2005,Retrieving accurate and distorted memories: neuroimaging evidence for effects of  emotion.
15924867-1,15924867,1,"Sigman M, Pan H, Yang Y, Stern E, Silbersweig D, Gilbert CD",Neuron,2005,Top-down reorganization of activity in the visual pathway after learning a shape  identification task.
15966001-1,15966001,1,"MacSweeney M, Campbell R, Woll B, Brammer MJ, Giampietro V, David AS, Calvert GA, McGuire PK",Human brain mapping,2006,Lexical and sentential processing in British Sign Language.
16027012-1,16027012,1,"King JA, Hartley T, Spiers HJ, Maguire EA, Burgess N",NeuroImage,2005,Anterior prefrontal involvement in episodic retrieval reflects contextual interference.
16165371-1,16165371,1,"Lee SS, Dapretto M",NeuroImage,2006,Metaphorical vs. literal word meanings: fMRI evidence against a selective role of the right hemisphere.
16234297-1,16234297,1,"Crinion J, Price CJ",Brain : a journal of neurology,2005,Right anterior superior temporal activation predicts auditory sentence comprehension following aphasic stroke.
16246734-1,16246734,1,"Buchsbaum B, Pickell B, Love T, Hatrak M, Bellugi U, Hickok G",Brain and language,2005,Neural substrates for verbal working memory in deaf signers: fMRI study and lesion case report.
16251214-1,16251214,1,"Cader S, Cifelli A, Abu-Omar Y, Palace J, Matthews PM",Brain : a journal of neurology,2006,Reduced brain functional reserve and altered functional connectivity in patients  with multiple sclerosis.
16256375-1,16256375,1,"Rahm B, Opwis K, Kaller CP, Spreer J, Schwarzwald R, Seifritz E, Halsband U, Unterrainer JM",NeuroImage,2006,Tracking the subprocesses of decision-based action in the human frontal lobes.
16290261-1,16290261,1,"Mashal N, Faust M, Hendler T, Jung-Beeman M",Brain and language,2007,An fMRI investigation of the neural correlates underlying the processing of novel metaphoric expressions.
16298426-1,16298426,1,"Ahrens K, Liu HL, Lee CY, Gong SP, Fang SY, Hsu YY",Brain and language,2007,Functional MRI of conventional and anomalous metaphors in Mandarin Chinese.
16310346-1,16310346,1,"Heim S, Alter K, Ischebeck AK, Amunts K, Eickhoff SB, Mohlberg H, Zilles K, von Cramon DY, Friederici AD",Brain research. Cognitive brain research,2005,The role of the left Brodmann's areas 44 and 45 in reading words and pseudowords.
16360321-1,16360321,1,"Morgen K, Sammer G, Courtney SM, Wolters T, Melchior H, Blecker CR, Oschmann P, Kaps M, Vaitl D",NeuroImage,2006,Evidence for a direct association between cortical atrophy and cognitive impairment in relapsing-remitting MS.
16380270-1,16380270,1,"Bangert M, Peschel T, Schlaug G, Rotte M, Drescher D, Hinrichs H, Heinze HJ, Altenmuller E",NeuroImage,2006,Shared networks for auditory and motor processing in professional pianists: evidence from fMRI conjunction.
16406258-1,16406258,1,"Shin YW, Kwon JS, Ha TH, Park HJ, Kim DJ, Hong SB, Moon WJ, Lee JM, Kim IY, Kim SI, Chung EC",NeuroImage,2006,Increased water diffusivity in the frontal and temporal cortices of schizophrenic patients.
16427099-1,16427099,1,"Golestani N, Alario FX, Meriaux S, Le Bihan D, Dehaene S, Pallier C",Neuropsychologia,2006,Syntax production in bilinguals.
16488627-1,16488627,1,"Drobyshevsky A, Baumann SB, Schneider W",NeuroImage,2006,"A rapid fMRI task battery for mapping of visual, motor, cognitive, and emotional  function."
16503328-1,16503328,1,"Johnson MR, Morris NA, Astur RS, Calhoun VD, Mathalon DH, Kiehl KA, Pearlson GD",Biological psychiatry,2006,A functional magnetic resonance imaging study of working memory abnormalities in  schizophrenia.
16574434-1,16574434,1,"Seseke S, Baudewig J, Kallenberg K, Ringert RH, Seseke F, Dechent P",NeuroImage,2006,Voluntary pelvic floor muscle control--an fMRI study.
16616832-1,16616832,1,"Kumari V, Aasen I, Taylor P, Ffytche DH, Das M, Barkataki I, Goswami S, O'Connell P, Howlett M, Williams SC, Sharma T",Schizophrenia research,2006,Neural dysfunction and violence in schizophrenia: an fMRI investigation.
16624580-1,16624580,1,"Tregellas JR, Davalos DB, Rojas DC",NeuroImage,2006,Effect of task difficulty on the functional anatomy of temporal processing.
16639742-1,16639742,1,"Abutalebi J, Keim R, Brambati SM, Tettamanti M, Cappa SF, De Bleser R, Perani D",Human brain mapping,2007,Late acquisition of literacy in a native language.
16718654-1,16718654,1,"Newman SD, Keller TA, Just MA",Human brain mapping,2007,Volitional control of attention and brain activation in dual task performance.
16769743-1,16769743,1,"De Pisapia N, Slomski JA, Braver TS","Cerebral cortex (New York, N.Y. : 1991)",2007,Functional specializations in lateral prefrontal cortex associated with the integration and segregation of information in working memory.
16784724-1,16784724,1,"Zhou X, Chen C, Zhang H, Xue G, Dong Q, Jin Z, Zhang L, Peng C, Zhao H, Guo Y, Jiang T, Chen C",Brain research,2006,Neural substrates for forward and backward recitation of numbers and the alphabet: a close examination of the role of intraparietal sulcus and perisylvian areas.
16829139-1,16829139,1,"Takahashi H, Matsuura M, Yahata N, Koeda M, Suhara T, Okubo Y",NeuroImage,2006,Men and women show distinct brain activations during imagery of sexual and emotional infidelity.
16837057-1,16837057,1,"Schnell K, Dietrich T, Schnitker R, Daumann J, Herpertz SC",Journal of affective disorders,2007,Processing of autobiographical memory retrieval cues in borderline personality disorder.
16934234-1,16934234,1,"Brambati SM, Termine C, Ruffino M, Danna M, Lanzi G, Stella G, Cappa SF, Perani D",Brain research,2006,Neuropsychological deficits and neural dysfunction in familial dyslexia.
16949303-1,16949303,1,"Brown MR, Goltz HC, Vilis T, Ford KA, Everling S",NeuroImage,2006,"Inhibition and generation of saccades: rapid event-related fMRI of prosaccades, antisaccades, and nogo trials."
16997428-1,16997428,1,"Hamalainen A, Pihlajamaki M, Tanila H, Hanninen T, Niskanen E, Tervo S, Karjalainen PA, Vanninen RL, Soininen H",Neurobiology of aging,2007,Increased fMRI responses during encoding in mild cognitive impairment.
17010394-1,17010394,1,"Booth JR, Bebko G, Burman DD, Bitan T",Neuropsychologia,2007,Children with reading disorder show modality independent brain abnormalities during semantic tasks.
17032710-1,17032710,1,"Eickhoff SB, Grefkes C, Zilles K, Fink GR","Cerebral cortex (New York, N.Y. : 1991)",2007,The somatotopic organization of cytoarchitectonic areas on the human parietal operculum.
17060365-1,17060365,1,"Longe O, Randall B, Stamatakis EA, Tyler LK","Cerebral cortex (New York, N.Y. : 1991)",2007,Grammatical categories in the brain: the role of morphological structure.
17150984-1,17150984,1,"Postle BR, Hamidi M","Cerebral cortex (New York, N.Y. : 1991)",2007,Nonvisual codes and nonvisual brain areas support visual working memory.
17175179-1,17175179,1,"Chang C, Crottaz-Herbette S, Menon V",NeuroImage,2007,Temporal dynamics of basal ganglia response and connectivity during verbal working memory.
17178412-1,17178412,1,"Dux PE, Ivanoff J, Asplund CL, Marois R",Neuron,2006,Isolation of a central bottleneck of information processing with time-resolved FMRI.
17188464-1,17188464,1,"Weiss EM, Siedentopf C, Golaszewski S, Mottaghy FM, Hofer A, Kremser C, Felber S, Fleischhacker WW",Psychiatry research,2007,Brain activation patterns during a selective attention test--a functional MRI study in healthy volunteers and unmedicated patients during an acute episode of schizophrenia.
17218001-1,17218001,1,"Masataka N, Ohnishi T, Imabayashi E, Hirakata M, Matsuda H",Brain and language,2007,Neural correlates for learning to read Roman numerals.
17223579-1,17223579,1,"Yu H, Sternad D, Corcos DM, Vaillancourt DE",NeuroImage,2007,Role of hyperactive cerebellum and motor cortex in Parkinson's disease.
17224134-1,17224134,1,"Menon M, Jensen J, Vitcu I, Graff-Guerrero A, Crawley A, Smith MA, Kapur S",Biological psychiatry,2007,Temporal difference modeling of the blood-oxygen level dependent response during  aversive conditioning in humans: effects of dopaminergic modulation.
17239618-1,17239618,1,"Leung HC, Oh H, Ferri J, Yi Y",NeuroImage,2007,Load response functions in the human spatial working memory circuit during location memory updating.
17254803-1,17254803,1,"He Y, Wang L, Zang Y, Tian L, Zhang X, Li K, Jiang T",NeuroImage,2007,Regional coherence changes in the early stages of Alzheimer's disease: a combined structural and resting-state functional MRI study.
17292590-1,17292590,1,"Altamura M, Elvevag B, Blasi G, Bertolino A, Callicott JH, Weinberger DR, Mattay VS, Goldberg TE",Psychiatry research,2007,Dissociating the effects of Sternberg working memory demands in prefrontal cortex.
17403529-1,17403529,1,"Rudner M, Fransson P, Ingvar M, Nyberg L, Ronnberg J",Neuropsychologia,2007,Neural representation of binding lexical signs and words in the episodic buffer of working memory.
17499158-1,17499158,1,"Hermsdorfer J, Terlinden G, Muhlau M, Goldenberg G, Wohlschlager AM",NeuroImage,2007,Neural representations of pantomimed and actual tool use: evidence from an event-related fMRI study.
17499175-1,17499175,1,"Valyear KF, Cavina-Pratesi C, Stiglick AJ, Culham JC",NeuroImage,2007,Does tool-related fMRI activity within the intraparietal sulcus reflect the plan  to grasp?
17499318-1,17499318,1,"Dudukovic NM, Wagner AD",Neuropsychologia,2007,Goal-dependent modulation of declarative memory: neural correlates of temporal recency decisions and novelty detection.
17533167-1,17533167,1,"Liu Y, Yu C, Liang M, Li J, Tian L, Zhou Y, Qin W, Li K, Jiang T",Brain : a journal of neurology,2007,Whole brain functional connectivity in the early blind.
17596409-1,17596409,1,"Dinstein I, Hasson U, Rubin N, Heeger DJ",Journal of neurophysiology,2007,Brain areas selective for both observed and executed movements.
17689571-1,17689571,1,"Schoning S, Engelien A, Kugel H, Schafer S, Schiffbauer H, Zwitserlood P, Pletziger E, Beizai P, Kersting A, Ohrmann P, Greb RR, Lehmann W, Heindel W, Arolt V, Konrad C",Neuropsychologia,2007,"Functional anatomy of visuo-spatial working memory during mental rotation is influenced by sex, menstrual cycle, and sex steroid hormones."
17717689-1,17717689,1,"Salmi J, Rinne T, Degerman A, Salonen O, Alho K",Brain structure & function,2007,Orienting and maintenance of spatial attention in audition and vision: multimodal and modality-specific brain activations.
17717701-1,17717701,1,"Heim S, Eickhoff SB, Ischebeck AK, Supp G, Amunts K",Brain structure & function,2007,Modality-independent involvement of the left BA 44 during lexical decision making.
17728264-1,17728264,1,"Hamilton AF, Grafton ST","Cerebral cortex (New York, N.Y. : 1991)",2008,Action outcomes are represented in human inferior frontoparietal cortex.
17855604-1,17855604,1,"Leung HC, Cai W",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,Common and differential ventrolateral prefrontal activity during inhibition of hand and eye movements.
17889565-1,17889565,1,"Luo Q, Mitchell D, Jones M, Mondillo K, Vythilingam M, Blair RJ",NeuroImage,2007,Common regions of dorsal anterior cingulate and prefrontal-parietal cortices provide attentional control of distracters varying in emotionality and visibility.
17919932-1,17919932,1,"Hotz-Boendermaker S, Funk M, Summers P, Brugger P, Hepp-Reymond MC, Curt A, Kollias SS",NeuroImage,2008,Preservation of motor programs in paraplegics as demonstrated by attempted and imagined foot movements.
17921456-1,17921456,1,"Ikkai A, Curtis CE","Cerebral cortex (New York, N.Y. : 1991)",2008,Cortical activity time locked to the shift and maintenance of spatial attention.
17948883-1,17948883,1,"Seifert F, Jungfer I, Schmelz M, Maihofner C",Human brain mapping,2008,Representation of UV-B-induced thermal and mechanical hyperalgesia in the human brain: a functional MRI study.
17948887-1,17948887,1,"Rauschecker AM, Pringle A, Watkins KE",Human brain mapping,2008,Changes in neural activity associated with learning to articulate novel auditory  pseudowords by covert repetition.
17950764-1,17950764,1,"Vasic N, Lohr C, Steinbrink C, Martin C, Wolf RC",Neuropsychologia,2008,Neural correlates of working memory performance in adolescents and young adults with dyslexia.
17957704-1,17957704,1,"Bolger DJ, Hornickel J, Cone NE, Burman DD, Booth JR",Human brain mapping,2008,Neural correlates of orthographic and phonological consistency effects in children.
18005067-1,18005067,1,"Szameitat AJ, Shen S, Sterr A",The European journal of neuroscience,2007,Effector-dependent activity in the left dorsal premotor cortex in motor imagery.
18083602-1,18083602,1,"Nakata H, Sakamoto K, Ferretti A, Gianni Perrucci M, Del Gratta C, Kakigi R, Luca Romani G",NeuroImage,2008,Somato-motor inhibitory processing in humans: an event-related functional MRI study.
18095285-1,18095285,1,"Heim S, Eickhoff SB, Ischebeck AK, Friederici AD, Stephan KE, Amunts K",Human brain mapping,2009,"Effective connectivity of the left BA 44, BA 45, and inferior temporal gyrus during lexical and phonological decisions identified with DCM."
18219617-1,18219617,1,"Uddin LQ, Kelly AM, Biswal BB, Castellanos FX, Milham MP",Human brain mapping,2009,"Functional connectivity of default mode network components: correlation, anticorrelation, and causality."
18226833-1,18226833,1,"Cao F, Bitan T, Booth JR",Brain and language,2008,Effective brain connectivity in children with reading difficulties during phonological processing.
18248739-1,18248739,1,"Kuperberg GR, Sitnikova T, Lakshmanan BM",NeuroImage,2008,Neuroanatomical distinctions within the semantic system during sentence comprehension: evidence from functional magnetic resonance imaging.
18255103-1,18255103,1,"Wang S, Zhu Z, Zhang JX, Wang Z, Xiao Z, Xiang H, Chen HC",Neuropsychologia,2008,Broca's area plays a role in syntactic processing during Chinese reading comprehension.
18262207-1,18262207,1,"Burman DD, Bitan T, Booth JR",Neuropsychologia,2008,Sex differences in neural processing of language among children.
18316728-1,18316728,1,"Tan LH, Chan AH, Kay P, Khong PL, Yip LK, Luke KK",Proceedings of the National Academy of Sciences of the United States of America,2008,Language affects patterns of brain activation associated with perceptual decision.
18329633-1,18329633,1,"de Haan B, Morgan PS, Rorden C",Brain research,2008,Covert orienting of attention and overt eye movements activate identical brain regions.
18356025-1,18356025,1,"Kircher T, Whitney C, Krings T, Huber W, Weis S",Schizophrenia research,2008,Hippocampal dysfunction during free word association in male patients with schizophrenia.
18375064-1,18375064,1,"Kaneda M, Osaka N",Neuroscience letters,2008,Role of anterior cingulate cortex during semantic coding in verbal working memory.
18387556-1,18387556,1,"Caplan D, Chen E, Waters G",Cortex; a journal devoted to the study of the nervous system and behavior,2008,Task-dependent and task-independent neurovascular responses to syntactic processing.
18410362-1,18410362,1,"Rodrigo S, Oppenheim C, Chassoux F, Hodel J, de Vanssay A, Baudoin-Chial S, Devaux B, Meder JF",Epilepsia,2008,Language lateralization in temporal lobe epilepsy using functional MRI and probabilistic tractography.
18413290-1,18413290,1,"Cone NE, Burman DD, Bitan T, Bolger DJ, Booth JR",NeuroImage,2008,Developmental changes in brain regions involved in phonological and orthographic  processing during spoken language processing.
18445602-1,18445602,1,"Chikazoe J, Jimura K, Asari T, Yamashita K, Morimoto H, Hirose S, Miyashita Y, Konishi S","Cerebral cortex (New York, N.Y. : 1991)",2009,Functional dissociation in right inferior frontal cortex during performance of go/no-go task.
18456517-1,18456517,1,"Liljestrom M, Tarkiainen A, Parviainen T, Kujala J, Numminen J, Hiltunen J, Laine M, Salmelin R",NeuroImage,2008,Perceiving and naming actions and objects.
18489958-1,18489958,1,"Ino T, Tokumoto K, Usami K, Kimura T, Hashimoto Y, Fukuyama H",Cortex; a journal devoted to the study of the nervous system and behavior,2008,Longitudinal fMRI study of reading in a patient with letter-by-letter reading.
18510448-1,18510448,1,"Thomason ME, Race E, Burrows B, Whitfield-Gabrieli S, Glover GH, Gabrieli JD",Journal of cognitive neuroscience,2009,Development of spatial and verbal working memory capacity in the human brain.
18515150-1,18515150,1,"Lowell SY, Poletto CJ, Knorr-Chung BR, Reynolds RC, Simonyan K, Ludlow CL",NeuroImage,2008,Sensory stimulation activates both motor and sensory components of the swallowing system.
18550387-1,18550387,1,"Mizuno K, Tanaka M, Ishii A, Tanabe HC, Onoe H, Sadato N, Watanabe Y",NeuroImage,2008,The neural basis of academic achievement motivation.
18554927-1,18554927,1,"Bahlmann J, Schubotz RI, Friederici AD",NeuroImage,2008,Hierarchical artificial grammar processing engages Broca's area.
18573512-1,18573512,1,"Hooker CI, Verosky SC, Miyakawa A, Knight RT, D'Esposito M",Neuropsychologia,2008,The influence of personality on neural mechanisms of observational fear and reward learning.
18582581-1,18582581,1,"Stammler T, De Col R, Seifert F, Maihofner C",NeuroImage,2008,Functional imaging of sensory decline and gain induced by differential noxious stimulation.
18725239-1,18725239,1,"Bolger DJ, Minas J, Burman DD, Booth JR",Neuropsychologia,2008,Differential effects of orthographic and phonological consistency in cortex for children with and without reading impairment.
18771674-1,18771674,1,"Saur D, Baumgaertner A, Moehring A, Buchel C, Bonnesen M, Rose M, Musso M, Meisel JM",Neuropsychologia,2009,Word order processing in the bilingual brain.
18801443-1,18801443,1,"Mayer AR, Hanlon FM, Franco AR, Teshiba TM, Thoma RJ, Clark VP, Canive JM",NeuroImage,2009,The neural networks underlying auditory sensory gating.
18804539-1,18804539,1,"Sidaros A, Skimminge A, Liptrot MG, Sidaros K, Engberg AW, Herning M, Paulson OB, Jernigan TL, Rostrup E",NeuroImage,2009,Long-term global and regional brain volume changes following severe traumatic brain injury: a longitudinal study with clinical correlates.
18823245-1,18823245,1,"Race EA, Shanker S, Wagner AD",Journal of cognitive neuroscience,2009,Neural priming in human frontal cortex: multiple forms of learning reduce demands on the prefrontal executive system.
18824236-1,18824236,1,"Peck KK, Galgano JF, Branski RC, Bogomolny D, Ho M, Holodny AI, Kraus DH",NeuroImage,2009,Event-related functional MRI investigation of vocal pitch variation.
18977524-1,18977524,1,"de Zubicaray G, Postle N, McMahon K, Meredith M, Ashton R",Brain and language,2010,"Mirror neurons, the representation of word meaning, and the foot of the third left frontal convolution."
19004526-1,19004526,1,"Duarte A, Graham KS, Henson RN",Neurobiology of aging,2010,"Age-related changes in neural activity associated with familiarity, recollection  and false recognition."
19010424-1,19010424,1,"Humbert IA, Fitzgerald ME, McLaren DG, Johnson S, Porcaro E, Kosmatka K, Hind J, Robbins J",NeuroImage,2009,Neurophysiology of swallowing: effects of age and bolus type.
19059350-1,19059350,1,"Jankowski J, Scheef L, Huppe C, Boecker H",NeuroImage,2009,Distinct striatal regions for planning and executing novel and automated movement sequences.
19162201-1,19162201,1,"Vallesi A, McIntosh AR, Alexander MP, Stuss DT",NeuroImage,2009,FMRI evidence of a functional network setting the criteria for withholding a response.
19184993-1,19184993,1,"Newman SD, Lee D, Ratliff KL",Human brain mapping,2009,Off-line sentence processing: what is involved in answering a comprehension probe?
19199417-1,19199417,1,"Lamm C, Meltzoff AN, Decety J",Journal of cognitive neuroscience,2010,How do we empathize with someone who is not like us? A functional magnetic resonance imaging study.
19199421-1,19199421,1,"Chiao JY, Harada T, Komeda H, Li Z, Mano Y, Saito D, Parrish TB, Sadato N, Iidaka T",Journal of cognitive neuroscience,2010,Dynamic cultural influences on neural representations of the self.
19296728-1,19296728,1,"Meinzer M, Flaisch T, Wilser L, Eulitz C, Rockstroh B, Conway T, Gonzalez-Rothi L, Crosson B",Journal of cognitive neuroscience,2009,Neural signatures of semantic and phonemic fluency in young and old adults.
19306854-1,19306854,1,"Fruhholz S, Fehr T, Herrmann M",Brain research,2009,Interference control during recognition of facial affect enhances the processing  of expression specific properties--an event-related fMRI study.
19375076-1,19375076,1,"Lu C, Peng D, Chen C, Ning N, Ding G, Li K, Yang Y, Lin C",Cortex; a journal devoted to the study of the nervous system and behavior,2010,Altered effective connectivity and anomalous anatomy in the basal ganglia-thalamocortical circuit of stuttering speakers.
19376244-1,19376244,1,"Narberhaus A, Lawrence E, Allin MP, Walshe M, McGuire P, Rifkin L, Murray R, Nosarti C",NeuroImage,2009,Neural substrates of visual paired associates in young adults with a history of very preterm birth: alterations in fronto-parieto-occipital networks and caudate  nucleus.
19395526-1,19395526,1,"Hashimoto R, Lee K, Preus A, McCarley RW, Wible CG","Cerebral cortex (New York, N.Y. : 1991)",2010,An fMRI study of functional abnormalities in the verbal working memory system and the relationship to clinical symptoms in chronic schizophrenia.
19397867-1,19397867,1,"Hon N, Thompson R, Sigala N, Duncan J",Neuropsychologia,2009,Evidence for long-range feedback in target detection: Detection of semantic targets modulates activity in early visual areas.
19427522-1,19427522,1,"Abutalebi J, Rosa PA, Tettamanti M, Green DW, Cappa SF",Brain and language,2009,Bilingual aphasia and language control: a follow-up fMRI and intrinsic connectivity study.
19478033-1,19478033,1,"Nosarti C, Mechelli A, Green DW, Price CJ","Cerebral cortex (New York, N.Y. : 1991)",2010,The impact of second language learning on semantic and nonsemantic first language reading.
19478034-1,19478034,1,"Jenkins AC, Mitchell JP","Cerebral cortex (New York, N.Y. : 1991)",2010,Mentalizing under uncertainty: dissociated neural responses to ambiguous and unambiguous mental state inferences.
19490045-1,19490045,1,"Roebling R, Scheerer N, Uttner I, Gruber O, Kraft E, Lerche H",Epilepsia,2009,"Evaluation of cognition, structural, and functional MRI in juvenile myoclonic epilepsy."
19501603-1,19501603,1,"Stein M, Federspiel A, Koenig T, Wirth M, Lehmann C, Wiest R, Strik W, Brandeis D, Dierks T",Neuropsychologia,2009,Reduced frontal activation with increasing 2nd language proficiency.
19527788-1,19527788,1,"Treserras S, Boulanouar K, Conchou F, Simonetta-Moreau M, Berry I, Celsis P, Chollet F, Loubinoux I",NeuroImage,2009,Transition from rest to movement: brain correlates revealed by functional connectivity.
