id,study_id,contrast_id,authors,journal,year,title
15862220-1,15862220,1,"Habel U, Klein M, Kellermann T, Shah NJ, Schneider F",NeuroImage,2005,Same or different? Neural correlates of happy and sad mood in healthy males.
15907316-1,15907316,1,"Alain C, Reinke K, McDonald KL, Chau W, Tam F, Pacurar A, Graham S",NeuroImage,2005,Left thalamo-cortical network implicated in successful speech separation and identification.
15949519-1,15949519,1,"Wraga M, Shephard JM, Church JA, Inati S, Kosslyn SM",Neuropsychologia,2005,Imagined rotations of self versus objects: an fMRI study.
15950492-1,15950492,1,"Loubinoux I, Tombari D, Pariente J, Gerdelat-Mas A, Franceries X, Cassol E, Rascol O, Pastor J, Chollet F",NeuroImage,2005,Modulation of behavior and cortical motor activity in healthy subjects by a chronic administration of a serotonin enhancer.
15954141-1,15954141,1,"Brunetti M, Belardinelli P, Caulo M, Del Gratta C, Della Penna S, Ferretti A, Lucci G, Moretti A, Pizzella V, Tartaro A, Torquati K, Olivetti Belardinelli M, Romani GL",Human brain mapping,2005,Human brain activation during passive listening to sounds from different locations: an fMRI and MEG study.
15976077-1,15976077,1,"Miller LM, D'Esposito M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Perceptual fusion and stimulus coincidence in the cross-modal integration of speech.
15978843-1,15978843,1,"van de Ven VG, Formisano E, Roder CH, Prvulovic D, Bittner RA, Dietz MG, Hubl D, Dierks T, Federspiel A, Esposito F, Di Salle F, Jansma B, Goebel R, Linden DE",NeuroImage,2005,The spatiotemporal pattern of auditory cortical responses during verbal hallucinations.
15993767-1,15993767,1,"Meyer M, Zysset S, von Cramon DY, Alter K",Brain research. Cognitive brain research,2005,"Distinct fMRI responses to laughter, speech, and sounds along the human peri-sylvian cortex."
16034570-1,16034570,1,"Ciccarelli O, Toosy AT, Marsden JF, Wheeler-Kingshott CM, Sahyoun C, Matthews PM, Miller DH, Thompson AJ",Experimental brain research,2005,Identifying brain regions for integrative sensorimotor processing with ankle movements.
16035045-1,16035045,1,"Xu Y, Gandour J, Talavage T, Wong D, Dzemidzic M, Tong Y, Li X, Lowe M",Human brain mapping,2006,Activation of the left planum temporale in pitch processing is shaped by language experience.
16038950-1,16038950,1,"Zimmer U, Lewald J, Erb M, Karnath HO",Neuropsychologia,2006,Processing of auditory spatial cues in human cortex: an fMRI study.
16049190-1,16049190,1,"Kemeny S, Xu J, Park GH, Hosey LA, Wettig CM, Braun AR","Cerebral cortex (New York, N.Y. : 1991)",2006,Temporal dissociation of early lexical access and articulation using a delayed naming task--an FMRI study.
16078183-1,16078183,1,"Koelsch S, Fritz T, V Cramon DY, Muller K, Friederici AD",Human brain mapping,2006,Investigating emotion with music: an fMRI study.
16084116-1,16084116,1,"Dresel C, Castrop F, Haslinger B, Wohlschlaeger AM, Hennenlotter A, Ceballos-Baumann AO",NeuroImage,2005,The functional neuroanatomy of coordinated orofacial movements: sparse sampling fMRI of whistling.
16087350-1,16087350,1,"van Eimeren T, Wolbers T, Munchau A, Buchel C, Weiller C, Siebner HR",NeuroImage,2006,Implementation of visuospatial cues in response selection.
16148238-1,16148238,1,"Mechelli A, Friston KJ, Frackowiak RS, Price CJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Structural covariance in the human cortex.
16154767-1,16154767,1,"Suchan B, Linnewerth B, Koster O, Daum I, Schmid G",NeuroImage,2006,Cross-modal processing in auditory and visual working memory.
16168736-1,16168736,1,"Tyler LK, Stamatakis EA, Post B, Randall B, Marslen-Wilson W",Neuropsychologia,2005,Temporal and frontal systems in speech comprehension: an fMRI study of past tense processing.
16280465-1,16280465,1,"Jamison HL, Watkins KE, Bishop DV, Matthews PM","Cerebral cortex (New York, N.Y. : 1991)",2006,Hemispheric specialization for processing auditory nonspeech stimuli.
16337921-1,16337921,1,"Prado J, Clavagnier S, Otzenberger H, Scheiber C, Kennedy H, Perenin MT",Neuron,2005,Two cortical systems for reaching in central and peripheral vision.
16399697-1,16399697,1,"Voisin J, Bidet-Caulet A, Bertrand O, Fonlupt P",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Listening in silence activates auditory areas: a functional magnetic resonance imaging study.
16421332-1,16421332,1,"Daselaar SM, Fleck MS, Dobbins IG, Madden DJ, Cabeza R","Cerebral cortex (New York, N.Y. : 1991)",2006,Effects of healthy aging on hippocampal and rhinal memory functions: an event-related fMRI study.
16421886-1,16421886,1,"Marsh R, Zhu H, Schultz RT, Quackenbush G, Royal J, Skudlarski P, Peterson BS",Human brain mapping,2006,A developmental fMRI study of self-regulatory control.
16481375-1,16481375,1,"Wang AT, Lee SS, Sigman M, Dapretto M",Brain : a journal of neurology,2006,Neural basis of irony comprehension in children with autism: the role of prosody  and context.
16488157-1,16488157,1,"Schurmann M, Caetano G, Hlushchuk Y, Jousmaki V, Hari R",NeuroImage,2006,Touch activates human auditory cortex.
16525130-1,16525130,1,"Beaucousin V, Lacheret A, Turbelin MR, Morel M, Mazoyer B, Tzourio-Mazoyer N","Cerebral cortex (New York, N.Y. : 1991)",2007,FMRI study of emotional speech comprehension.
16544328-1,16544328,1,"de Diego Balaguer R, Rodriguez-Fornells A, Rotte M, Bahlmann J, Heinze HJ, Munte TF",Human brain mapping,2006,Neural circuits subserving the retrieval of stems and grammatical features in regular and irregular verbs.
16546406-1,16546406,1,"Callan DE, Tsytsarev V, Hanakawa T, Callan AM, Katsuhara M, Fukuyama H, Turner R",NeuroImage,2006,Song and speech: brain regions involved with perception and covert production.
16584892-1,16584892,1,"Spiers HJ, Maguire EA",NeuroImage,2006,"Thoughts, behaviour, and brain dynamics during navigation in the real world."
16631384-1,16631384,1,"Soros P, Sokoloff LG, Bose A, McIntosh AR, Graham SJ, Stuss DT",NeuroImage,2006,Clustered functional MRI of overt speech production.
16702002-1,16702002,1,"Majerus S, Poncelet M, Van der Linden M, Albouy G, Salmon E, Sterpenich V, Vandewalle G, Collette F, Maquet P",NeuroImage,2006,The left intraparietal sulcus and verbal short-term memory: focus of attention or serial order?
16784724-1,16784724,1,"Zhou X, Chen C, Zhang H, Xue G, Dong Q, Jin Z, Zhang L, Peng C, Zhao H, Guo Y, Jiang T, Chen C",Brain research,2006,Neural substrates for forward and backward recitation of numbers and the alphabet: a close examination of the role of intraparietal sulcus and perisylvian areas.
16798014-1,16798014,1,"Meyer M, Baumann S, Jancke L",NeuroImage,2006,Electrical brain imaging reveals spatio-temporal dynamics of timbre perception in humans.
16828063-1,16828063,1,"Mizuno A, Villalobos ME, Davies MM, Dahl BC, Muller RA",Brain research,2006,Partially enhanced thalamocortical functional connectivity in autism.
16855090-1,16855090,1,"McNealy K, Mazziotta JC, Dapretto M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Cracking the language code: neural mechanisms underlying speech parsing.
16919478-1,16919478,1,"Wilson SM, Iacoboni M",NeuroImage,2006,Neural responses to non-native phonemes varying in producibility: evidence for the sensorimotor nature of speech perception.
17182905-1,17182905,1,"Schonwiesner M, Novitski N, Pakarinen S, Carlson S, Tervaniemi M, Naatanen R",Journal of neurophysiology,2007,"Heschl's gyrus, posterior superior temporal gyrus, and mid-ventrolateral prefrontal cortex have different roles in the detection of acoustic changes."
17266104-1,17266104,1,"Christoffels IK, Formisano E, Schiller NO",Human brain mapping,2007,Neural correlates of verbal feedback processing: an fMRI study employing overt speech.
17290372-1,17290372,1,"Mitterschiffthaler MT, Fu CH, Dalton JA, Andrew CM, Williams SC",Human brain mapping,2007,A functional MRI study of happy and sad affective states induced by classical music.
17318832-1,17318832,1,"Schmidt CF, Zaehle T, Meyer M, Geiser E, Boesiger P, Jancke L",Human brain mapping,2008,Silent and continuous fMRI scanning differentially modulate activation in an auditory language comprehension task.
17368575-1,17368575,1,"Mallol R, Barros-Loscertales A, Lopez M, Belloch V, Parcet MA, Avila C",Brain research,2007,Compensatory cortical mechanisms in Parkinson's disease evidenced with fMRI during the performance of pre-learned sequential movements.
17442593-1,17442593,1,"Fecteau S, Belin P, Joanette Y, Armony JL",NeuroImage,2007,Amygdala responses to nonlinguistic emotional vocalizations.
17451759-1,17451759,1,"Lindenberg R, Scheef L",Neuropsychologia,2007,Supramodal language comprehension: role of the left temporal lobe for listening and reading.
17452003-1,17452003,1,"Polacek H, Kozak J, Vrba I, Vrana J, Stancak A",Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,2007,Effects of spinal cord stimulation on the cortical somatosensory evoked potentials in failed back surgery syndrome patients.
17478107-1,17478107,1,"Kleber B, Birbaumer N, Veit R, Trevorrow T, Lotze M",NeuroImage,2007,Overt and imagined singing of an Italian aria.
17497646-1,17497646,1,"Nan Y, Knosche TR, Zysset S, Friederici AD",Human brain mapping,2008,Cross-cultural music phrase processing: an fMRI study.
17548799-1,17548799,1,"Daselaar SM, Rice HJ, Greenberg DL, Cabeza R, LaBar KS, Rubin DC","Cerebral cortex (New York, N.Y. : 1991)",2008,"The spatiotemporal dynamics of autobiographical memory: neural correlates of recall, emotional intensity, and reliving."
17603027-1,17603027,1,"Baumann S, Koeneke S, Schmidt CF, Meyer M, Lutz K, Jancke L",Brain research,2007,A network for audio-motor coordination in skilled pianists and non-musicians.
17615247-1,17615247,1,"Lee AC, Scahill VL, Graham KS","Cerebral cortex (New York, N.Y. : 1991)",2008,Activating the medial temporal lobe during oddity judgment for faces and scenes.
17644001-1,17644001,1,"Zaehle T, Schmidt CF, Meyer M, Baumann S, Baltes C, Boesiger P, Jancke L",NeuroImage,2007,"Comparison of ""silent"" clustered and sparse temporal fMRI acquisitions in tonal and speech perception tasks."
17720687-1,17720687,1,"Brunetti M, Della Penna S, Ferretti A, Del Gratta C, Cianflone F, Belardinelli P, Caulo M, Pizzella V, Olivetti Belardinelli M, Romani GL","Cerebral cortex (New York, N.Y. : 1991)",2008,A frontoparietal network for spatial attention reorienting in the auditory domain: a human fMRI/MEG study of functional and temporal dynamics.
17888409-1,17888409,1,"Castellanos FX, Margulies DS, Kelly C, Uddin LQ, Ghaffari M, Kirsch A, Shaw D, Shehzad Z, Di Martino A, Biswal B, Sonuga-Barke EJ, Rotrosen J, Adler LA, Milham MP",Biological psychiatry,2008,Cingulate-precuneus interactions: a new locus of dysfunction in adult attention-deficit/hyperactivity disorder.
17913513-1,17913513,1,"Soldan A, Zarahn E, Hilton HJ, Stern Y",NeuroImage,2008,Global familiarity of visual stimuli affects repetition-related neural plasticity but not repetition priming.
17919936-1,17919936,1,"Schlindwein P, Mueller M, Bauermann T, Brandt T, Stoeter P, Dieterich M",NeuroImage,2008,Cortical representation of saccular vestibular stimulation: VEMPs in fMRI.
17942738-1,17942738,1,"Noesselt T, Rieger JW, Schoenfeld MA, Kanowski M, Hinrichs H, Heinze HJ, Driver J",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,Audiovisual temporal correspondence modulates human multisensory superior temporal sulcus plus primary sensory cortices.
17996465-1,17996465,1,"Kim D, Pearlson GD, Kiehl KA, Bedrick E, Demirci O, Calhoun VD",NeuroImage,2008,A method for multi-group inter-participant correlation: abnormal synchrony in patients with schizophrenia during auditory target detection.
18082428-1,18082428,1,"Jafri MJ, Pearlson GD, Stevens M, Calhoun VD",NeuroImage,2008,A method for functional network connectivity among spatially independent resting-state components in schizophrenia.
18191160-1,18191160,1,"Barbeau EJ, Ranjeva JP, Didic M, Confort-Gouny S, Felician O, Soulier E, Cozzone PJ, Ceccaldi M, Poncet M",Neuropsychologia,2008,Profile of memory impairment and gray matter loss in amnestic mild cognitive impairment.
18245043-1,18245043,1,"Church JA, Coalson RS, Lugar HM, Petersen SE, Schlaggar BL","Cerebral cortex (New York, N.Y. : 1991)",2008,A developmental fMRI study of reading and repetition reveals changes in phonological and visual mechanisms over age.
18276163-1,18276163,1,"Galati G, Committeri G, Spitoni G, Aprile T, Di Russo F, Pitzalis S, Pizzamiglio L",NeuroImage,2008,A selective representation of the meaning of actions in the auditory mirror system.
18281303-1,18281303,1,"Hocking J, Price CJ","Cerebral cortex (New York, N.Y. : 1991)",2008,The role of the posterior superior temporal sulcus in audiovisual processing.
18330871-1,18330871,1,"Lombion S, Comte A, Tatu L, Brand G, Moulin T, Millot JL",Human brain mapping,2009,Patterns of cerebral activation during olfactory and trigeminal stimulations.
18343163-1,18343163,1,"Zarate JM, Zatorre RJ",NeuroImage,2008,Experience-dependent neural substrates involved in vocal pitch regulation during  singing.
18388350-1,18388350,1,"Chen JL, Penhune VB, Zatorre RJ","Cerebral cortex (New York, N.Y. : 1991)",2008,Listening to musical rhythms recruits motor regions of the brain.
18400794-1,18400794,1,"Di Martino A, Scheres A, Margulies DS, Kelly AM, Uddin LQ, Shehzad Z, Biswal B, Walters JR, Castellanos FX, Milham MP","Cerebral cortex (New York, N.Y. : 1991)",2008,Functional connectivity of human striatum: a resting state FMRI study.
18431500-1,18431500,1,"Lissek S, Peters S, Fuchs N, Witthaus H, Nicolas V, Tegenthoff M, Juckel G, Brune M",PloS one,2008,Cooperation and deception recruit different subsets of the theory-of-mind network.
18465748-1,18465748,1,"Bonnet MC, Dilharreguy B, Allard M, Deloire MS, Petry KG, Brochet B",Human brain mapping,2009,Differential cerebellar and cortical involvement according to various attentional load: role of educational level.
18465750-1,18465750,1,"Friedman D, Goldman R, Stern Y, Brown TR",Human brain mapping,2009,The brain's orienting response: An event-related functional magnetic resonance imaging investigation.
18564040-1,18564040,1,"Wimber M, Rutschmann RM, Greenlee MW, Bauml KH",Journal of cognitive neuroscience,2009,Retrieval from episodic memory: neural mechanisms of interference resolution.
18620789-1,18620789,1,"Vuontela V, Steenari MR, Aronen ET, Korvenoja A, Aronen HJ, Carlson S",Brain and cognition,2009,Brain activation and deactivation during location and color working memory tasks  in 11-13-year-old children.
18635241-1,18635241,1,"Mitchell RL, Ross ED",Neuropsychologia,2008,fMRI evidence for the effect of verbal complexity on lateralisation of the neural response associated with decoding prosodic emotion.
18644454-1,18644454,1,"Janzen J, Schlindwein P, Bense S, Bauermann T, Vucurevic G, Stoeter P, Dieterich M",NeuroImage,2008,Neural correlates of hemispheric dominance and ipsilaterality within the vestibular system.
18672231-1,18672231,1,"Redcay E, Courchesne E",Biological psychiatry,2008,Deviant functional magnetic resonance imaging patterns of brain activity to speech in 2-3-year-old children with autism spectrum disorder.
18692578-1,18692578,1,"Hanggi J, Beeli G, Oechslin MS, Jancke L",NeuroImage,2008,The multiple synaesthete E.S.: neuroanatomical basis of interval-taste and tone-colour synaesthesia.
18799604-1,18799604,1,"von Kriegstein K, Griffiths TD, Thompson SK, McAlpine D",Journal of neurophysiology,2008,Responses to interaural time delay in human cortex.
18823238-1,18823238,1,"Hewig J, Straube T, Trippe RH, Kretschmer N, Hecht H, Coles MG, Miltner WH",Journal of cognitive neuroscience,2009,Decision-making under risk: an fMRI study.
18823242-1,18823242,1,"Larson CL, Aronoff J, Sarinopoulos IC, Zhu DC",Journal of cognitive neuroscience,2009,Recognizing threat: a simple geometric shape activates neural circuitry for threat detection.
19016606-1,19016606,1,"Tesink CM, Petersson KM, van Berkum JJ, van den Brink D, Buitelaar JK, Hagoort P",Journal of cognitive neuroscience,2009,Unification of speaker and meaning in language comprehension: an FMRI study.
19052212-1,19052212,1,"Leff AP, Schofield TM, Stephan KE, Crinion JT, Friston KJ, Price CJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,The cortical dynamics of intelligible speech.
19129385-1,19129385,1,"Warrier C, Wong P, Penhune V, Zatorre R, Parrish T, Abrams D, Kraus N",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,Relating structure to function: Heschl's gyrus and acoustic processing.
19279244-1,19279244,1,"Svoboda E, Levine B",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,The effects of rehearsal on the functional neuroanatomy of episodic autobiographical and semantic remembering: a functional magnetic resonance imaging study.
19301996-1,19301996,1,"Meyer P, Mecklinger A, Friederici AD",Journal of cognitive neuroscience,2010,On the processing of semantic aspects of experience in the anterior medial temporal lobe: an event-related fMRI study.
19327400-1,19327400,1,"Chang SE, Kenney MK, Loucks TM, Poletto CJ, Ludlow CL",NeuroImage,2009,Common neural substrates support speech and non-speech vocal tract gestures.
19350561-1,19350561,1,"Menz MM, McNamara A, Klemen J, Binkofski F",Human brain mapping,2009,Dissociating networks of imitation.
19368829-1,19368829,1,"Pollmann S, Manginelli AA",Brain research,2009,Early implicit contextual change detection in anterior prefrontal cortex.
19375076-1,19375076,1,"Lu C, Peng D, Chen C, Ning N, Ding G, Li K, Yang Y, Lin C",Cortex; a journal devoted to the study of the nervous system and behavior,2010,Altered effective connectivity and anomalous anatomy in the basal ganglia-thalamocortical circuit of stuttering speakers.
19393323-1,19393323,1,"Ross B, Snyder JS, Aalto M, McDonald KL, Dyson BJ, Schneider B, Alain C",NeuroImage,2009,Neural encoding of sound duration persists in older adults.
19395526-1,19395526,1,"Hashimoto R, Lee K, Preus A, McCarley RW, Wible CG","Cerebral cortex (New York, N.Y. : 1991)",2010,An fMRI study of functional abnormalities in the verbal working memory system and the relationship to clinical symptoms in chronic schizophrenia.
19396362-1,19396362,1,"Cornelissen PL, Kringelbach ML, Ellis AW, Whitney C, Holliday IE, Hansen PC",PloS one,2009,Activation of the left inferior frontal gyrus in the first 200 ms of reading: evidence from magnetoencephalography (MEG).
19423680-1,19423680,1,"Tesink CM, Buitelaar JK, Petersson KM, van der Gaag RJ, Kan CC, Tendolkar I, Hagoort P",Brain : a journal of neurology,2009,Neural correlates of pragmatic language comprehension in autism spectrum disorders.
19449155-1,19449155,1,"Zvyagintsev M, Nikolaev AR, Thonnessen H, Sachs O, Dammers J, Mathiak K",Experimental brain research,2009,Spatially congruent visual motion modulates activity of the primary auditory cortex.
19450695-1,19450695,1,"Cojan Y, Waber L, Carruzzo A, Vuilleumier P",NeuroImage,2009,Motor inhibition in hysterical conversion paralysis.
19492302-1,19492302,1,"Habermeyer B, Herdener M, Esposito F, Hilti CC, Klarhofer M, di Salle F, Wetzel S, Scheffler K, Cattapan-Ludewig K, Seifritz E",Human brain mapping,2009,Neural correlates of pre-attentive processing of pattern deviance in professional musicians.
19501656-1,19501656,1,"Kong J, Kaptchuk TJ, Polich G, Kirsch I, Vangel M, Zyloney C, Rosen B, Gollub RL",NeuroImage,2009,An fMRI study on the interaction and dissociation between expectation of pain relief and acupuncture treatment.
19505583-1,19505583,1,"Warbrick T, Mobascher A, Brinkmeyer J, Musso F, Richter N, Stoecker T, Fink GR, Shah NJ, Winterer G",NeuroImage,2009,Single-trial P3 amplitude and latency informed event-related fMRI models yield different BOLD response patterns to a target detection task.
19580392-1,19580392,1,"Malfait N, Valyear KF, Culham JC, Anton JL, Brown LE, Gribble PL",Journal of cognitive neuroscience,2010,fMRI activation during observation of others' reach errors.
19595679-1,19595679,1,"Zhou Z, Ding M, Chen Y, Wright P, Lu Z, Liu Y",Brain research,2009,Detecting directional influence in fMRI connectivity analysis using PCA based Granger causality.
19632299-1,19632299,1,"Otsuka Y, Osaka N, Ikeda T, Osaka M",Neuroscience letters,2009,Individual differences in the theory of mind and superior temporal sulcus.
19632335-1,19632335,1,"Birn RM, Kenworthy L, Case L, Caravella R, Jones TB, Bandettini PA, Martin A",NeuroImage,2010,Neural systems supporting lexical search guided by letter and semantic category cues: a self-paced overt response fMRI study of verbal fluency.
19712703-1,19712703,1,"Rodriguez-Jimenez R, Avila C, Garcia-Navarro C, Bagney A, Aragon AM, Ventura-Campos N, Martinez-Gras I, Forn C, Ponce G, Rubio G, Jimenez-Arriero MA, Palomo T",Behavioural brain research,2009,Differential dorsolateral prefrontal cortex activation during a verbal n-back task according to sensory modality.
19777553-1,19777553,1,"Kasparek T, Marecek R, Schwarz D, Prikryl R, Vanicek J, Mikl M, Ceskova E",Human brain mapping,2010,Source-based morphometry of gray matter volume in men with first-episode schizophrenia.
19796632-1,19796632,1,"Dommes E, Bauknecht HC, Scholz G, Rothemund Y, Hensel J, Klingebiel R",Brain research,2009,Auditory cortex stimulation by low-frequency tones-an fMRI study.
19896958-1,19896958,1,"Zarate JM, Wood S, Zatorre RJ",Neuropsychologia,2010,Neural networks involved in voluntary and involuntary vocal pitch regulation in experienced singers.
19900561-1,19900561,1,"Arja SK, Feng Z, Chen Z, Caprihan A, Kiehl KA, Adali T, Calhoun VD",NeuroImage,2010,Changes in fMRI magnitude data and phase data observed in block-design and event-related tasks.
20061325-1,20061325,1,"Blau V, Reithler J, van Atteveldt N, Seitz J, Gerretsen P, Goebel R, Blomert L",Brain : a journal of neurology,2010,Deviant processing of letters and speech sounds as proximate cause of reading failure: a functional magnetic resonance imaging study of dyslexic children.
20146616-1,20146616,1,"Blumenfeld RS, Parks CM, Yonelinas AP, Ranganath C",Journal of cognitive neuroscience,2011,Putting the pieces together: the role of dorsolateral prefrontal cortex in relational memory encoding.
