id,study_id,contrast_id,authors,journal,year,title
12379601-1,12379601,1,"Shulman GL, d'Avossa G, Tansy AP, Corbetta M","Cerebral cortex (New York, N.Y. : 1991)",2002,Two attentional processes in the parietal lobe.
12477696-1,12477696,1,"Daselaar SM, Veltman DJ, Rombouts SA, Raaijmakers JG, Jonker C",Brain : a journal of neurology,2003,Neuroanatomical correlates of episodic encoding and retrieval in young and elderly subjects.
12477708-1,12477708,1,"Morcom AM, Good CD, Frackowiak RS, Rugg MD",Brain : a journal of neurology,2003,Age effects on the neural correlates of successful memory encoding.
12507945-1,12507945,1,"Bullmore E, Suckling J, Zelaya F, Long C, Honey G, Reed L, Routledge C, Ng V, Fletcher P, Brown J, Williams SC","Cerebral cortex (New York, N.Y. : 1991)",2003,Practice and difficulty evoke anatomically and pharmacologically dissociable brain activation dynamics.
12518293-1,12518293,1,"Abel KM, Allin MP, Kucharska-Pietura K, Andrew C, Williams S, David AS, Phillips ML",Human brain mapping,2003,Ketamine and fMRI BOLD signal: distinguishing between effects mediated by change  in blood flow versus change in cognitive state.
12599280-1,12599280,1,"Peng DL, Xu D, Jin Z, Luo Q, Ding GS, Perry C, Zhang L, Liu Y",Human brain mapping,2003,Neural basis of the non-attentional processing of briefly presented words.
12781725-1,12781725,1,"Burgund ED, Lugar HM, Miezin FM, Petersen SE",NeuroImage,2003,Sustained and transient activity during an object-naming task: a mixed blocked and event-related fMRI study.
12811732-1,12811732,1,"Booth JR, Burman DD, Meyer JR, Gitelman DR, Parrish TB, Mesulam MM",Human brain mapping,2003,Relation between brain activation and lexical performance.
12948716-1,12948716,1,"Michelon P, Snyder AZ, Buckner RL, McAvoy M, Zacks JM",NeuroImage,2003,Neural correlates of incongruous visual information. An event-related fMRI study.
14568448-1,14568448,1,"Booth JR, Burman DD, Meyer JR, Lei Z, Trommer BL, Davenport ND, Li W, Parrish TB, Gitelman DR, Mesulam MM",NeuroImage,2003,Neural development of selective attention and response inhibition.
14568470-1,14568470,1,"Gould RL, Brown RG, Owen AM, ffytche DH, Howard RJ",NeuroImage,2003,fMRI BOLD response to increasing task difficulty during successful paired associates learning.
14691061-1,14691061,1,"Ramsey NF, Jansma JM, Jager G, Van Raalten T, Kahn RS",Brain : a journal of neurology,2004,Neurophysiological factors in human information processing capacity.
14736856-1,14736856,1,"Monchi O, Petrides M, Doyon J, Postuma RB, Worsley K, Dagher A",The Journal of neuroscience : the official journal of the Society for Neuroscience,2004,Neural bases of set-shifting deficits in Parkinson's disease.
14741668-1,14741668,1,"Herron JE, Henson RN, Rugg MD",NeuroImage,2004,Probability effects on the neural correlates of retrieval success: an fMRI study.
15006656-1,15006656,1,"Manoach DS, White NS, Lindgren KA, Heckers S, Coleman MJ, Dubal S, Holzman PS",NeuroImage,2004,Hemispheric specialization of the lateral prefrontal cortex for strategic processing during spatial and shape working memory.
15016426-1,15016426,1,"Remy F, Mirrashed F, Campbell B, Richter W",Neuroscience letters,2004,Mental calculation impairment in Alzheimer's disease: a functional magnetic resonance imaging study.
15084491-1,15084491,1,"Rama P, Poremba A, Sala JB, Yee L, Malloy M, Mishkin M, Courtney SM","Cerebral cortex (New York, N.Y. : 1991)",2004,Dissociable functional cortical topographies for working memory maintenance of voice identity and location.
15130584-1,15130584,1,"Lambert S, Sampaio E, Mauss Y, Scheiber C",Brain research. Cognitive brain research,2004,Blindness and brain plasticity: contribution of mental imagery? An fMRI study.
15140927-1,15140927,1,"Chee MW, Choo WC",The Journal of neuroscience : the official journal of the Society for Neuroscience,2004,Functional imaging of working memory after 24 hr of total sleep deprivation.
15275913-1,15275913,1,"Pernet C, Franceries X, Basan S, Cassol E, Demonet JF, Celsis P",NeuroImage,2004,Anatomy and time course of discrimination and categorization processes in vision: an fMRI study.
15469927-1,15469927,1,"Chee MW, Soon CS, Lee HL, Pallier C",Proceedings of the National Academy of Sciences of the United States of America,2004,Left insula activation: a marker for language attainment in bilinguals.
15473975-1,15473975,1,"Greene JD, Nystrom LE, Engell AD, Darley JM, Cohen JD",Neuron,2004,The neural bases of cognitive conflict and control in moral judgment.
15567485-1,15567485,1,"Kowatari Y, Yamamoto M, Takahashi T, Kansaku K, Kitazawa S, Ueno S, Yamane S",Neuroscience research,2004,Dominance of the left oblique view in activating the cortical network for face recognition.
15670688-1,15670688,1,"Achim AM, Lepage M",NeuroImage,2005,Dorsolateral prefrontal cortex involvement in memory post-retrieval monitoring revealed in both item and associative recognition tests.
15681032-1,15681032,1,"Naganuma T, Nose I, Inoue K, Takemoto A, Katsuyama N, Taira M",Neuroscience research,2005,Information processing of geometrical features of a surface based on binocular disparity cues: an fMRI study.
15716399-1,15716399,1,"Tatsuno Y, Sakai KL",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,"Language-related activations in the left prefrontal regions are differentially modulated by age, proficiency, and task demands."
15784437-1,15784437,1,"Choo WC, Lee WW, Venkatraman V, Sheu FS, Chee MW",NeuroImage,2005,Dissociation of cortical regions modulated by both working memory load and sleep  deprivation and by sleep deprivation alone.
15795139-1,15795139,1,"Fishbein DH, Eldreth DL, Hyde C, Matochik JA, London ED, Contoreggi C, Kurian V, Kimes AS, Breeden A, Grant S",Brain research. Cognitive brain research,2005,Risky decision making and the anterior cingulate cortex in abstinent drug abusers and nonusers.
15808973-1,15808973,1,"Reed CL, Klatzky RL, Halgren E",NeuroImage,2005,What vs. where in touch: an fMRI study.
15808991-1,15808991,1,"Villalobos ME, Mizuno A, Dahl BC, Kemmotsu N, Muller RA",NeuroImage,2005,Reduced functional connectivity between V1 and inferior frontal cortex associated with visuomotor performance in autism.
15858056-1,15858056,1,"Sawamura H, Georgieva S, Vogels R, Vanduffel W, Orban GA",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Using functional magnetic resonance imaging to assess adaptation and size invariance of shape processing by humans and monkeys.
15872107-1,15872107,1,"Kincade JM, Abrams RA, Astafiev SV, Shulman GL, Corbetta M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,An event-related functional magnetic resonance imaging study of voluntary and stimulus-driven orienting of attention.
15924867-1,15924867,1,"Sigman M, Pan H, Yang Y, Stern E, Silbersweig D, Gilbert CD",Neuron,2005,Top-down reorganization of activity in the visual pathway after learning a shape  identification task.
15930389-1,15930389,1,"Bitan T, Booth JR, Choy J, Burman DD, Gitelman DR, Mesulam MM",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Shifts of effective connectivity within a language network during rhyming and spelling.
15993630-1,15993630,1,"Peyrin C, Schwartz S, Seghier M, Michel C, Landis T, Vuilleumier P",NeuroImage,2005,Hemispheric specialization of human inferior temporal cortex during coarse-to-fine and fine-to-coarse analysis of natural visual scenes.
16005247-1,16005247,1,"Deutschlander A, Marx E, Stephan T, Riedel E, Wiesmann M, Dieterich M, Brandt T",NeuroImage,2005,Asymmetric modulation of human visual cortex activity during 10 degrees lateral gaze (fMRI study).
16019232-1,16019232,1,"Wager TD, Sylvester CY, Lacey SC, Nee DE, Franklin M, Jonides J",NeuroImage,2005,Common and unique components of response inhibition revealed by fMRI.
16076549-1,16076549,1,"Manoach DS, White N, Lindgren KA, Heckers S, Coleman MJ, Dubal S, Goff DC, Holzman PS",Schizophrenia research,2005,Intact hemispheric specialization for spatial and shape working memory in schizophrenia.
16084858-1,16084858,1,"Uher R, Murphy T, Friederich HC, Dalgleish T, Brammer MJ, Giampietro V, Phillips ML, Andrew CM, Ng VW, Williams SC, Campbell IC, Treasure J",Biological psychiatry,2005,Functional neuroanatomy of body shape perception in healthy and eating-disordered women.
16087353-1,16087353,1,"Straube T, Glauer M, Dilger S, Mentzel HJ, Miltner WH",NeuroImage,2006,Effects of cognitive-behavioral therapy on brain activation in specific phobia.
16109493-1,16109493,1,"Erickson KI, Colcombe SJ, Wadhwa R, Bherer L, Peterson MS, Scalf PE, Kramer AF",NeuroImage,2005,Neural correlates of dual-task performance after minimizing task-preparation.
16228196-1,16228196,1,"Fu CH, Abel KM, Allin MP, Gasston D, Costafreda SG, Suckling J, Williams SC, McGuire PK",Psychopharmacology,2005,Effects of ketamine on prefrontal and striatal regions in an overt verbal fluency task: a functional magnetic resonance imaging study.
16257546-1,16257546,1,"Brem S, Bucher K, Halder P, Summers P, Dietrich T, Martin E, Brandeis D",NeuroImage,2006,Evidence for developmental changes in the visual word processing network beyond adolescence.
16281285-1,16281285,1,"Husain FT, Fromm SJ, Pursley RH, Hosey LA, Braun AR, Horwitz B",Human brain mapping,2006,Neural bases of categorization of simple speech and nonspeech sounds.
16337110-1,16337110,1,"Nebel K, Wiese H, Stude P, de Greiff A, Diener HC, Keidel M",Brain research. Cognitive brain research,2005,On the neural basis of focused and divided attention.
16337706-1,16337706,1,"Kawawaki D, Shibata T, Goda N, Doya K, Kawato M",Neuroscience research,2006,Anterior and superior lateral occipito-temporal cortex responsible for target motion prediction during overt and covert visual pursuit.
16339798-1,16339798,1,"Kaufmann C, Wehrle R, Wetter TC, Holsboer F, Auer DP, Pollmacher T, Czisch M",Brain : a journal of neurology,2006,Brain activation and hypothalamic functional connectivity during human non-rapid  eye movement sleep: an EEG/fMRI study.
16466933-1,16466933,1,"Forn C, Barros-Loscertales A, Escudero J, Belloch V, Campos S, Parcet MA, Avila C",NeuroImage,2006,Cortical reorganization during PASAT task in MS patients with preserved working memory functions.
16503328-1,16503328,1,"Johnson MR, Morris NA, Astur RS, Calhoun VD, Mathalon DH, Kiehl KA, Pearlson GD",Biological psychiatry,2006,A functional magnetic resonance imaging study of working memory abnormalities in  schizophrenia.
16537568-1,16537568,1,"Lind J, Persson J, Ingvar M, Larsson A, Cruts M, Van Broeckhoven C, Adolfsson R, Backman L, Nilsson LG, Petersson KM, Nyberg L",Brain : a journal of neurology,2006,Reduced functional brain activity response in cognitively intact apolipoprotein E epsilon4 carriers.
16549368-1,16549368,1,"Townsend J, Adamo M, Haist F",NeuroImage,2006,Changing channels: an fMRI study of aging and cross-modal attention shifts.
16616832-1,16616832,1,"Kumari V, Aasen I, Taylor P, Ffytche DH, Das M, Barkataki I, Goswami S, O'Connell P, Howlett M, Williams SC, Sharma T",Schizophrenia research,2006,Neural dysfunction and violence in schizophrenia: an fMRI investigation.
16626975-1,16626975,1,"Christensen MS, Ramsoy TZ, Lund TE, Madsen KH, Rowe JB",NeuroImage,2006,An fMRI study of the neural correlates of graded visual perception.
16706858-1,16706858,1,"Natale E, Marzi CA, Girelli M, Pavone EF, Pollmann S",The European journal of neuroscience,2006,ERP and fMRI correlates of endogenous and exogenous focusing of visual-spatial attention.
16757182-1,16757182,1,"Forkstam C, Hagoort P, Fernandez G, Ingvar M, Petersson KM",NeuroImage,2006,Neural correlates of artificial syntactic structure classification.
16769093-1,16769093,1,"Fernandes MA, Pacurar A, Moscovitch M, Grady C",Neuropsychologia,2006,Neural correlates of auditory recognition under full and divided attention in younger and older adults.
16806977-1,16806977,1,"Sugiura M, Sassa Y, Jeong H, Miura N, Akitsuki Y, Horie K, Sato S, Kawashima R",NeuroImage,2006,Multiple brain networks for visual self-recognition with different sensitivity for motion and body part.
16822972-1,16822972,1,"Chuah YM, Venkatraman V, Dinges DF, Chee MW",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,The neural basis of interindividual variability in inhibitory efficiency after sleep deprivation.
16828063-1,16828063,1,"Mizuno A, Villalobos ME, Davies MM, Dahl BC, Muller RA",Brain research,2006,Partially enhanced thalamocortical functional connectivity in autism.
16859648-1,16859648,1,"Mattler U, Wustenberg T, Heinze HJ",Brain research,2006,Common modules for processing invalidly cued events in the human cortex.
16928798-1,16928798,1,"Beurze SM, de Lange FP, Toni I, Medendorp WP",Journal of neurophysiology,2007,Integration of target and effector information in the human brain during reach planning.
16943547-1,16943547,1,"Hooker CI, Germine LT, Knight RT, D'Esposito M",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Amygdala response to facial expressions reflects emotional learning.
16949303-1,16949303,1,"Brown MR, Goltz HC, Vilis T, Ford KA, Everling S",NeuroImage,2006,"Inhibition and generation of saccades: rapid event-related fMRI of prosaccades, antisaccades, and nogo trials."
16959497-1,16959497,1,"Leland DS, Arce E, Feinstein JS, Paulus MP",NeuroImage,2006,Young adult stimulant users' increased striatal activation during uncertainty is  related to impulsivity.
16962075-1,16962075,1,"Buxbaum LJ, Kyle KM, Tang K, Detre JA",Brain research,2006,Neural substrates of knowledge of hand postures for object grasping and functional object use: evidence from fMRI.
17003078-1,17003078,1,"Indovina I, Macaluso E","Cerebral cortex (New York, N.Y. : 1991)",2007,Dissociation of stimulus relevance and saliency factors during shifts of visuospatial attention.
17065458-1,17065458,1,"Moore CD, Cohen MX, Ranganath C",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Neural mechanisms of expert skills in visual working memory.
17071109-1,17071109,1,"Ganis G, Schendan HE, Kosslyn SM",NeuroImage,2007,Neuroimaging evidence for object model verification theory: Role of prefrontal control in visual object categorization.
17133387-1,17133387,1,"Gur RC, Turetsky BI, Loughead J, Waxman J, Snyder W, Ragland JD, Elliott MA, Bilker WB, Arnold SE, Gur RE",Human brain mapping,2007,Hemodynamic responses in neural circuitries for detection of visual target and novelty: An event-related fMRI study.
17175179-1,17175179,1,"Chang C, Crottaz-Herbette S, Menon V",NeuroImage,2007,Temporal dynamics of basal ganglia response and connectivity during verbal working memory.
17217932-1,17217932,1,"Brody AL, Mandelkern MA, Olmstead RE, Jou J, Tiongson E, Allen V, Scheibal D, London ED, Monterosso JR, Tiffany ST, Korb A, Gan JJ, Cohen MS",Biological psychiatry,2007,Neural substrates of resisting craving during cigarette cue exposure.
17240169-1,17240169,1,"Manjaly ZM, Bruning N, Neufang S, Stephan KE, Brieber S, Marshall JC, Kamp-Becker I, Remschmidt H, Herpertz-Dahlmann B, Konrad K, Fink GR",NeuroImage,2007,Neurophysiological correlates of relatively enhanced local visual search in autistic adolescents.
17274020-1,17274020,1,"Tanabe J, Thompson L, Claus E, Dalwani M, Hutchison K, Banich MT",Human brain mapping,2007,Prefrontal cortex activity is reduced in gambling and nongambling substance users during decision-making.
17327919-1,17327919,1,"Mutschler I, Schulze-Bonhage A, Glauche V, Demandt E, Speck O, Ball T",PloS one,2007,A rapid sound-action association effect in human insular cortex.
17329129-1,17329129,1,"Aparicio M, Gounot D, Demont E, Metz-Lutz MN",NeuroImage,2007,Phonological processing in relation to reading: an fMRI study in deaf readers.
17344206-1,17344206,1,"Cicek M, Gitelman D, Hurley RS, Nobre A, Mesulam M","Cerebral cortex (New York, N.Y. : 1991)",2007,Anatomical physiology of spatial extinction.
17359923-1,17359923,1,"Jiang X, Bradley E, Rini RA, Zeffiro T, Vanmeter J, Riesenhuber M",Neuron,2007,Categorization training results in shape- and category-selective human neural plasticity.
17379262-1,17379262,1,"Ziemus B, Baumann O, Luerding R, Schlosser R, Schuierer G, Bogdahn U, Greenlee MW",Neuropsychologia,2007,Impaired working-memory after cerebellar infarcts paralleled by changes in BOLD signal of a cortico-cerebellar circuit.
17400195-1,17400195,1,"Deeley Q, Daly EM, Surguladze S, Page L, Toal F, Robertson D, Curran S, Giampietro V, Seal M, Brammer MJ, Andrew C, Murphy K, Phillips ML, Murphy DG",Biological psychiatry,2007,An event related functional magnetic resonance imaging study of facial emotion processing in Asperger syndrome.
17462914-1,17462914,1,"Mayer JS, Bittner RA, Nikolic D, Bledowski C, Goebel R, Linden DE",NeuroImage,2007,Common neural substrates for visual working memory and attention.
17475792-1,17475792,1,"Bjork JM, Smith AR, Danube CL, Hommer DW",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,Developmental differences in posterior mesofrontal cortex recruitment by risky rewards.
17517680-1,17517680,1,"Koshino H, Kana RK, Keller TA, Cherkassky VL, Minshew NJ, Just MA","Cerebral cortex (New York, N.Y. : 1991)",2008,fMRI investigation of working memory for faces in autism: visual coding and underconnectivity with frontal areas.
17576922-1,17576922,1,"Dosenbach NU, Fair DA, Miezin FM, Cohen AL, Wenger KK, Dosenbach RA, Fox MD, Snyder AZ, Vincent JL, Raichle ME, Schlaggar BL, Petersen SE",Proceedings of the National Academy of Sciences of the United States of America,2007,Distinct brain networks for adaptive and stable task control in humans.
17631361-1,17631361,1,"Kensinger EA, Schacter DL",Neuropsychologia,2007,Remembering the specific visual details of presented objects: neuroimaging evidence for effects of emotion.
17652467-1,17652467,1,"Park H, Rugg MD","Cerebral cortex (New York, N.Y. : 1991)",2008,The relationship between study processing and the effects of cue congruency at retrieval: fMRI support for transfer appropriate processing.
17822681-1,17822681,1,"Fehr T, Code C, Herrmann M",Brain research,2007,Common brain regions underlying different arithmetic operations as revealed by conjunct fMRI-BOLD activation.
17849020-1,17849020,1,"Meister IG, Iacoboni M",PloS one,2007,No language-specific activation during linguistic processing of observed actions.
17925295-1,17925295,1,"Davis SW, Dennis NA, Daselaar SM, Fleck MS, Cabeza R","Cerebral cortex (New York, N.Y. : 1991)",2008,Que PASA? The posterior-anterior shift in aging.
17934190-1,17934190,1,"Lundstrom JN, Boyle JA, Zatorre RJ, Jones-Gotman M","Cerebral cortex (New York, N.Y. : 1991)",2008,Functional neuronal processing of body odors differs from that of similar common  odors.
17948885-1,17948885,1,"Tsukiura T, Suzuki C, Shigemune Y, Mochizuki-Kawai H",Human brain mapping,2008,Differential contributions of the anterior temporal and medial temporal lobe to the retrieval of memory for person identity information.
17957704-1,17957704,1,"Bolger DJ, Hornickel J, Cone NE, Burman DD, Booth JR",Human brain mapping,2008,Neural correlates of orthographic and phonological consistency effects in children.
18032565-1,18032565,1,"Curtis CE, Connolly JD",Journal of neurophysiology,2008,Saccade preparation signals in the human frontal and parietal cortices.
18037455-1,18037455,1,"Martin R, Houssemand C, Schiltz C, Burnod Y, Alexandre F",Neuropsychologia,2008,Is there continuity between categorical and coordinate spatial relations coding?  Evidence from a grid/no-grid working memory paradigm.
18042643-1,18042643,1,"Mitchell DJ, Cusack R","Cerebral cortex (New York, N.Y. : 1991)",2008,"Flexible, capacity-limited activity of posterior parietal cortex in perceptual as well as visual short-term memory tasks."
18061483-1,18061483,1,"Ketteler D, Kastrau F, Vohn R, Huber W",NeuroImage,2008,The subcortical role of language processing. High level linguistic features such  as ambiguity-resolution and the human brain; an fMRI study.
18093736-1,18093736,1,"Fehr T, Code C, Herrmann M",Neuroscience letters,2008,Auditory task presentation reveals predominantly right hemispheric fMRI activation patterns during mental calculation.
18329673-1,18329673,1,"Premkumar P, Fannon D, Kuipers E, Simmons A, Frangou S, Kumari V",Neuropsychologia,2008,Emotional decision-making and its dissociable components in schizophrenia and schizoaffective disorder: a behavioural and MRI investigation.
18343462-1,18343462,1,"Vilberg KL, Rugg MD",Neuropsychologia,2008,Memory retrieval and the parietal cortex: a review of evidence from a dual-process perspective.
18433807-1,18433807,1,"Villarreal M, Fridman EA, Amengual A, Falasco G, Gerschcovich ER, Ulloa ER, Leiguarda RC",Neuropsychologia,2008,The neural substrate of gesture recognition.
18445602-1,18445602,1,"Chikazoe J, Jimura K, Asari T, Yamashita K, Morimoto H, Hirose S, Miyashita Y, Konishi S","Cerebral cortex (New York, N.Y. : 1991)",2009,Functional dissociation in right inferior frontal cortex during performance of go/no-go task.
18471837-1,18471837,1,"Ciaramelli E, Grady CL, Moscovitch M",Neuropsychologia,2008,Top-down and bottom-up attention to memory: a hypothesis (AtoM) on the role of the posterior parietal cortex in memory retrieval.
18476766-1,18476766,1,"Stock O, Roder B, Burke M, Bien S, Rosler F",Journal of cognitive neuroscience,2009,Cortical activation patterns during long-term memory retrieval of visually or haptically encoded objects and locations.
18479943-1,18479943,1,"Guillot A, Collet C, Nguyen VA, Malouin F, Richards C, Doyon J",NeuroImage,2008,Functional neuroanatomical networks associated with expertise in motor imagery.
18485743-1,18485743,1,"Li CS, Yan P, Sinha R, Lee TW",NeuroImage,2008,Subcortical processes of motor response inhibition during a stop signal task.
18495886-1,18495886,1,"Chee MW, Tan JC, Zheng H, Parimal S, Weissman DH, Zagorodnov V, Dinges DF",The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,Lapsing during sleep deprivation is associated with distributed changes in brain  activation.
18514678-1,18514678,1,"Deng Y, Booth JR, Chou TL, Ding GS, Peng DL",Neuropsychologia,2008,Item-specific and generalization effects on brain activation when learning Chinese characters.
18524902-1,18524902,1,"Dodds CM, Muller U, Clark L, van Loon A, Cools R, Robbins TW",The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,Methylphenidate has differential effects on blood oxygenation level-dependent signal related to cognitive subprocesses of reversal learning.
18573510-1,18573510,1,"McNab F, Leroux G, Strand F, Thorell L, Bergman S, Klingberg T",Neuropsychologia,2008,"Common and unique components of inhibition and working memory: an fMRI, within-subjects investigation."
18620789-1,18620789,1,"Vuontela V, Steenari MR, Aronen ET, Korvenoja A, Aronen HJ, Carlson S",Brain and cognition,2009,Brain activation and deactivation during location and color working memory tasks  in 11-13-year-old children.
18632120-1,18632120,1,"Cohen Kadosh R, Cohen Kadosh K, Henik A, Linden DE",Neuropsychologia,2008,"Processing conflicting information: facilitation, interference, and functional connectivity."
18634891-1,18634891,1,"Emery L, Heaven TJ, Paxton JL, Braver TS",NeuroImage,2008,Age-related changes in neural activity during performance matched working memory  manipulation.
18639469-1,18639469,1,"Seghier ML, Lee HL, Schofield T, Ellis CL, Price CJ",NeuroImage,2008,Inter-subject variability in the use of two different neuronal networks for reading aloud familiar words.
18691632-1,18691632,1,"Wang C, Wai Y, Weng Y, Yu J, Wang J",Neuroscience letters,2008,The cortical modulation from the external cues during gait observation and imagination.
18702586-1,18702586,1,"Milivojevic B, Hamm JP, Corballis MC",Journal of cognitive neuroscience,2009,Functional neuroanatomy of mental rotation.
18771801-1,18771801,1,"Tylen K, Wallentin M, Roepstorff A",Brain and language,2009,Say it with flowers! An fMRI study of object mediated communication.
18796430-1,18796430,1,"Bohlhalter S, Hattori N, Wheaton L, Fridman E, Shamim EA, Garraux G, Hallett M","Cerebral cortex (New York, N.Y. : 1991)",2009,Gesture subtype-dependent left lateralization of praxis planning: an event-related fMRI study.
18823252-1,18823252,1,"Fagioli S, Macaluso E",Journal of cognitive neuroscience,2009,Attending to multiple visual streams: interactions between location-based and category-based attentional selection.
18835075-1,18835075,1,"Eslinger PJ, Blair C, Wang J, Lipovsky B, Realmuto J, Baker D, Thorne S, Gamson D, Zimmerman E, Rohrer L, Yang QX",Brain and cognition,2009,Developmental shifts in fMRI activations during visuospatial relational reasoning.
18952070-1,18952070,1,"Hsieh L, Young RA, Bowyer SM, Moran JE, Genik RJ 2nd, Green CC, Chiang YR, Yu YJ, Liao CC, Seaman S",Brain research,2009,Conversation effects on neural mechanisms underlying reaction time to visual events while viewing a driving scene: fMRI analysis and asynchrony model.
18952675-1,18952675,1,"van den Heuvel OA, Remijnse PL, Mataix-Cols D, Vrenken H, Groenewegen HJ, Uylings HB, van Balkom AJ, Veltman DJ",Brain : a journal of neurology,2009,The major symptom dimensions of obsessive-compulsive disorder are mediated by partially distinct neural systems.
18952678-1,18952678,1,"Church JA, Fair DA, Dosenbach NU, Cohen AL, Miezin FM, Petersen SE, Schlaggar BL",Brain : a journal of neurology,2009,Control networks in paediatric Tourette syndrome show immature and anomalous patterns of functional connectivity.
18992228-1,18992228,1,"Pessoa L, Rossi A, Japee S, Desimone R, Ungerleider LG",Brain research,2009,Attentional control during the transient updating of cue information.
18992759-1,18992759,1,"Chiao JY, Harada T, Oby ER, Li Z, Parrish T, Bridge DJ",Neuropsychologia,2009,Neural representations of social status hierarchy in human inferior parietal cortex.
19015373-1,19015373,1,"Naumer MJ, Doehrmann O, Muller NG, Muckli L, Kaiser J, Hein G","Cerebral cortex (New York, N.Y. : 1991)",2009,Cortical plasticity of audio-visual object representations.
19059350-1,19059350,1,"Jankowski J, Scheef L, Huppe C, Boecker H",NeuroImage,2009,Distinct striatal regions for planning and executing novel and automated movement sequences.
19109459-1,19109459,1,"Hattori N, Shibasaki H, Wheaton L, Wu T, Matsuhashi M, Hallett M",Journal of neurophysiology,2009,Discrete parieto-frontal functional connectivity related to grasping.
19117278-1,19117278,1,"Smits M, Dippel DW, Houston GC, Wielopolski PA, Koudstaal PJ, Hunink MG, van der Lugt A",Human brain mapping,2009,Postconcussion syndrome after minor head injury: brain activation of working memory and attention.
19135767-1,19135767,1,"Gruber O, Melcher T, Diekhof EK, Karch S, Falkai P, Goschke T",Brain and cognition,2009,Brain mechanisms associated with background monitoring of the environment for potentially significant sensory events.
19172631-1,19172631,1,"Sui J, Adali T, Pearlson GD, Clark VP, Calhoun VD",Human brain mapping,2009,A method for accurate group difference detection by constraining the mixing coefficients in an ICA framework.
19199412-1,19199412,1,"Weidner R, Krummenacher J, Reimann B, Muller HJ, Fink GR",Journal of cognitive neuroscience,2009,Sources of top-down control in visual search.
19246473-1,19246473,1,"Schjoedt U, Stodkilde-Jorgensen H, Geertz AW, Roepstorff A",Social cognitive and affective neuroscience,2009,Highly religious participants recruit areas of social cognition in personal prayer.
