id,study_id,contrast_id,authors,journal,year,title
14568509-1,14568509,1,"Sperling R, Chua E, Cocchiarella A, Rand-Giovannetti E, Poldrack R, Schacter DL, Albert M",NeuroImage,2003,Putting names to faces: successful encoding of associative memories activates the anterior hippocampal formation.
14642287-1,14642287,1,"Wicker B, Keysers C, Plailly J, Royet JP, Gallese V, Rizzolatti G",Neuron,2003,Both of us disgusted in My insula: the common neural basis of seeing and feeling  disgust.
14736575-1,14736575,1,Stevens AA,Brain research. Cognitive brain research,2004,"Dissociating the cortical basis of memory for voices, words and tones."
15006652-1,15006652,1,"Mainero C, Caramia F, Pozzilli C, Pisani A, Pestalozza I, Borriello G, Bozzao L, Pantano P",NeuroImage,2004,fMRI evidence of brain reorganization during attention and memory tasks in multiple sclerosis.
15009154-1,15009154,1,"Stoeckel MC, Weder B, Binkofski F, Choi HJ, Amunts K, Pieperhoff P, Shah NJ, Seitz RJ",The European journal of neuroscience,2004,Left and right superior parietal lobule in tactile object discrimination.
15028641-1,15028641,1,"Cabeza R, Daselaar SM, Dolcos F, Prince SE, Budde M, Nyberg L","Cerebral cortex (New York, N.Y. : 1991)",2004,"Task-independent and task-specific age effects on brain activity during working memory, visual attention and episodic retrieval."
15038009-1,15038009,1,"Wylie GR, Javitt DC, Foxe JJ",Human brain mapping,2004,Don't think of a white bear: an fMRI investigation of the effects of sequential instructional sets on cortical activity in a task-switching paradigm.
15046729-1,15046729,1,"Pinel P, Piazza M, Le Bihan D, Dehaene S",Neuron,2004,"Distributed and overlapping cerebral representations of number, size, and luminance during comparative judgments."
15050563-1,15050563,1,"Sugiura M, Gotoh R, Okada K, Yamaguchi K, Itoh M, Fukuda H, Kawashima R",NeuroImage,2004,Target dependency of brain mechanism involved in dispositional inference: a PET study.
15084491-1,15084491,1,"Rama P, Poremba A, Sala JB, Yee L, Malloy M, Mishkin M, Courtney SM","Cerebral cortex (New York, N.Y. : 1991)",2004,Dissociable functional cortical topographies for working memory maintenance of voice identity and location.
15195287-1,15195287,1,"Haslinger B, Erhard P, Altenmuller E, Hennenlotter A, Schwaiger M, Grafin von Einsiedel H, Rummeny E, Conrad B, Ceballos-Baumann AO",Human brain mapping,2004,Reduced recruitment of motor association areas during bimanual coordination in concert pianists.
15275915-1,15275915,1,"Horovitz SG, Rossion B, Skudlarski P, Gore JC",NeuroImage,2004,Parametric design and correlational analyses help integrating fMRI and electrophysiological data during face processing.
15275917-1,15275917,1,"MacSweeney M, Campbell R, Woll B, Giampietro V, David AS, McGuire PK, Calvert GA, Brammer MJ",NeuroImage,2004,Dissociating linguistic and nonlinguistic gestural communication in the brain.
15275925-1,15275925,1,"Rilling JK, Sanfey AG, Aronson JA, Nystrom LE, Cohen JD",NeuroImage,2004,The neural correlates of theory of mind within interpersonal interactions.
15488409-1,15488409,1,"Zhang JX, Feng CM, Fox PT, Gao JH, Tan LH",NeuroImage,2004,Is left inferior frontal gyrus a general mechanism for selection?
15572117-1,15572117,1,"Corlett PR, Aitken MR, Dickinson A, Shanks DR, Honey GD, Honey RA, Robbins TW, Bullmore ET, Fletcher PC",Neuron,2004,Prediction error during retrospective revaluation of causal associations in humans: fMRI evidence in favor of an associative model of learning.
15593271-1,15593271,1,"Laurens KR, Kiehl KA, Liddle PF",Human brain mapping,2005,A supramodal limbic-paralimbic-neocortical network supports goal-directed stimulus processing.
15627596-1,15627596,1,"Egner T, Hirsch J",NeuroImage,2005,The neural correlates and functional integration of cognitive control in a Stroop task.
15647525-1,15647525,1,"Raz N, Amedi A, Zohary E","Cerebral cortex (New York, N.Y. : 1991)",2005,V1 activation in congenitally blind humans is associated with episodic retrieval.
15716306-1,15716306,1,"Noppeney U, Price CJ, Duncan JS, Koepp MJ",Brain : a journal of neurology,2005,Reading skills after left anterior temporal lobe resection: an fMRI study.
15850740-1,15850740,1,"Karlsgodt KH, Shirinyan D, van Erp TG, Cohen MS, Cannon TD",NeuroImage,2005,Hippocampal activations during encoding and retrieval in a verbal working memory  paradigm.
15929092-1,15929092,1,"Hesling I, Dilharreguy B, Clement S, Bordessoules M, Allard M",Human brain mapping,2005,Cerebral mechanisms of prosodic sensory integration using low-frequency bands of  connected speech.
15950492-1,15950492,1,"Loubinoux I, Tombari D, Pariente J, Gerdelat-Mas A, Franceries X, Cassol E, Rascol O, Pastor J, Chollet F",NeuroImage,2005,Modulation of behavior and cortical motor activity in healthy subjects by a chronic administration of a serotonin enhancer.
15953488-1,15953488,1,"Bertolino A, Arciero G, Rubino V, Latorre V, De Candia M, Mazzola V, Blasi G, Caforio G, Hariri A, Kolachana B, Nardini M, Weinberger DR, Scarabino T",Biological psychiatry,2005,Variation of human amygdala response during threatening stimuli as a function of  5'HTTLPR genotype and personality style.
15965207-1,15965207,1,"Gale SD, Baxter L, Roundy N, Johnson SC","Journal of neurology, neurosurgery, and psychiatry",2005,Traumatic brain injury and grey matter concentration: a preliminary voxel based morphometry study.
16009569-1,16009569,1,"Simmons A, Miller D, Feinstein JS, Goldberg TE, Paulus MP",NeuroImage,2005,Left inferior prefrontal cortex activation during a semantic decision-making task predicts the degree of semantic organization.
16019232-1,16019232,1,"Wager TD, Sylvester CY, Lacey SC, Nee DE, Franklin M, Jonides J",NeuroImage,2005,Common and unique components of response inhibition revealed by fMRI.
16084739-1,16084739,1,"Kuchinke L, Jacobs AM, Grubich C, Vo ML, Conrad M, Herrmann M",NeuroImage,2005,Incidental effects of emotional valence in single word processing: an fMRI study.
16087353-1,16087353,1,"Straube T, Glauer M, Dilger S, Mentzel HJ, Miltner WH",NeuroImage,2006,Effects of cognitive-behavioral therapy on brain activation in specific phobia.
16154453-1,16154453,1,"Simons JS, Owen AM, Fletcher PC, Burgess PW",Neuropsychologia,2005,Anterior prefrontal cortex and the recollection of contextual information.
16213162-1,16213162,1,"Burgmer M, Konrad C, Jansen A, Kugel H, Sommer J, Heindel W, Ringelstein EB, Heuft G, Knecht S",NeuroImage,2006,Abnormal brain activation during movement observation in patients with conversion paralysis.
16290261-1,16290261,1,"Mashal N, Faust M, Hendler T, Jung-Beeman M",Brain and language,2007,An fMRI investigation of the neural correlates underlying the processing of novel metaphoric expressions.
16298426-1,16298426,1,"Ahrens K, Liu HL, Lee CY, Gong SP, Fang SY, Hsu YY",Brain and language,2007,Functional MRI of conventional and anomalous metaphors in Mandarin Chinese.
16307253-1,16307253,1,"Sturm W, Schmenk B, Fimm B, Specht K, Weis S, Thron A, Willmes K",Experimental brain research,2006,Spatial attention: more than intrinsic alerting?
16406256-1,16406256,1,"Musso F, Konrad A, Vucurevic G, Schaffner C, Friedrich B, Frech P, Stoeter P, Winterer G",NeuroImage,2006,Distributed BOLD-response in association cortex vector state space predicts reaction time during selective attention.
16406379-1,16406379,1,"Xiao Z, Lee T, Zhang JX, Wu Q, Wu R, Weng X, Hu X",Drug and alcohol dependence,2006,Thirsty heroin addicts show different fMRI activations when exposed to water-related and drug-related cues.
16414279-1,16414279,1,"Cerf-Ducastel B, Murphy C",NeuroImage,2006,Neural substrates of cross-modal olfactory recognition memory: an fMRI study.
16488627-1,16488627,1,"Drobyshevsky A, Baumann SB, Schneider W",NeuroImage,2006,"A rapid fMRI task battery for mapping of visual, motor, cognitive, and emotional  function."
16513368-1,16513368,1,"Zysset S, Wendt CS, Volz KG, Neumann J, Huber O, von Cramon DY",NeuroImage,2006,The neural implementation of multi-attribute decision making: a parametric fMRI study with human subjects.
16513369-1,16513369,1,"van der Veen FM, Evers EA, van Deursen JA, Deutz NE, Backes WH, Schmitt JA",NeuroImage,2006,Acute tryptophan depletion reduces activation in the right hippocampus during encoding in an episodic memory task.
16584892-1,16584892,1,"Spiers HJ, Maguire EA",NeuroImage,2006,"Thoughts, behaviour, and brain dynamics during navigation in the real world."
16616832-1,16616832,1,"Kumari V, Aasen I, Taylor P, Ffytche DH, Das M, Barkataki I, Goswami S, O'Connell P, Howlett M, Williams SC, Sharma T",Schizophrenia research,2006,Neural dysfunction and violence in schizophrenia: an fMRI investigation.
16638796-1,16638796,1,"Saur D, Lange R, Baumgaertner A, Schraknepper V, Willmes K, Rijntjes M, Weiller C",Brain : a journal of neurology,2006,Dynamics of language reorganization after stroke.
16639741-1,16639741,1,"Weiss PH, Rahbari NN, Lux S, Pietrzyk U, Noth J, Fink GR",Human brain mapping,2006,Processing the spatial configuration of complex actions involves right posterior  parietal cortex: An fMRI study with clinical implications.
16644236-1,16644236,1,"Amin Z, Epperson CN, Constable RT, Canli T",NeuroImage,2006,Effects of estrogen variation on neural correlates of emotional response inhibition.
16650836-1,16650836,1,"Garavan H, Hester R, Murphy K, Fassbender C, Kelly C",Brain research,2006,Individual differences in the functional neuroanatomy of inhibitory control.
16699081-1,16699081,1,"Eriksson J, Larsson A, Ahlstrom KR, Nyberg L","Cerebral cortex (New York, N.Y. : 1991)",2007,Similar frontal and distinct posterior cortical regions mediate visual and auditory perceptual awareness.
16730754-1,16730754,1,"Shergill SS, Tracy DK, Seal M, Rubia K, McGuire P",Neuropsychologia,2006,Timing of covert articulation: an fMRI study.
16757182-1,16757182,1,"Forkstam C, Hagoort P, Fernandez G, Ingvar M, Petersson KM",NeuroImage,2006,Neural correlates of artificial syntactic structure classification.
16772176-1,16772176,1,"Koechlin E, Jubault T",Neuron,2006,Broca's area and the hierarchical organization of human behavior.
16861011-1,16861011,1,"Fliessbach K, Weis S, Klaver P, Elger CE, Weber B",NeuroImage,2006,The effect of word concreteness on recognition memory.
16904083-1,16904083,1,"Hammer A, Goebel R, Schwarzbach J, Munte TF, Jansma BM",Brain research,2007,When sex meets syntactic gender on a neural basis during pronoun processing.
16934234-1,16934234,1,"Brambati SM, Termine C, Ruffino M, Danna M, Lanzi G, Stella G, Cappa SF, Perani D",Brain research,2006,Neuropsychological deficits and neural dysfunction in familial dyslexia.
16944483-1,16944483,1,"Forn C, Barros-Loscertales A, Escudero J, Benlloch V, Campos S, Antonia Parcet M, Avila C",Human brain mapping,2007,Compensatory activations in patients with multiple sclerosis during preserved performance on the auditory N-back task.
17020747-1,17020747,1,"Weiss AP, Goff D, Schacter DL, Ditman T, Freudenreich O, Henderson D, Heckers S",Biological psychiatry,2006,Fronto-hippocampal function during temporal context monitoring in schizophrenia.
17029760-1,17029760,1,"Fitzgerald PB, Oxley TJ, Laird AR, Kulkarni J, Egan GF, Daskalakis ZJ",Psychiatry research,2006,An analysis of functional neuroimaging studies of dorsolateral prefrontal cortical activity in depression.
17150984-1,17150984,1,"Postle BR, Hamidi M","Cerebral cortex (New York, N.Y. : 1991)",2007,Nonvisual codes and nonvisual brain areas support visual working memory.
17151834-1,17151834,1,"Meisenzahl EM, Scheuerecker J, Zipse M, Ufer S, Wiesmann M, Frodl T, Koutsouleris N, Zetzsche T, Schmitt G, Riedel M, Spellmann I, Dehning S, Linn J, Bruckmann H, Moller HJ",European archives of psychiatry and clinical neuroscience,2006,Effects of treatment with the atypical neuroleptic quetiapine on working memory function: a functional MRI follow-up investigation.
17173876-1,17173876,1,"Yeh YY, Kuo BC, Liu HL",Brain research,2007,The neural correlates of attention orienting in visuospatial working memory for detecting feature and conjunction changes.
17178236-1,17178236,1,"Klaver P, Schnaidt M, Fell J, Ruhlmann J, Elger CE, Fernandez G",NeuroImage,2007,Functional dissociations in top-down control dependent neural repetition priming.
17188464-1,17188464,1,"Weiss EM, Siedentopf C, Golaszewski S, Mottaghy FM, Hofer A, Kremser C, Felber S, Fleischhacker WW",Psychiatry research,2007,Brain activation patterns during a selective attention test--a functional MRI study in healthy volunteers and unmedicated patients during an acute episode of schizophrenia.
17204295-1,17204295,1,"Maurer D, O'Craven KM, Le Grand R, Mondloch CJ, Springer MV, Lewis TL, Grady CL",Neuropsychologia,2007,Neural correlates of processing facial identity based on features versus their spacing.
17270466-1,17270466,1,"Grezes J, Pichon S, de Gelder B",NeuroImage,2007,Perceiving fear in dynamic body expressions.
17274024-1,17274024,1,"Liu Y, Dunlap S, Fiez J, Perfetti C",Human brain mapping,2007,Evidence for neural accommodation to a writing system following learning.
17359923-1,17359923,1,"Jiang X, Bradley E, Rini RA, Zeffiro T, Vanmeter J, Riesenhuber M",Neuron,2007,Categorization training results in shape- and category-selective human neural plasticity.
17376855-1,17376855,1,"Epstein RA, Higgins JS, Jablonski K, Feiler AM",Journal of neurophysiology,2007,Visual scene processing in familiar and unfamiliar environments.
17412567-1,17412567,1,"Lanius RA, Frewen PA, Girotti M, Neufeld RW, Stevens TK, Densmore M",Psychiatry research,2007,Neural correlates of trauma script-imagery in posttraumatic stress disorder with  and without comorbid major depression: a functional MRI investigation.
17462914-1,17462914,1,"Mayer JS, Bittner RA, Nikolic D, Bledowski C, Goebel R, Linden DE",NeuroImage,2007,Common neural substrates for visual working memory and attention.
17478107-1,17478107,1,"Kleber B, Birbaumer N, Veit R, Trevorrow T, Lotze M",NeuroImage,2007,Overt and imagined singing of an Italian aria.
17490991-1,17490991,1,"Lauro LJ, Tettamanti M, Cappa SF, Papagno C","Cerebral cortex (New York, N.Y. : 1991)",2008,Idiom comprehension: a prefrontal task?
17499159-1,17499159,1,"Buccino G, Baumgaertner A, Colle L, Buechel C, Rizzolatti G, Binkofski F",NeuroImage,2007,The neural basis for understanding non-intended actions.
17512615-1,17512615,1,"Gu X, Han S",Behavioural brain research,2007,Neural substrates underlying evaluation of pain in actions depicted in words.
17555989-1,17555989,1,"Sabb FW, Bilder RM, Chou M, Bookheimer SY",NeuroImage,2007,Working memory effects on semantic processing: priming differences in pars orbitalis.
17591598-1,17591598,1,"Ischebeck AK, Friederici AD, Alter K","Cerebral cortex (New York, N.Y. : 1991)",2008,Processing prosodic boundaries in natural and hummed speech: an FMRI study.
17596416-1,17596416,1,"Brown MR, Vilis T, Everling S",Journal of neurophysiology,2007,Frontoparietal activation with preparation for antisaccades.
17629502-1,17629502,1,"Lissek S, Hausmann M, Knossalla F, Peters S, Nicolas V, Gunturkun O, Tegenthoff M",NeuroImage,2007,Sex differences in cortical and subcortical recruitment during simple and complex motor control: an fMRI study.
17662699-1,17662699,1,"Shibata M, Abe J, Terao A, Miyamoto T",Brain research,2007,Neural mechanisms involved in the comprehension of metaphoric and literal sentences: an fMRI study.
17705220-1,17705220,1,"Ischebeck A, Heim S, Siedentopf C, Zamarian L, Schocke M, Kremser C, Egger K, Strenge H, Scheperjans F, Delazer M",Human brain mapping,2008,Are numbers special? Comparing the generation of verbal materials from ordered categories (months) to numbers and other categories (animals) in an fMRI study.
17707869-1,17707869,1,"Schlosser RG, Koch K, Wagner G, Nenadic I, Roebel M, Schachtzabel C, Axer M, Schultz C, Reichenbach JR, Sauer H",Neuropsychologia,2008,Inefficient executive cognitive control in schizophrenia is preceded by altered functional activation during information encoding: an fMRI study.
17716696-1,17716696,1,"Dennis NA, Kim H, Cabeza R",Neuropsychologia,2007,Effects of aging on true and false memory formation: an fMRI study.
17719567-1,17719567,1,"Fales CL, Barch DM, Rundle MM, Mintun MA, Snyder AZ, Cohen JD, Mathews J, Sheline YI",Biological psychiatry,2008,Altered emotional interference processing in affective and cognitive-control brain circuitry in major depression.
17765877-1,17765877,1,"Tomasi D, Goldstein RZ, Telang F, Maloney T, Alia-Klein N, Caparelli EC, Volkow ND",Brain research,2007,Widespread disruption in brain activation patterns to a working memory task during cocaine abstinence.
17888411-1,17888411,1,"Goldin PR, McRae K, Ramel W, Gross JJ",Biological psychiatry,2008,The neural bases of emotion regulation: reappraisal and suppression of negative emotion.
17897405-1,17897405,1,"Ohlendorf S, Kimmig H, Glauche V, Haller S",The European journal of neuroscience,2007,"Gaze pursuit, 'attention pursuit' and their effects on cortical activations."
17913474-1,17913474,1,"Takarae Y, Minshew NJ, Luna B, Sweeney JA",Psychiatry research,2007,Atypical involvement of frontostriatal systems during sensorimotor control in autism.
17913513-1,17913513,1,"Soldan A, Zarahn E, Hilton HJ, Stern Y",NeuroImage,2008,Global familiarity of visual stimuli affects repetition-related neural plasticity but not repetition priming.
17948882-1,17948882,1,"Qiu M, Ramani R, Swetye M, Constable RT",Human brain mapping,2008,Spatial nonuniformity of the resting CBF and BOLD responses to sevoflurane: in vivo study of normal human subjects with magnetic resonance imaging.
17949905-1,17949905,1,"Ferstl EC, von Cramon DY",Neuroscience letters,2007,"Time, space and emotion: fMRI reveals content-specific activation during text comprehension."
17957704-1,17957704,1,"Bolger DJ, Hornickel J, Cone NE, Burman DD, Booth JR",Human brain mapping,2008,Neural correlates of orthographic and phonological consistency effects in children.
17996463-1,17996463,1,"Sabri M, Binder JR, Desai R, Medler DA, Leitl MD, Liebenthal E",NeuroImage,2008,Attentional and linguistic interactions in speech perception.
18037455-1,18037455,1,"Martin R, Houssemand C, Schiltz C, Burnod Y, Alexandre F",Neuropsychologia,2008,Is there continuity between categorical and coordinate spatial relations coding?  Evidence from a grid/no-grid working memory paradigm.
18061483-1,18061483,1,"Ketteler D, Kastrau F, Vohn R, Huber W",NeuroImage,2008,The subcortical role of language processing. High level linguistic features such  as ambiguity-resolution and the human brain; an fMRI study.
18063476-1,18063476,1,"Pierno AC, Becchio C, Tubaldi F, Turella L, Castiello U",Neuroscience letters,2008,Motor ontology in representing gaze-object relations.
18206391-1,18206391,1,"Strobel A, Debener S, Sorger B, Peters JC, Kranczioch C, Hoechstetter K, Engel AK, Brocke B, Goebel R",NeuroImage,2008,Novelty and target processing during an auditory novelty oddball: a simultaneous  event-related potential and functional magnetic resonance imaging study.
18241912-1,18241912,1,"Momo K, Sakai H, Sakai KL",Brain and language,2008,Syntax in a native language still continues to develop in adults: honorification  judgment in Japanese.
18249420-1,18249420,1,"Capek CM, Macsweeney M, Woll B, Waters D, McGuire PK, David AS, Brammer MJ, Campbell R",Neuropsychologia,2008,Cortical circuits for silent speechreading in deaf and hearing people.
18281155-1,18281155,1,"Leung KK, Lee TM, Xiao Z, Wang Z, Zhang JX, Yip PS, Li LS",Neuroscience letters,2008,Neural activities for negative priming with affective stimuli: an fMRI study.
18367612-1,18367612,1,"Pochon JB, Riis J, Sanfey AG, Nystrom LE, Cohen JD",The Journal of neuroscience : the official journal of the Society for Neuroscience,2008,Functional imaging of decision conflict.
18476766-1,18476766,1,"Stock O, Roder B, Burke M, Bien S, Rosler F",Journal of cognitive neuroscience,2009,Cortical activation patterns during long-term memory retrieval of visually or haptically encoded objects and locations.
18571627-1,18571627,1,"Drapier D, Surguladze S, Marshall N, Schulze K, Fern A, Hall MH, Walshe M, Murray RM, McDonald C",Biological psychiatry,2008,Genetic liability for bipolar disorder is characterized by excess frontal activation in response to a working memory task.
18582581-1,18582581,1,"Stammler T, De Col R, Seifert F, Maihofner C",NeuroImage,2008,Functional imaging of sensory decline and gain induced by differential noxious stimulation.
18583050-1,18583050,1,"Iannilli E, Del Gratta C, Gerber JC, Romani GL, Hummel T",Pain,2008,"Trigeminal activation using chemical, electrical, and mechanical stimuli."
18586109-1,18586109,1,"Taylor Tavares JV, Clark L, Furey ML, Williams GB, Sahakian BJ, Drevets WC",NeuroImage,2008,Neural basis of abnormal response to negative feedback in unmedicated mood disorders.
18601941-1,18601941,1,"Ravizza SM, Carter CS",Neuropsychologia,2008,Shifting set about task switching: behavioral and neural evidence for distinct forms of cognitive flexibility.
18635342-1,18635342,1,"Buchheim A, Erk S, George C, Kachele H, Kircher T, Martius P, Pokorny D, Ruchsow M, Spitzer M, Walter H",Psychiatry research,2008,Neural correlates of attachment trauma in borderline personality disorder: a functional magnetic resonance imaging study.
18672352-1,18672352,1,"Bokde AL, Lopez-Bayo P, Born C, Dong W, Meindl T, Leinsinger G, Teipel SJ, Faltraco F, Reiser M, Moller HJ, Hampel H",Psychiatry research,2008,Functional abnormalities of the visual processing system in subjects with mild cognitive impairment: an fMRI study.
18725239-1,18725239,1,"Bolger DJ, Minas J, Burman DD, Booth JR",Neuropsychologia,2008,Differential effects of orthographic and phonological consistency in cortex for children with and without reading impairment.
18729079-1,18729079,1,"Specht K, Lie CH, Shah NJ, Fink GR",Human brain mapping,2009,Disentangling the prefrontal network for rule selection by means of a non-verbal  variant of the Wisconsin Card Sorting Test.
18787235-1,18787235,1,"Mayer AR, Franco AR, Canive J, Harrington DL","Cerebral cortex (New York, N.Y. : 1991)",2009,The effects of stimulus modality and frequency of stimulus presentation on cross-modal distraction.
18823239-1,18823239,1,"Murty VP, Sambataro F, Das S, Tan HY, Callicott JH, Goldberg TE, Meyer-Lindenberg A, Weinberger DR, Mattay VS",Journal of cognitive neuroscience,2009,Age-related alterations in simple declarative memory and the effect of negative stimulus valence.
18823252-1,18823252,1,"Fagioli S, Macaluso E",Journal of cognitive neuroscience,2009,Attending to multiple visual streams: interactions between location-based and category-based attentional selection.
18823255-1,18823255,1,"Kitada R, Johnsrude IS, Kochiyama T, Lederman SJ",Journal of cognitive neuroscience,2009,Functional specialization and convergence in the occipito-temporal cortex supporting haptic and visual identification of human faces and body parts: an fMRI study.
18823721-1,18823721,1,"Zijlstra F, Veltman DJ, Booij J, van den Brink W, Franken IH",Drug and alcohol dependence,2009,Neurobiological substrates of cue-elicited craving and anhedonia in recently abstinent opioid-dependent males.
18952675-1,18952675,1,"van den Heuvel OA, Remijnse PL, Mataix-Cols D, Vrenken H, Groenewegen HJ, Uylings HB, van Balkom AJ, Veltman DJ",Brain : a journal of neurology,2009,The major symptom dimensions of obsessive-compulsive disorder are mediated by partially distinct neural systems.
19015112-1,19015112,1,"Hooker CI, Verosky SC, Germine LT, Knight RT, D'Esposito M",Social cognitive and affective neuroscience,2008,Mentalizing about emotion and its relationship to empathy.
19016600-1,19016600,1,"Menenti L, Petersson KM, Scheeringa R, Hagoort P",Journal of cognitive neuroscience,2009,When elephants fly: differential sensitivity of right and left inferior frontal gyri to discourse and world knowledge.
19047573-1,19047573,1,"Bengtsson SL, Haynes JD, Sakai K, Buckley MJ, Passingham RE","Cerebral cortex (New York, N.Y. : 1991)",2009,The representation of abstract task rules in the human prefrontal cortex.
19097861-1,19097861,1,"Spoletini I, Cherubini A, Di Paola M, Banfi G, Rusch N, Martinotti G, Bria P, Rubino IA, Siracusano A, Caltagirone C, Spalletta G",Schizophrenia research,2009,Reduced fronto-temporal connectivity is associated with frontal gray matter density reduction and neuropsychological deficit in schizophrenia.
19135072-1,19135072,1,"Mano Y, Harada T, Sugiura M, Saito DN, Sadato N",Neuropsychologia,2009,Perspective-taking as part of narrative comprehension: a functional MRI study.
19167506-1,19167506,1,"Sato W, Kochiyama T, Uono S, Yoshikawa S",NeuroImage,2009,"Commonalities in the neural mechanisms underlying automatic attentional shifts by gaze, gestures, and symbols."
19199404-1,19199404,1,"Mestres-Misse A, Munte TF, Rodriguez-Fornells A",Journal of cognitive neuroscience,2009,Functional neuroanatomy of contextual acquisition of concrete and abstract words.
19205678-1,19205678,1,"Schultz J, Pilz KS",Experimental brain research,2009,Natural facial motion enhances cortical responses to faces.
19320551-1,19320551,1,"Wong YK, Gauthier I",Journal of cognitive neuroscience,2010,A multimodal neural network recruited by expertise with musical notation.
19400672-1,19400672,1,"Cappelletti M, Lee HL, Freeman ED, Price CJ",Journal of cognitive neuroscience,2010,The role of right and left parietal lobes in the conceptual processing of numbers.
19426813-1,19426813,1,"Berkman ET, Burklund L, Lieberman MD",NeuroImage,2009,Inhibitory spillover: intentional motor inhibition produces incidental limbic inhibition via right inferior frontal cortex.
19429043-1,19429043,1,"Zhang H, Tian J, Liu J, Li J, Lee K",Neuroscience letters,2009,Intrinsically organized network for face perception during the resting state.
19429079-1,19429079,1,"Kircher T, Blumel I, Marjoram D, Lataster T, Krabbendam L, Weber J, van Os J, Krach S",Neuroscience letters,2009,Online mentalising investigated with functional MRI.
19439594-1,19439594,1,"Seifert F, Bschorer K, De Col R, Filitz J, Peltz E, Koppert W, Maihofner C",The Journal of neuroscience : the official journal of the Society for Neuroscience,2009,Medial prefrontal cortex activity is predictive for hyperalgesia and pharmacological antihyperalgesia.
19442752-1,19442752,1,"Hirose S, Chikazoe J, Jimura K, Yamashita K, Miyashita Y, Konishi S",NeuroImage,2009,Sub-centimeter scale functional organization in human inferior frontal gyrus.
