id,study_id,contrast_id,authors,journal,year,title
15961048-1,15961048,1,"Ferretti A, Caulo M, Del Gratta C, Di Matteo R, Merla A, Montorsi F, Pizzella V, Pompa P, Rigatti P, Rossini PM, Salonia A, Tartaro A, Romani GL",NeuroImage,2005,Dynamics of male sexual arousal: distinct components of brain activation revealed by fMRI.
15964209-1,15964209,1,"Khader P, Burke M, Bien S, Ranganath C, Rosler F",NeuroImage,2005,Content-specific activation during associative long-term memory retrieval.
15965999-1,15965999,1,"Wenderoth N, Debaere F, Sunaert S, Swinnen SP",Human brain mapping,2005,Spatial interference during bimanual coordination: differential brain networks associated with control of movement amplitude and direction.
15966001-1,15966001,1,"MacSweeney M, Campbell R, Woll B, Brammer MJ, Giampietro V, David AS, Calvert GA, McGuire PK",Human brain mapping,2006,Lexical and sentential processing in British Sign Language.
15978845-1,15978845,1,"Wiech K, Seymour B, Kalisch R, Stephan KE, Koltzenburg M, Driver J, Dolan RJ",NeuroImage,2005,Modulation of pain processing in hyperalgesia by cognitive demand.
16019232-1,16019232,1,"Wager TD, Sylvester CY, Lacey SC, Nee DE, Franklin M, Jonides J",NeuroImage,2005,Common and unique components of response inhibition revealed by fMRI.
16043368-1,16043368,1,"Fox MD, Snyder AZ, Barch DM, Gusnard DA, Raichle ME",NeuroImage,2005,Transient BOLD responses at block transitions.
16046149-1,16046149,1,"Lacourse MG, Orr EL, Cramer SC, Cohen MJ",NeuroImage,2005,Brain activation during execution and motor imagery of novel and skilled sequential hand movements.
16108019-1,16108019,1,"Federspiel A, Volpe U, Horn H, Dierks T, Franck A, Vannini P, Wahlund LO, Galderisi S, Maj M",Human brain mapping,2006,Motion standstill leads to activation of inferior parietal lobe.
16126414-1,16126414,1,"Tham WW, Rickard Liow SJ, Rajapakse JC, Choong Leong T, Ng SE, Lim WE, Ho LG",NeuroImage,2005,Phonological processing in Chinese-English bilingual biscriptals: an fMRI study.
16150579-1,16150579,1,"O'Boyle MW, Cunnington R, Silk TJ, Vaughan D, Jackson G, Syngeniotis A, Egan GF",Brain research. Cognitive brain research,2005,Mathematically gifted male adolescents activate a unique brain network during mental rotation.
16168473-1,16168473,1,"Cooke A, Grossman M, DeVita C, Gonzalez-Atavales J, Moore P, Chen W, Gee J, Detre J",Brain and language,2006,Large-scale neural network for sentence processing.
16221599-1,16221599,1,Muri RM,Progress in brain research,2006,MRI and fMRI analysis of oculomotor function.
16221928-1,16221928,1,"Grosbras MH, Paus T","Cerebral cortex (New York, N.Y. : 1991)",2006,Brain networks involved in viewing angry hands or faces.
16257546-1,16257546,1,"Brem S, Bucher K, Halder P, Summers P, Dietrich T, Martin E, Brandeis D",NeuroImage,2006,Evidence for developmental changes in the visual word processing network beyond adolescence.
16260155-1,16260155,1,"De Luca M, Beckmann CF, De Stefano N, Matthews PM, Smith SM",NeuroImage,2006,fMRI resting state networks define distinct modes of long-distance interactions in the human brain.
16280594-1,16280594,1,"Ehrsson HH, Holmes NP, Passingham RE",The Journal of neuroscience : the official journal of the Society for Neuroscience,2005,Touching a rubber hand: feeling of body ownership is associated with activity in  multisensory brain areas.
16298426-1,16298426,1,"Ahrens K, Liu HL, Lee CY, Gong SP, Fang SY, Hsu YY",Brain and language,2007,Functional MRI of conventional and anomalous metaphors in Mandarin Chinese.
16337706-1,16337706,1,"Kawawaki D, Shibata T, Goda N, Doya K, Kawato M",Neuroscience research,2006,Anterior and superior lateral occipito-temporal cortex responsible for target motion prediction during overt and covert visual pursuit.
16337813-1,16337813,1,"Aichhorn M, Perner J, Kronbichler M, Staffen W, Ladurner G",NeuroImage,2006,Do visual perspective tasks need theory of mind?
16406637-1,16406637,1,"Little DM, Thulborn KR",Brain and cognition,2006,Prototype-distortion category learning: a two-phase learning process across a distributed network.
16413795-1,16413795,1,"Ischebeck A, Zamarian L, Siedentopf C, Koppelstatter F, Benke T, Felber S, Delazer M",NeuroImage,2006,How specifically do we learn? Imaging the learning of multiplication and subtraction.
16458860-1,16458860,1,"Baumgartner T, Lutz K, Schmidt CF, Jancke L",Brain research,2006,The emotional power of music: how music enhances the feeling of affective pictures.
16460792-1,16460792,1,"Plante E, Holland SK, Schmithorst VJ",Brain and language,2006,Prosodic processing by children: an fMRI study.
16530393-1,16530393,1,"Weiss EM, Hofer A, Golaszewski S, Siedentopf C, Felber S, Fleischhacker WW",Psychiatry research,2006,Language lateralization in unmedicated patients during an acute episode of schizophrenia: a functional MRI study.
16553630-1,16553630,1,"Blasi G, Goldberg TE, Weickert T, Das S, Kohn P, Zoltick B, Bertolino A, Callicott JH, Weinberger DR, Mattay VS",The European journal of neuroscience,2006,Brain regions underlying response inhibition and interference monitoring and suppression.
16553798-1,16553798,1,"Maihofner C, Herzner B, Otto Handwerker H",The European journal of neuroscience,2006,Secondary somatosensory cortex is important for the sensory-discriminative dimension of pain: a functional MRI study.
16564707-1,16564707,1,"Lehmann C, Vannini P, Wahlund LO, Almkvist O, Dierks T",NeuroImage,2006,Increased sensitivity in mapping task demand in visuospatial processing using reaction-time-dependent hemodynamic response predictors in rapid event-related fMRI.
16641225-1,16641225,1,"Mohr HM, Goebel R, Linden DE",The Journal of neuroscience : the official journal of the Society for Neuroscience,2006,Content- and task-specific dissociations of frontal activity during maintenance and manipulation in visual working memory.
16699081-1,16699081,1,"Eriksson J, Larsson A, Ahlstrom KR, Nyberg L","Cerebral cortex (New York, N.Y. : 1991)",2007,Similar frontal and distinct posterior cortical regions mediate visual and auditory perceptual awareness.
16713306-1,16713306,1,"Hofer A, Siedentopf CM, Ischebeck A, Rettenbacher MA, Verius M, Felber S, Fleischhacker WW",NeuroImage,2006,Gender differences in regional cerebral activity during the perception of emotion: a functional MRI study.
16731517-1,16731517,1,"Dosenbach NU, Visscher KM, Palmer ED, Miezin FM, Wenger KK, Kang HC, Burgund ED, Grimes AL, Schlaggar BL, Petersen SE",Neuron,2006,A core system for the implementation of task sets.
16757182-1,16757182,1,"Forkstam C, Hagoort P, Fernandez G, Ingvar M, Petersson KM",NeuroImage,2006,Neural correlates of artificial syntactic structure classification.
16761271-1,16761271,1,"Halder P, Brem S, Bucher K, Boujraf S, Summers P, Dietrich T, Kollias S, Martin E, Brandeis D",Human brain mapping,2007,Electrophysiological and hemodynamic evidence for late maturation of hand power grip and force control under visual feedback.
16806977-1,16806977,1,"Sugiura M, Sassa Y, Jeong H, Miura N, Akitsuki Y, Horie K, Sato S, Kawashima R",NeuroImage,2006,Multiple brain networks for visual self-recognition with different sensitivity for motion and body part.
16828717-1,16828717,1,"Piazza M, Mechelli A, Price CJ, Butterworth B",Brain research,2006,Exact and approximate judgements of visual and auditory numerosity: an fMRI study.
16861008-1,16861008,1,"Sacco K, Cauda F, Cerliani L, Mate D, Duca S, Geminiani GC",NeuroImage,2006,"Motor imagery of walking following training in locomotor attention. The effect of ""the tango lesson""."
16863694-1,16863694,1,"Ogawa K, Inui T, Sugio T",NeuroImage,2006,Separating brain regions involved in internally guided and visual feedback control of moving effectors: an event-related fMRI study.
16908493-1,16908493,1,"Seminowicz DA, Davis KD","Cerebral cortex (New York, N.Y. : 1991)",2007,Interactions of pain intensity and cognitive load: the brain stays on task.
16919850-1,16919850,1,"Dennis NA, Daselaar S, Cabeza R",Neurobiology of aging,2007,Effects of aging on transient and sustained successful memory encoding activity.
16930447-1,16930447,1,"Erk S, Abler B, Walter H",The European journal of neuroscience,2006,Cognitive modulation of emotion anticipation.
16934843-1,16934843,1,"Kukolja J, Marshall JC, Fink GR",Neuropsychologia,2006,Neural mechanisms underlying spatial judgements on seen and imagined visual stimuli in the left and right hemifields in men.
16949839-1,16949839,1,"Lee AC, Bandelow S, Schwarzbauer C, Henson RN, Graham KS",NeuroImage,2006,Perirhinal cortex activity during visual object discrimination: an event-related  fMRI study.
16962075-1,16962075,1,"Buxbaum LJ, Kyle KM, Tang K, Detre JA",Brain research,2006,Neural substrates of knowledge of hand postures for object grasping and functional object use: evidence from fMRI.
17034034-1,17034034,1,"Rao H, Wang J, Tang K, Pan W, Detre JA",Human brain mapping,2007,Imaging brain activity during natural vision using CASL perfusion fMRI.
17056279-1,17056279,1,"Stanley J, Miall RC",NeuroImage,2007,Functional activation in parieto-premotor and visual areas dependent on congruency between hand movement and visual stimuli during motor-visual priming.
17081771-1,17081771,1,"Kircher TT, Leube DT, Erb M, Grodd W, Rapp AM",NeuroImage,2007,Neural correlates of metaphor processing in schizophrenia.
17133399-1,17133399,1,"Wong PC, Perrachione TK, Parrish TB",Human brain mapping,2007,Neural characteristics of successful and less successful speech and word learning in adults.
17183636-1,17183636,1,"Li J, McClure SM, King-Casas B, Montague PR",PloS one,2006,Policy adjustment in a dynamic economic game.
17204822-1,17204822,1,"Johnson JD, Rugg MD","Cerebral cortex (New York, N.Y. : 1991)",2007,Recollection and the reinstatement of encoding-related cortical activity.
17239618-1,17239618,1,"Leung HC, Oh H, Ferri J, Yi Y",NeuroImage,2007,Load response functions in the human spatial working memory circuit during location memory updating.
17239622-1,17239622,1,"Fair DA, Schlaggar BL, Cohen AL, Miezin FM, Dosenbach NU, Wenger KK, Fox MD, Snyder AZ, Raichle ME, Petersen SE",NeuroImage,2007,"A method for using blocked and event-related fMRI data to study ""resting state"" functional connectivity."
17274024-1,17274024,1,"Liu Y, Dunlap S, Fiez J, Perfetti C",Human brain mapping,2007,Evidence for neural accommodation to a writing system following learning.
17292590-1,17292590,1,"Altamura M, Elvevag B, Blasi G, Bertolino A, Callicott JH, Weinberger DR, Mattay VS, Goldberg TE",Psychiatry research,2007,Dissociating the effects of Sternberg working memory demands in prefrontal cortex.
17321151-1,17321151,1,"Dichter GS, Belger A",NeuroImage,2007,Social stimuli interfere with cognitive control in autism.
17336094-1,17336094,1,"Caria A, Veit R, Sitaram R, Lotze M, Weiskopf N, Grodd W, Birbaumer N",NeuroImage,2007,Regulation of anterior insular cortex activity using real-time fMRI.
17360900-1,17360900,1,"Miskowiak K, O'Sullivan U, Harmer CJ",The Journal of neuroscience : the official journal of the Society for Neuroscience,2007,Erythropoietin enhances hippocampal response during memory retrieval in humans.
17389911-1,17389911,1,"Hein G, Alink A, Kleinschmidt A, Muller NG",PloS one,2007,Competing neural responses for auditory and visual decisions.
17490991-1,17490991,1,"Lauro LJ, Tettamanti M, Cappa SF, Papagno C","Cerebral cortex (New York, N.Y. : 1991)",2008,Idiom comprehension: a prefrontal task?
17494060-1,17494060,1,"Grady CL, Yu H, Alain C","Cerebral cortex (New York, N.Y. : 1991)",2008,Age-related differences in brain activity underlying working memory for spatial and nonspatial auditory information.
17538952-1,17538952,1,"Mezzapesa DM, Rocca MA, Rodegher M, Comi G, Filippi M",Human brain mapping,2008,Functional cortical changes of the sensorimotor network are associated with clinical recovery in multiple sclerosis.
17585888-1,17585888,1,"Langenecker SA, Kennedy SE, Guidotti LM, Briceno EM, Own LS, Hooven T, Young EA, Akil H, Noll DC, Zubieta JK",Biological psychiatry,2007,Frontal and limbic activation during inhibitory control predicts treatment response in major depressive disorder.
17604649-1,17604649,1,"Friederich HC, Uher R, Brooks S, Giampietro V, Brammer M, Williams SC, Herzog W, Treasure J, Campbell IC",NeuroImage,2007,I'm not as slim as that girl: neural bases of body shape self-comparison to media images.
17610823-1,17610823,1,"Vinckier F, Dehaene S, Jobert A, Dubus JP, Sigman M, Cohen L",Neuron,2007,Hierarchical coding of letter strings in the ventral stream: dissecting the inner organization of the visual word-form system.
17675369-1,17675369,1,"Anderson JR, Byrne D, Fincham JM, Gunn P","Cerebral cortex (New York, N.Y. : 1991)",2008,Role of prefrontal and parietal cortices in associative learning.
17765572-1,17765572,1,"Kramer UM, Jansma H, Tempelmann C, Munte TF",NeuroImage,2007,Tit-for-tat: the neural basis of reactive aggression.
17765877-1,17765877,1,"Tomasi D, Goldstein RZ, Telang F, Maloney T, Alia-Klein N, Caparelli EC, Volkow ND",Brain research,2007,Widespread disruption in brain activation patterns to a working memory task during cocaine abstinence.
